entry_date,exit_date,entry_price,exit_price,hold_days,gross_ret,exit_reason,net_ret
2010-08-12,2010-08-16,0.28567294619082645,0.28396644107511926,2,0.005973632219857694,rsi_cross,0.005812203648429123
2010-08-24,2010-08-25,0.2847108048809754,0.2836510988020276,1,0.00372204377487817,rsi_cross,0.0035663294891638843
2010-10-19,2010-10-20,0.2668904780653937,0.2646810146641964,1,0.00827853963623193,rsi_cross,0.008122825350517643
2010-10-27,2010-10-29,0.2695608611948742,0.2683546443920466,2,0.00447474754859023,rsi_cross,0.004313318977161659
2010-11-11,2010-11-18,0.27008953796896046,0.26911512330372694,4,0.003607746795973643,rsi_cross,0.0034348896531165
2011-01-10,2011-01-12,0.261851630195938,0.2594936122292453,2,0.009005168174543221,rsi_cross,0.008843739603114648
2011-05-04,2011-05-10,0.24023733210912296,0.2403960629465993,4,-0.0006607251091359512,rsi_cross,-0.000833582251993094
2011-08-05,2011-08-12,0.23124888593637138,0.23452218121456261,5,-0.014154858584235042,rsi_cross,-0.01433343001280647
2011-08-25,2011-08-29,0.23350884961042975,0.23069331581653693,2,0.012057503596073826,rsi_cross,0.011896075024645254
2012-03-02,2012-03-15,0.2365325485900976,0.24616654490738785,9,-0.040730108286219924,rsi_cross,-0.04093153685764849
2012-10-10,2012-10-16,0.2664477396149924,0.26588409107868277,3,0.002115418720099016,rsi_cross,0.001948275862956159
2012-11-09,2012-11-26,0.2667797669970061,0.2697140852164474,9,-0.010999028346382111,rsi_cross,-0.011200456917810684
2013-03-15,2013-03-28,0.2514713155443372,0.255820821849653,9,-0.017296232359149233,rsi_cross,-0.017497660930577804
2013-04-17,2013-04-25,0.25242762836148097,0.2542919445078533,6,-0.007385547130770442,rsi_cross,-0.007569832845056156
2013-09-27,2013-09-30,0.27616589092203553,0.27275920878255894,1,0.012335636845313136,rsi_cross,0.01217992255959885
2013-10-23,2013-10-25,0.26540984689610697,0.2654912556219196,2,-0.00030672835527645326,rsi_cross,-0.00046815692670502463
2013-11-01,2013-11-18,0.2725497436098839,0.27595340452851946,10,-0.01248821911756215,rsi_cross,-0.012695361974705006
2014-03-12,2014-03-13,0.27792767132554747,0.2759023051914725,1,0.0072873856871291665,rsi_cross,0.0071316714014148805
2014-04-16,2014-04-23,0.2599567268814271,0.2606189770521657,3,-0.0025475400413108584,rsi_cross,-0.0027146828984537155
2014-05-27,2014-05-29,0.2573814621914888,0.2559883538209481,2,0.005412621245830973,rsi_cross,0.005251192674402402
2014-06-04,2014-06-05,0.2619068323384553,0.26057214176404053,1,0.005096050998356416,rsi_cross,0.00494033671264213
2014-07-03,2014-07-04,0.2539661772717878,0.2523591274748249,1,0.006327810317997673,rsi_cross,0.006172096032283387
2014-07-17,2014-07-21,0.25443163949995495,0.25235331178923526,2,0.008168511254356248,rsi_cross,0.008007082682927675
2014-07-31,2014-08-04,0.25647351456863077,0.2551697426517174,2,0.0050834563526227505,rsi_cross,0.0049220277811941795
2014-08-25,2014-08-26,0.25622372382609376,0.25544593721854897,1,0.0030355760814432253,rsi_cross,0.00287986179572894
2014-09-09,2014-09-23,0.2551427725395362,0.2676308878435976,10,-0.04894559692897538,timeout,-0.049152739786118234
2016-03-16,2016-03-17,0.3564015516987343,0.34092633074303524,1,0.043420745173354924,rsi_cross,0.043265030887640644
2016-04-06,2016-04-08,0.3414977449976042,0.3377687044307492,2,0.010919663808852342,rsi_cross,0.01075823523742377
2016-05-18,2016-05-20,0.3238310451050605,0.323967523293829,2,-0.0004214487487579355,rsi_cross,-0.0005828773201865068
2016-07-06,2016-07-08,0.2991249134062229,0.2963563037173895,2,0.009255697418534603,rsi_cross,0.00909426884710603
2016-08-17,2016-08-22,0.2857782745010854,0.28458981640094794,3,0.00415867197117159,rsi_cross,0.003991529114028733
2016-09-14,2016-09-16,0.2919312110892984,0.2893709917489384,2,0.008769940462367676,rsi_cross,0.008608511890939103
2016-10-28,2016-11-07,0.2748714313161307,0.27598636389890036,5,-0.004056196664131928,rsi_cross,-0.004234768092703356
2016-11-10,2016-11-17,0.2848711479136445,0.29244779259545095,4,-0.02659674290392955,rsi_cross,-0.026769600046786694
2017-03-03,2017-03-06,0.2603742529323804,0.2581624027181455,1,0.008494888374425247,rsi_cross,0.00833917408871096
2017-03-09,2017-03-13,0.2630044172368764,0.26117207885962324,2,0.0069669490592731975,rsi_cross,0.0068055204878446265
