date,year,weekday,open_0900,close_0915,close_prev_day,ret_first,ret_on_first,ret_on,ret_last,ret_last_method,vol_prev_range_pct,vol_tercile
2022-03-10,2022,Thursday,114150.0,114095.0,114790.0,-0.00048182216381953413,-0.006054534367105124,-0.005575398553881006,0.000481084627159456,standard_1815_1745,0.021783226034041803,high
2022-03-11,2022,Friday,115600.0,115155.0,114600.0,-0.0038494809688581766,0.004842931937172779,0.008726003490401313,0.00013324450366414275,standard_1815_1745,0.0164257555847569,mid
2022-03-14,2022,Monday,112750.0,112980.0,112900.0,0.002039911308203912,0.0007085916740479092,-0.0013286093888397188,0.0006321112515803584,fallback_17:15:00_17:45:00,0.03109861591695502,high
2022-03-15,2022,Tuesday,110880.0,110160.0,110810.0,-0.00649350649350644,-0.0058658965797310225,0.0006317119393557391,0.0015065053640721526,fallback_17:15:00_17:45:00,0.024745011086474502,high
2022-03-16,2022,Wednesday,111255.0,110970.0,109690.0,-0.0025616826210057564,0.011669249703710527,0.014267481083052314,0.001604993312527947,fallback_17:15:00_17:45:00,0.021419552669552668,high
2022-03-17,2022,Thursday,112010.0,112280.0,112330.0,0.0024104990625837264,-0.0004451170657883141,-0.002848749221045166,0.00039551746868826676,fallback_17:15:00_17:45:00,0.02229113298278729,high
2022-03-18,2022,Friday,113110.0,113575.0,113820.0,0.004111042348156735,-0.0021525215252152785,-0.0062379195220523265,-0.0007760962359332213,fallback_17:15:00_17:45:00,0.021382019462547988,high
2022-03-21,2022,Monday,115700.0,115810.0,115875.0,0.0009507346585997389,-0.0005609492988133402,-0.0015102481121898048,0.0009830740297487317,fallback_17:15:00_17:45:00,0.02683228715409778,high
2022-03-22,2022,Tuesday,117205.0,117235.0,117095.0,0.000255961776374658,0.0011956104018104874,0.0009394081728510972,0.0011856870633071281,fallback_17:15:00_17:45:00,0.013094209161624891,mid
2022-03-23,2022,Wednesday,117750.0,117820.0,118215.0,0.0005944798301487086,-0.0033413695385526854,-0.003933510975764443,0.001270432794105103,fallback_17:15:00_17:45:00,0.011646260825050126,low
2022-03-24,2022,Thursday,118390.0,118395.0,118220.0,4.223329673114229e-05,0.001480290982913246,0.0014379969548299343,0.0008758758758757867,fallback_17:15:00_17:45:00,0.01129511677282378,low
2022-03-25,2022,Friday,119975.0,120045.0,119985.0,0.0005834548864347422,0.0005000625078135368,-8.334375130225613e-05,-0.001458880413488406,fallback_17:15:00_17:45:00,0.01892051693555199,high
2022-03-28,2022,Monday,120000.0,120140.0,119780.0,0.0011666666666667602,0.003005510101853348,0.0018367006177992806,-0.0005859211517535989,fallback_17:15:00_17:45:00,0.010668889351948322,low
2022-03-29,2022,Tuesday,120200.0,121045.0,119400.0,0.007029950083194736,0.01377721943048571,0.00670016750418756,-0.001244555071561959,fallback_17:15:00_17:45:00,0.013916666666666667,mid
2022-03-30,2022,Wednesday,120110.0,120780.0,120375.0,0.00557821996503205,0.0033644859813084516,-0.0022014537902388387,0.0008278145695364003,fallback_17:15:00_17:45:00,0.01173044925124792,low
2022-03-31,2022,Thursday,120805.0,120800.0,120900.0,-4.1389015355330905e-05,-0.0008271298593879317,-0.0007857733664184963,-0.0007049846562162676,fallback_17:15:00_17:45:00,0.008450586961951544,low
2022-04-01,2022,Friday,120800.0,121410.0,120485.0,0.005049668874172131,0.007677304228742132,0.0026144333319499946,0.00041000410004099486,fallback_17:15:00_17:45:00,0.009271139439592731,low
2022-04-04,2022,Monday,122240.0,121550.0,122000.0,-0.0056446335078533805,-0.0036885245901638886,0.0019672131147541183,-0.0011916991986850034,fallback_17:15:00_17:45:00,0.011920529801324504,low
2022-04-05,2022,Tuesday,121445.0,120885.0,121530.0,-0.004611140845650286,-0.005307331523080716,-0.0006994157821114122,0.001722399596706392,fallback_17:15:00_17:45:00,0.010348494764397906,low
2022-04-06,2022,Wednesday,118480.0,118420.0,119225.0,-0.0005064145847399892,-0.006751939609981106,-0.006248689452715506,-0.002194741062761185,fallback_17:15:00_17:45:00,0.025896496356375313,high
2022-04-07,2022,Thursday,118560.0,117880.0,118205.0,-0.005735492577597867,-0.0027494606827122015,0.003003257053424191,-0.0003781353724633396,fallback_17:15:00_17:45:00,0.016416272788656313,mid
2022-04-08,2022,Friday,119290.0,118480.0,118960.0,-0.006790175203286064,-0.00403496973772699,0.0027740416946873125,-0.000844380646795595,fallback_17:15:00_17:45:00,0.016025641025641024,mid
2022-04-11,2022,Monday,117725.0,117460.0,118330.0,-0.002251008706731783,-0.007352319783655914,-0.005112820079438807,0.0001709913221903392,fallback_17:15:00_17:45:00,0.014879704920781289,mid
