date,level,direction,entry_price,exit_price,exit_reason,gross_bps,net_bps_1.0,net_bps_1.5,net_bps_2.0
2022-07-01,PDH,short,100700.0,100498.6,tp,19.999999999999424,18.999999999999424,18.499999999999424,17.999999999999424
2022-07-04,PDH,short,100730.0,100528.54,tp,20.000000000000632,19.000000000000632,18.500000000000632,18.000000000000632
2022-07-05,PDL,long,99500.0,99251.25,stop,-25.0,-26.0,-26.5,-27.0
2022-07-06,PDH,short,99740.0,99540.52,tp,19.99999999999959,18.99999999999959,18.49999999999959,17.99999999999959
2022-07-08,PDH,short,102775.0,102569.45,tp,20.00000000000028,19.00000000000028,18.50000000000028,18.00000000000028
2022-07-12,PDL,long,98945.0,99142.89,tp,19.99999999999994,18.99999999999994,18.49999999999994,17.99999999999994
2022-07-13,PDH,short,99830.0,99630.34,tp,20.00000000000035,19.00000000000035,18.50000000000035,18.00000000000035
2022-07-15,PDL,long,96435.0,96627.87,tp,19.99999999999952,18.99999999999952,18.49999999999952,17.99999999999952
2022-07-18,PDH,short,97975.0,98219.9375,stop,-25.0,-26.0,-26.5,-27.0
2022-07-21,PDL,long,98080.0,98276.16,tp,20.000000000000355,19.000000000000355,18.500000000000355,18.000000000000355
2022-07-21,PDH,short,99245.0,99046.51,tp,20.00000000000053,19.00000000000053,18.50000000000053,18.00000000000053
2022-07-22,PDH,short,99890.0,100139.72499999999,stop,-24.999999999999126,-25.999999999999126,-26.499999999999126,-26.999999999999126
2022-07-25,PDH,short,100485.0,100736.2125,stop,-24.99999999999942,-25.99999999999942,-26.49999999999942,-26.99999999999942
2022-07-26,PDH,short,101265.0,101062.47,tp,19.999999999999883,18.999999999999883,18.499999999999883,17.999999999999883
2022-07-26,PDL,long,100300.0,100500.6,tp,20.000000000000583,19.000000000000583,18.500000000000583,18.000000000000583
2022-07-27,PDH,short,101440.0,101237.12,tp,20.000000000000462,19.000000000000462,18.500000000000462,18.000000000000462
2022-07-28,PDH,short,102550.0,102806.375,stop,-25.0,-26.0,-26.5,-27.0
2022-07-29,PDH,short,103600.0,103392.8,tp,19.99999999999972,18.99999999999972,18.49999999999972,17.99999999999972
2022-08-01,PDL,long,103165.0,102907.08750000001,stop,-24.999999999999154,-25.999999999999154,-26.499999999999154,-26.999999999999154
2022-08-02,PDL,long,102260.0,102464.52,tp,20.000000000000398,19.000000000000398,18.500000000000398,18.000000000000398
2022-08-02,PDH,short,103900.0,103692.2,tp,20.000000000000277,19.000000000000277,18.500000000000277,18.000000000000277
2022-08-03,PDH,short,104240.0,104031.52,tp,19.99999999999961,18.99999999999961,18.49999999999961,17.99999999999961
