date,level,direction,entry_price,exit_price,exit_reason,gross_bps,net_bps_1.0,net_bps_1.5,net_bps_2.0
2023-02-13,PDH,short,108800.0,108691.2,tp,10.000000000000266,9.000000000000266,8.500000000000266,8.000000000000266
2023-02-14,PDH,short,109350.0,109623.375,stop,-25.0,-26.0,-26.5,-27.0
2023-02-15,PDH,short,109745.0,109635.255,tp,9.999999999999575,8.999999999999575,8.499999999999575,7.9999999999995755
2023-02-16,PDH,short,112100.0,111987.9,tp,10.000000000000519,9.000000000000519,8.500000000000519,8.000000000000519
2023-02-23,PDH,short,109915.0,110189.78749999999,stop,-24.999999999999208,-25.999999999999208,-26.499999999999208,-26.999999999999208
2023-02-23,PDL,long,108275.0,108383.275,tp,9.999999999999462,8.999999999999462,8.499999999999462,7.999999999999462
2023-02-24,PDL,long,108210.0,108318.20999999999,tp,9.999999999999249,8.999999999999249,8.499999999999249,7.999999999999249
2023-02-27,PDL,long,106805.0,106911.805,tp,9.999999999999345,8.999999999999345,8.499999999999345,7.9999999999993445
2023-02-28,PDH,short,108045.0,107936.955,tp,9.999999999999838,8.999999999999838,8.499999999999838,7.999999999999838
2023-02-28,PDL,long,106660.0,106766.65999999999,tp,9.999999999998964,8.999999999998964,8.499999999998964,7.999999999998964
2023-03-01,PDL,long,105720.0,105825.71999999999,tp,9.999999999998733,8.999999999998733,8.499999999998733,7.9999999999987335
2023-03-06,PDL,long,104555.0,104659.555,tp,9.999999999999332,8.999999999999332,8.499999999999332,7.999999999999332
2023-03-06,PDH,short,105775.0,105669.225,tp,9.99999999999945,8.99999999999945,8.49999999999945,7.999999999999449
2023-03-08,PDH,short,106350.0,106243.65,tp,10.000000000000547,9.000000000000547,8.500000000000547,8.000000000000547
2023-03-10,PDL,long,105850.0,105955.84999999999,tp,9.999999999999176,8.999999999999176,8.499999999999176,7.999999999999176
2023-03-13,PDL,long,104155.0,103894.6125,stop,-24.99999999999972,-25.99999999999972,-26.49999999999972,-26.99999999999972
2023-03-14,PDH,short,104925.0,104820.075,tp,10.000000000000277,9.000000000000277,8.500000000000277,8.000000000000277
2023-03-15,PDL,long,103385.0,103488.385,tp,9.999999999999492,8.999999999999492,8.499999999999492,7.999999999999492
2023-03-16,PDH,short,103935.0,103831.065,tp,9.999999999999776,8.999999999999776,8.499999999999776,7.999999999999776
2023-03-17,PDL,long,103220.0,103323.21999999999,tp,9.999999999998703,8.999999999998703,8.499999999998703,7.999999999998703
2023-03-20,PDL,long,102335.0,102437.33499999999,tp,9.999999999999204,8.999999999999204,8.499999999999204,7.999999999999204
2023-03-22,PDL,long,101535.0,101636.53499999999,tp,9.999999999998911,8.999999999998911,8.499999999998911,7.999999999998911
2023-03-22,PDH,short,102500.0,102397.5,tp,10.0,9.0,8.5,8.0
2023-03-23,PDL,long,100675.0,100775.67499999999,tp,9.999999999998844,8.999999999998844,8.499999999998844,7.999999999998844
2023-03-24,PDL,long,97440.0,97537.43999999999,tp,9.999999999998744,8.999999999998744,8.499999999998744,7.999999999998744
2023-03-27,PDH,short,99870.0,99770.13,tp,9.999999999999535,8.999999999999535,8.499999999999535,7.999999999999535
2023-03-28,PDH,short,100525.0,100424.475,tp,9.999999999999421,8.999999999999421,8.499999999999421,7.999999999999421
2023-03-29,PDH,short,102065.0,102320.16249999999,stop,-24.999999999999147,-25.999999999999147,-26.499999999999147,-26.999999999999147
2023-03-31,PDH,short,104535.0,104430.465,tp,10.000000000000334,9.000000000000334,8.500000000000334,8.000000000000334
2023-03-31,PDL,long,103030.0,103133.02999999998,tp,9.999999999998474,8.999999999998474,8.499999999998474,7.999999999998474
2023-04-03,PDL,long,101670.0,101771.66999999998,tp,9.999999999998398,8.999999999998398,8.499999999998398,7.999999999998398
2023-04-04,PDH,short,102500.0,102397.5,tp,10.0,9.0,8.5,8.0
2023-04-05,PDL,long,101780.0,101881.77999999998,tp,9.999999999998456,8.999999999998456,8.499999999998456,7.999999999998456
2023-04-10,PDH,short,101720.0,101618.28,tp,10.000000000000115,9.000000000000115,8.500000000000115,8.000000000000115
2023-04-14,PDL,long,108215.0,108323.21499999998,tp,9.999999999998332,8.999999999998332,8.499999999998332,7.999999999998332
2023-04-18,PDH,short,108900.0,108791.1,tp,9.999999999999465,8.999999999999465,8.499999999999465,7.999999999999465
2023-04-18,PDL,long,107545.0,107276.13750000001,stop,-24.999999999998916,-25.999999999998916,-26.499999999998916,-26.999999999998916
2023-04-19,PDL,long,106925.0,106657.6875,stop,-25.0,-26.0,-26.5,-27.0
2023-04-20,PDL,long,105315.0,105420.31499999999,tp,9.99999999999884,8.99999999999884,8.49999999999884,7.99999999999884
2023-04-24,PDH,short,106420.0,106313.58,tp,9.999999999999835,8.999999999999835,8.499999999999835,7.999999999999835
2023-04-25,PDL,long,104855.0,104959.85499999998,tp,9.999999999998224,8.999999999998224,8.499999999998224,7.999999999998224
2023-04-26,PDH,short,105510.0,105773.775,stop,-24.99999999999945,-25.99999999999945,-26.49999999999945,-26.99999999999945
2023-04-26,PDL,long,104175.0,104279.17499999999,tp,9.999999999998883,8.999999999998883,8.499999999998883,7.999999999998883
2023-04-27,PDL,long,103750.0,103853.74999999999,tp,9.999999999998597,8.999999999998597,8.499999999998597,7.999999999998597
2023-04-28,PDH,short,104700.0,104961.75,stop,-25.0,-26.0,-26.5,-27.0
2023-05-02,PDL,long,103875.0,103978.87499999999,tp,9.9999999999986,8.9999999999986,8.4999999999986,7.9999999999986
2023-05-03,PDL,long,102900.0,103002.9,tp,9.999999999999435,8.999999999999435,8.499999999999435,7.999999999999435
2023-05-04,PDH,short,103765.0,103661.235,tp,9.999999999999943,8.999999999999943,8.499999999999943,7.999999999999943
2023-05-04,PDL,long,102725.0,102827.72499999999,tp,9.999999999999151,8.999999999999151,8.499999999999151,7.999999999999151
2023-05-05,PDH,short,104800.0,104695.2,tp,10.000000000000277,9.000000000000277,8.500000000000277,8.000000000000277
2023-05-08,PDH,short,106945.0,107212.36249999999,stop,-24.999999999998913,-25.999999999998913,-26.499999999998913,-26.999999999998913
2023-05-09,PDH,short,108035.0,108305.0875,stop,-24.999999999999464,-25.999999999999464,-26.499999999999464,-26.999999999999464
2023-05-11,PDL,long,107590.0,107697.58999999998,tp,9.999999999998321,8.999999999998321,8.499999999998321,7.999999999998321
2023-05-11,PDH,short,109000.0,108891.0,tp,10.0,9.0,8.5,8.0
2023-05-15,PDH,short,109900.0,109790.1,tp,9.99999999999947,8.99999999999947,8.49999999999947,7.999999999999471
2023-05-16,PDH,short,110375.0,110264.625,tp,10.0,9.0,8.5,8.0
2023-05-16,PDL,long,109345.0,109454.34499999999,tp,9.999999999998774,8.999999999998774,8.499999999998774,7.999999999998774
2023-05-18,PDH,short,110815.0,110704.185,tp,10.000000000000211,9.000000000000211,8.500000000000211,8.000000000000211
2023-05-19,PDH,short,111270.0,111158.73,tp,10.000000000000366,9.000000000000366,8.500000000000366,8.000000000000366
2023-05-22,PDH,short,112125.0,112012.875,tp,10.0,9.0,8.5,8.0
2023-05-23,PDL,long,110835.0,110945.83499999999,tp,9.999999999999265,8.999999999999265,8.499999999999265,7.999999999999265
2023-05-24,PDL,long,110430.0,110540.43,tp,9.999999999999368,8.999999999999368,8.499999999999368,7.999999999999368
2023-05-25,PDH,short,111075.0,110963.925,tp,9.999999999999737,8.999999999999737,8.499999999999737,7.999999999999737
2023-05-26,PDH,short,111880.0,111768.12,tp,10.000000000000416,9.000000000000416,8.500000000000416,8.000000000000416
2023-05-30,PDH,short,111925.0,111813.075,tp,10.000000000000261,9.000000000000261,8.500000000000261,8.000000000000261
2023-05-30,PDL,long,110650.0,110760.65,tp,9.999999999999472,8.999999999999472,8.499999999999472,7.999999999999472
2023-05-31,PDL,long,109055.0,109164.055,tp,9.99999999999936,8.99999999999936,8.49999999999936,7.9999999999993605
2023-06-01,PDH,short,109665.0,109939.16249999999,stop,-24.999999999999204,-25.999999999999204,-26.499999999999204,-26.999999999999204
2023-06-05,PDH,short,113475.0,113361.525,tp,10.000000000000512,9.000000000000512,8.500000000000512,8.000000000000512
2023-06-06,PDH,short,113500.0,113386.5,tp,10.0,9.0,8.5,8.0
2023-06-07,PDH,short,115300.0,115184.7,tp,10.000000000000252,9.000000000000252,8.500000000000252,8.000000000000252
2023-06-12,PDH,short,117840.0,117722.16,tp,9.999999999999703,8.999999999999703,8.499999999999703,7.999999999999703
2023-06-13,PDH,short,118040.0,117921.96,tp,9.999999999999458,8.999999999999458,8.499999999999458,7.999999999999458
2023-06-13,PDL,long,116815.0,116931.81499999999,tp,9.999999999998954,8.999999999998954,8.499999999998954,7.999999999998954
2023-06-15,PDH,short,121750.0,121628.25,tp,10.0,9.0,8.5,8.0
2023-06-16,PDL,long,120830.0,120950.82999999999,tp,9.99999999999894,8.99999999999894,8.49999999999894,7.9999999999989395
2023-06-19,PDH,short,122065.0,121942.935,tp,10.000000000000192,9.000000000000192,8.500000000000192,8.000000000000192
2023-06-20,PDL,long,120830.0,120950.82999999999,tp,9.99999999999894,8.99999999999894,8.49999999999894,7.9999999999989395
2023-06-21,PDH,short,122100.0,121977.9,tp,10.000000000000478,9.000000000000478,8.500000000000478,8.000000000000478
2023-06-22,PDL,long,121540.0,121661.54,tp,9.999999999999472,8.999999999999472,8.499999999999472,7.999999999999472
2023-06-26,PDL,long,120310.0,120430.30999999998,tp,9.999999999998597,8.999999999998597,8.499999999998597,7.999999999998597
2023-06-27,PDH,short,121155.0,121033.845,tp,9.999999999999904,8.999999999999904,8.499999999999904,7.999999999999904
2023-06-27,PDL,long,119500.0,119619.49999999999,tp,9.999999999998781,8.999999999998781,8.499999999998781,7.999999999998781
2023-06-28,PDL,long,118545.0,118663.54499999998,tp,9.999999999998625,8.999999999998625,8.499999999998625,7.999999999998625
2023-06-29,PDL,long,118450.0,118568.44999999998,tp,9.999999999998526,8.999999999998526,8.499999999998526,7.999999999998526
2023-06-29,PDH,short,119950.0,119830.05,tp,9.999999999999757,8.999999999999757,8.499999999999757,7.999999999999757
2023-06-30,PDH,short,120780.0,120659.22,tp,9.999999999999902,8.999999999999902,8.499999999999902,7.999999999999902
2023-07-03,PDH,short,121550.0,121428.45,tp,10.000000000000238,9.000000000000238,8.500000000000238,8.000000000000238
2023-07-05,PDL,long,120485.0,120605.48499999999,tp,9.99999999999884,8.99999999999884,8.49999999999884,7.99999999999884
2023-07-05,PDH,short,121590.0,121468.41,tp,9.999999999999712,8.999999999999712,8.499999999999712,7.999999999999712
2023-07-06,PDL,long,119730.0,119849.72999999998,tp,9.999999999998444,8.999999999998444,8.499999999998444,7.999999999998444
2023-07-07,PDH,short,121005.0,120883.995,tp,10.000000000000384,9.000000000000384,8.500000000000384,8.000000000000384
2023-07-11,PDL,long,119015.0,119134.01499999998,tp,9.999999999998728,8.999999999998728,8.499999999998728,7.999999999998728
2023-07-12,PDH,short,119800.0,120099.5,stop,-25.0,-26.0,-26.5,-27.0
2023-07-13,PDH,short,120475.0,120354.525,tp,10.000000000000483,9.000000000000483,8.500000000000483,8.000000000000483
2023-07-14,PDL,long,119310.0,119429.30999999998,tp,9.999999999998584,8.999999999998584,8.499999999998584,7.999999999998584
2023-07-17,PDL,long,118760.0,118463.1,stop,-24.99999999999951,-25.99999999999951,-26.49999999999951,-26.99999999999951
2023-07-18,PDH,short,119695.0,119575.305,tp,10.000000000000583,9.000000000000583,8.500000000000583,8.000000000000583
2023-07-19,PDL,long,118400.0,118518.4,tp,9.999999999999508,8.999999999999508,8.499999999999508,7.999999999999508
2023-07-20,PDH,short,119260.0,119140.74,tp,9.99999999999956,8.99999999999956,8.49999999999956,7.9999999999995595
2023-07-21,PDH,short,119485.0,119365.515,tp,10.000000000000048,9.000000000000048,8.500000000000048,8.000000000000048
2023-07-24,PDH,short,121530.0,121408.47,tp,9.999999999999904,8.999999999999904,8.499999999999904,7.999999999999904
2023-07-25,PDH,short,122810.0,123117.025,stop,-24.999999999999527,-25.999999999999527,-26.499999999999527,-26.999999999999527
2023-07-26,PDL,long,122755.0,122877.75499999999,tp,9.999999999999194,8.999999999999194,8.499999999999194,7.9999999999991935
2023-07-27,PDH,short,123695.0,123571.305,tp,10.000000000000565,9.000000000000565,8.500000000000565,8.000000000000565
2023-07-27,PDL,long,122220.0,122342.21999999999,tp,9.999999999998906,8.999999999998906,8.499999999998906,7.999999999998906
2023-07-31,PDH,short,121765.0,121643.235,tp,9.999999999999952,8.999999999999952,8.499999999999952,7.999999999999952
2023-08-01,PDL,long,121205.0,121326.20499999999,tp,9.999999999998945,8.999999999998945,8.499999999998945,7.999999999998945
2023-08-02,PDL,long,120725.0,120845.72499999999,tp,9.999999999999275,8.999999999999275,8.499999999999275,7.999999999999275
2023-08-03,PDH,short,121850.0,121728.15,tp,10.000000000000478,9.000000000000478,8.500000000000478,8.000000000000478
2023-08-04,PDL,long,120600.0,120298.5,stop,-25.0,-26.0,-26.5,-27.0
2023-08-07,PDL,long,119540.0,119659.54,tp,9.999999999999465,8.999999999999465,8.499999999999465,7.999999999999465
2023-08-08,PDL,long,119230.0,119349.22999999998,tp,9.999999999998437,8.999999999998437,8.499999999998437,7.999999999998437
2023-08-11,PDL,long,118090.0,118208.08999999998,tp,9.999999999998472,8.999999999998472,8.499999999998472,7.999999999998472
2023-08-14,PDL,long,117550.0,117667.54999999999,tp,9.999999999999009,8.999999999999009,8.499999999999009,7.999999999999009
2023-08-15,PDL,long,116645.0,116761.64499999999,tp,9.999999999999103,8.999999999999103,8.499999999999103,7.999999999999103
2023-08-16,PDH,short,117700.0,117582.3,tp,9.999999999999753,8.999999999999753,8.499999999999753,7.999999999999753
2023-08-17,PDL,long,117555.0,117672.555,tp,9.999999999999407,8.999999999999407,8.499999999999407,7.999999999999407
2023-08-18,PDL,long,116985.0,117101.98499999999,tp,9.999999999998806,8.999999999998806,8.499999999998806,7.999999999998806
2023-08-21,PDL,long,116585.0,116701.58499999999,tp,9.999999999999302,8.999999999999302,8.499999999999302,7.999999999999302
2023-08-22,PDH,short,117855.0,118149.6375,stop,-24.999999999999755,-25.999999999999755,-26.499999999999755,-26.999999999999755
2023-08-23,PDH,short,118390.0,118271.61,tp,9.99999999999995,8.99999999999995,8.49999999999995,7.99999999999995
2023-08-25,PDL,long,118720.0,118838.71999999999,tp,9.999999999998872,8.999999999998872,8.499999999998872,7.999999999998872
2023-08-29,PDH,short,119185.0,119065.815,tp,9.999999999999805,8.999999999999805,8.499999999999805,7.999999999999805
2023-08-30,PDH,short,120360.0,120239.64,tp,10.000000000000048,9.000000000000048,8.500000000000048,8.000000000000048
2023-08-31,PDL,long,119090.0,119209.08999999998,tp,9.999999999998485,8.999999999998485,8.499999999998485,7.999999999998485
2023-09-01,PDH,short,119575.0,119455.425,tp,9.999999999999757,8.999999999999757,8.499999999999757,7.999999999999757
2023-09-04,PDH,short,119615.0,119495.385,tp,10.000000000000439,9.000000000000439,8.500000000000439,8.000000000000439
2023-09-05,PDL,long,119045.0,119164.04499999998,tp,9.999999999998632,8.999999999998632,8.499999999998632,7.999999999998632
2023-09-06,PDL,long,118065.0,118183.06499999999,tp,9.999999999998964,8.999999999998964,8.499999999998964,7.999999999998964
2023-09-11,PDH,short,116965.0,117257.41249999999,stop,-24.999999999999254,-25.999999999999254,-26.499999999999254,-26.999999999999254
2023-09-12,PDH,short,118545.0,118426.455,tp,9.999999999999853,8.999999999999853,8.499999999999853,7.999999999999853
2023-09-13,PDH,short,119490.0,119370.51,tp,10.000000000000439,9.000000000000439,8.500000000000439,8.000000000000439
2023-09-14,PDH,short,120655.0,120534.345,tp,9.999999999999902,8.999999999999902,8.499999999999902,7.999999999999902
2023-09-15,PDH,short,120945.0,120824.055,tp,10.000000000000577,9.000000000000577,8.500000000000577,8.000000000000577
2023-09-15,PDL,long,119920.0,120039.91999999998,tp,9.999999999998641,8.999999999998641,8.499999999998641,7.999999999998641
2023-09-18,PDL,long,119755.0,119874.75499999999,tp,9.999999999999174,8.999999999999174,8.499999999999174,7.999999999999174
2023-09-19,PDL,long,119160.0,119279.15999999999,tp,9.999999999999073,8.999999999999073,8.499999999999073,7.999999999999073
2023-09-20,PDH,short,119715.0,119595.285,tp,9.999999999999707,8.999999999999707,8.499999999999707,7.999999999999707
2023-09-22,PDL,long,116805.0,116921.805,tp,9.999999999999401,8.999999999999401,8.499999999999401,7.999999999999401
2023-09-25,PDL,long,116635.0,116343.4125,stop,-24.999999999999503,-25.999999999999503,-26.499999999999503,-26.999999999999503
2023-09-26,PDL,long,116175.0,115884.5625,stop,-25.0,-26.0,-26.5,-27.0
2023-09-27,PDL,long,114685.0,114799.68499999998,tp,9.999999999998527,8.999999999998527,8.499999999998527,7.999999999998527
2023-09-28,PDH,short,115995.0,115879.005,tp,9.999999999999599,8.999999999999599,8.499999999999599,7.9999999999995985
2023-09-29,PDH,short,116620.0,116503.38,tp,9.999999999999602,8.999999999999602,8.499999999999602,7.999999999999602
2023-10-02,PDL,long,116410.0,116526.40999999999,tp,9.99999999999905,8.99999999999905,8.49999999999905,7.99999999999905
2023-10-03,PDL,long,115230.0,115345.22999999998,tp,9.999999999998382,8.999999999998382,8.499999999998382,7.999999999998382
2023-10-04,PDL,long,113555.0,113668.555,tp,9.999999999999384,8.999999999999384,8.499999999999384,7.999999999999384
2023-10-05,PDH,short,114580.0,114465.42,tp,10.000000000000153,9.000000000000153,8.500000000000153,8.000000000000153
2023-10-05,PDL,long,113420.0,113533.41999999998,tp,9.999999999998563,8.999999999998563,8.499999999998563,7.999999999998563
2023-10-06,PDL,long,113030.0,112747.425,stop,-24.999999999999744,-25.999999999999744,-26.499999999999744,-26.999999999999744
2023-10-06,PDH,short,114720.0,114605.28,tp,10.000000000000101,9.000000000000101,8.500000000000101,8.000000000000101
2023-10-09,PDH,short,114795.0,115081.98749999999,stop,-24.999999999998987,-25.999999999998987,-26.499999999998987,-26.999999999998987
2023-10-11,PDH,short,117180.0,117062.82,tp,9.999999999999403,8.999999999999403,8.499999999999403,7.999999999999403
2023-10-13,PDL,long,116385.0,116501.38499999998,tp,9.9999999999983,8.9999999999983,8.4999999999983,7.9999999999983
2023-10-17,PDL,long,116095.0,116211.09499999999,tp,9.999999999998847,8.999999999998847,8.499999999998847,7.999999999998847
2023-10-18,PDH,short,116970.0,116853.03,tp,10.0000000000001,9.0000000000001,8.5000000000001,8.0000000000001
2023-10-19,PDL,long,115700.0,115815.69999999998,tp,9.999999999998492,8.999999999998492,8.499999999998492,7.999999999998492
2023-10-20,PDL,long,115555.0,115266.1125,stop,-24.999999999999748,-25.999999999999748,-26.499999999999748,-26.999999999999748
2023-10-23,PDL,long,114190.0,113904.52500000001,stop,-24.999999999999236,-25.999999999999236,-26.499999999999236,-26.999999999999236
2023-10-24,PDH,short,115375.0,115259.625,tp,10.0,9.0,8.5,8.0
2023-10-25,PDL,long,114355.0,114469.35499999998,tp,9.999999999998371,8.999999999998371,8.499999999998371,7.999999999998371
2023-10-26,PDL,long,114180.0,114294.18,tp,9.999999999999389,8.999999999999389,8.499999999999389,7.999999999999389
2023-10-26,PDH,short,115695.0,115579.305,tp,10.000000000000602,9.000000000000602,8.500000000000602,8.000000000000602
2023-10-27,PDH,short,116755.0,116638.245,tp,10.0000000000004,9.0000000000004,8.5000000000004,8.0000000000004
2023-10-30,PDL,long,114340.0,114454.33999999998,tp,9.99999999999842,8.99999999999842,8.49999999999842,7.999999999998421
2023-10-31,PDL,long,113600.0,113713.59999999999,tp,9.99999999999923,8.99999999999923,8.49999999999923,7.999999999999231
2023-11-01,PDH,short,114980.0,115267.45,stop,-24.999999999999748,-25.999999999999748,-26.499999999999748,-26.999999999999748
2023-11-06,PDH,short,119875.0,119755.125,tp,10.0,9.0,8.5,8.0
2023-11-07,PDL,long,119290.0,119409.29,tp,9.999999999999462,8.999999999999462,8.499999999999462,7.999999999999462
2023-11-07,PDH,short,120125.0,120004.875,tp,10.0,9.0,8.5,8.0
2023-11-08,PDH,short,120875.0,120754.125,tp,10.0,9.0,8.5,8.0
2023-11-09,PDH,short,121240.0,121118.76,tp,10.000000000000432,9.000000000000432,8.500000000000432,8.000000000000432
2023-11-09,PDL,long,119665.0,119784.665,tp,9.999999999999465,8.999999999999465,8.499999999999465,7.999999999999465
2023-11-10,PDH,short,121465.0,121343.535,tp,9.999999999999712,8.999999999999712,8.499999999999712,7.999999999999712
2023-11-14,PDH,short,121660.0,121964.15,stop,-24.999999999999524,-25.999999999999524,-26.499999999999524,-26.999999999999524
2023-11-16,PDH,short,124790.0,124665.21,tp,9.999999999999487,8.999999999999487,8.499999999999487,7.999999999999487
2023-11-17,PDH,short,125830.0,125704.17,tp,10.000000000000139,9.000000000000139,8.500000000000139,8.000000000000139
2023-11-20,PDH,short,126440.0,126313.56,tp,10.000000000000185,9.000000000000185,8.500000000000185,8.000000000000185
2023-11-22,PDH,short,126990.0,126863.01,tp,10.000000000000412,9.000000000000412,8.500000000000412,8.000000000000412
2023-11-24,PDL,long,126390.0,126516.38999999998,tp,9.999999999998803,8.999999999998803,8.499999999998803,7.999999999998803
2023-11-27,PDL,long,126040.0,126166.03999999998,tp,9.999999999998337,8.999999999998337,8.499999999998337,7.999999999998337
2023-11-28,PDH,short,126645.0,126518.355,tp,10.000000000000322,9.000000000000322,8.500000000000322,8.000000000000322
2023-11-29,PDH,short,127525.0,127397.475,tp,9.999999999999543,8.999999999999543,8.499999999999543,7.9999999999995435
2023-11-30,PDH,short,127885.0,127757.115,tp,9.99999999999959,8.99999999999959,8.49999999999959,7.99999999999959
2023-12-01,PDH,short,127965.0,127837.035,tp,9.999999999999726,8.999999999999726,8.499999999999726,7.999999999999726
2023-12-04,PDL,long,127070.0,127197.06999999999,tp,9.999999999999403,8.999999999999403,8.499999999999403,7.999999999999403
2023-12-05,PDL,long,127010.0,127137.00999999998,tp,9.99999999999844,8.99999999999844,8.49999999999844,7.99999999999844
2023-12-06,PDH,short,127860.0,127732.14,tp,10.000000000000046,9.000000000000046,8.500000000000046,8.000000000000046
2023-12-06,PDL,long,126780.0,126906.77999999998,tp,9.99999999999876,8.99999999999876,8.49999999999876,7.99999999999876
2023-12-08,PDL,long,125755.0,125880.75499999999,tp,9.999999999999213,8.999999999999213,8.499999999999213,7.999999999999213
2023-12-08,PDH,short,126835.0,127152.0875,stop,-24.99999999999954,-25.99999999999954,-26.49999999999954,-26.99999999999954
2023-12-12,PDH,short,127300.0,127172.7,tp,10.000000000000227,9.000000000000227,8.500000000000227,8.000000000000227
2023-12-12,PDL,long,126565.0,126248.58750000001,stop,-24.99999999999931,-25.99999999999931,-26.49999999999931,-26.99999999999931
2023-12-15,PDH,short,133350.0,133216.65,tp,10.000000000000435,9.000000000000435,8.500000000000435,8.000000000000435
2023-12-15,PDL,long,132405.0,132537.405,tp,9.999999999999911,8.999999999999911,8.499999999999911,7.999999999999911
2023-12-19,PDH,short,133495.0,133828.7375,stop,-24.99999999999913,-25.99999999999913,-26.49999999999913,-26.99999999999913
2023-12-20,PDH,short,134045.0,133910.955,tp,10.000000000000954,9.000000000000954,8.500000000000954,8.000000000000954
2023-12-20,PDL,long,133010.0,133143.00999999998,tp,9.999999999998513,8.999999999998513,8.499999999998513,7.999999999998513
2023-12-22,PDH,short,134240.0,134275.0,time,-2.6072705601907034,-3.6072705601907034,-4.107270560190703,-4.607270560190703
2023-12-26,PDH,short,134920.0,135257.3,stop,-24.999999999999137,-25.999999999999137,-26.499999999999137,-26.999999999999137
2023-12-27,PDH,short,135550.0,135414.45,tp,9.999999999999142,8.999999999999142,8.499999999999142,7.999999999999142
