date,level,direction,entry_price,exit_price,exit_reason,gross_bps,net_bps_1.0,net_bps_1.5,net_bps_2.0
2024-04-30,PDL,long,127720.0,127975.44,tp,20.00000000000018,19.00000000000018,18.50000000000018,18.00000000000018
2024-05-02,PDH,short,128620.0,128362.76,tp,20.00000000000041,19.00000000000041,18.50000000000041,18.00000000000041
2024-05-03,PDH,short,129035.0,129357.5875,stop,-24.99999999999955,-25.99999999999955,-26.49999999999955,-26.99999999999955
2024-05-06,PDH,short,130315.0,130054.37,tp,20.000000000000355,19.000000000000355,18.500000000000355,18.000000000000355
2024-05-07,PDH,short,130485.0,130475.0,time,0.7663716135954325,-0.2336283864045675,-0.7336283864045675,-1.2336283864045674
2024-05-08,PDL,long,129600.0,129859.2,tp,19.999999999999776,18.999999999999776,18.499999999999776,17.999999999999776
2024-05-09,PDL,long,129150.0,129408.3,tp,20.000000000000227,19.000000000000227,18.500000000000227,18.000000000000227
2024-05-10,PDH,short,129670.0,129410.66,tp,19.99999999999973,18.99999999999973,18.49999999999973,17.99999999999973
2024-05-14,PDL,long,128650.0,128907.3,tp,20.000000000000227,19.000000000000227,18.500000000000227,18.000000000000227
2024-05-14,PDH,short,129720.0,129460.56,tp,20.000000000000178,19.000000000000178,18.500000000000178,18.000000000000178
2024-05-15,PDL,long,128510.0,128188.725,stop,-24.999999999999545,-25.999999999999545,-26.499999999999545,-26.999999999999545
2024-05-16,PDH,short,129300.0,129623.25,stop,-25.0,-26.0,-26.5,-27.0
2024-05-17,PDL,long,128700.0,128957.4,tp,19.99999999999955,18.99999999999955,18.49999999999955,17.99999999999955
2024-05-20,PDL,long,128420.0,128676.84,tp,19.999999999999726,18.999999999999726,18.499999999999726,17.999999999999726
2024-05-20,PDH,short,129375.0,129116.25,tp,20.0,19.0,18.5,18.0
2024-05-21,PDL,long,128165.0,128421.33,tp,20.000000000000135,19.000000000000135,18.500000000000135,18.000000000000135
2024-05-22,PDL,long,127865.0,127545.33750000001,stop,-24.999999999999314,-25.999999999999314,-26.499999999999314,-26.999999999999314
2024-05-23,PDL,long,125600.0,125851.2,tp,19.999999999999766,18.999999999999766,18.499999999999766,17.999999999999766
2024-05-24,PDL,long,124970.0,124980.0,time,0.8001920460910619,-0.19980795390893813,-0.6998079539089381,-1.1998079539089381
2024-05-28,PDH,short,125085.0,125185.0,time,-7.994563696686253,-8.994563696686253,-9.494563696686253,-9.994563696686253
2024-05-28,PDL,long,124550.0,124799.1,tp,20.00000000000047,19.00000000000047,18.50000000000047,18.00000000000047
2024-05-29,PDL,long,123840.0,123530.40000000001,stop,-24.999999999999293,-25.999999999999293,-26.499999999999293,-26.999999999999293
2024-05-31,PDL,long,122865.0,123110.73,tp,19.999999999999666,18.999999999999666,18.499999999999666,17.999999999999666
2024-06-03,PDL,long,122215.0,121909.46250000001,stop,-24.999999999999286,-25.999999999999286,-26.499999999999286,-26.999999999999286
2024-06-04,PDL,long,121730.0,121973.46,tp,20.000000000000526,19.000000000000526,18.500000000000526,18.000000000000526
2024-06-05,PDH,short,122260.0,122015.48,tp,20.000000000000334,19.000000000000334,18.500000000000334,18.000000000000334
2024-06-06,PDL,long,121410.0,121652.82,tp,20.000000000000576,19.000000000000576,18.500000000000576,18.000000000000576
2024-06-06,PDH,short,122380.0,122135.24,tp,19.99999999999957,18.99999999999957,18.49999999999957,17.99999999999957
2024-06-07,PDL,long,121385.0,121081.5375,stop,-24.99999999999952,-25.99999999999952,-26.49999999999952,-26.99999999999952
2024-06-11,PDL,long,120515.0,120756.03,tp,19.999999999999904,18.999999999999904,18.499999999999904,17.999999999999904
2024-06-11,PDH,short,121500.0,121257.0,tp,20.0,19.0,18.5,18.0
2024-06-12,PDH,short,121880.0,122184.7,stop,-24.999999999999762,-25.999999999999762,-26.499999999999762,-26.999999999999762
2024-06-13,PDL,long,121325.0,121567.65,tp,19.99999999999952,18.99999999999952,18.49999999999952,17.99999999999952
2024-06-14,PDL,long,121025.0,121267.05,tp,20.000000000000238,19.000000000000238,18.500000000000238,18.000000000000238
2024-06-17,PDL,long,120590.0,120831.18,tp,19.99999999999942,18.99999999999942,18.49999999999942,17.99999999999942
2024-06-18,PDL,long,120395.0,120635.79,tp,19.999999999999467,18.999999999999467,18.499999999999467,17.999999999999467
2024-06-19,PDH,short,121845.0,122149.61249999999,stop,-24.999999999999048,-25.999999999999048,-26.499999999999048,-26.999999999999048
2024-06-20,PDH,short,122750.0,123056.875,stop,-25.0,-26.0,-26.5,-27.0
2024-06-21,PDL,long,121770.0,122013.54,tp,19.999999999999474,18.999999999999474,18.499999999999474,17.999999999999474
2024-06-24,PDH,short,123250.0,123003.5,tp,20.0,19.0,18.5,18.0
2024-06-26,PDL,long,123520.0,123767.04,tp,19.99999999999948,18.99999999999948,18.49999999999948,17.99999999999948
2024-06-27,PDH,short,124370.0,124680.92499999999,stop,-24.999999999999062,-25.999999999999062,-26.499999999999062,-26.999999999999062
2024-06-28,PDH,short,126000.0,125748.0,tp,20.0,19.0,18.5,18.0
2024-07-01,PDH,short,126120.0,126435.29999999999,stop,-24.999999999999076,-25.999999999999076,-26.499999999999076,-26.999999999999076
2024-07-02,PDH,short,126715.0,126461.57,tp,19.99999999999945,18.99999999999945,18.49999999999945,17.99999999999945
2024-07-03,PDH,short,126950.0,126696.1,tp,19.99999999999954,18.99999999999954,18.49999999999954,17.99999999999954
2024-07-04,PDH,short,128000.0,127744.0,tp,20.0,19.0,18.5,18.0
2024-07-05,PDL,long,127370.0,127624.74,tp,20.000000000000412,19.000000000000412,18.500000000000412,18.000000000000412
2024-07-09,PDH,short,127845.0,127589.31,tp,20.00000000000018,19.00000000000018,18.50000000000018,18.00000000000018
2024-07-10,PDH,short,128600.0,128921.5,stop,-25.0,-26.0,-26.5,-27.0
2024-07-11,PDH,short,129045.0,128786.91,tp,19.999999999999726,18.999999999999726,18.499999999999726,17.999999999999726
2024-07-12,PDH,short,129515.0,129380.0,time,10.423503069142571,9.423503069142571,8.923503069142571,8.423503069142571
2024-07-15,PDH,short,130150.0,129889.7,tp,20.00000000000022,19.00000000000022,18.50000000000022,18.00000000000022
2024-07-16,PDL,long,129750.0,130009.5,tp,20.0,19.0,18.5,18.0
2024-07-17,PDL,long,129730.0,129989.46,tp,20.000000000000494,19.000000000000494,18.500000000000494,18.000000000000494
2024-07-17,PDH,short,130565.0,130303.87,tp,20.000000000000355,19.000000000000355,18.500000000000355,18.000000000000355
2024-07-18,PDL,long,129670.0,129929.34,tp,19.99999999999973,18.99999999999973,18.49999999999973,17.99999999999973
2024-07-19,PDL,long,128380.0,128395.0,time,1.168406293815236,0.16840629381523597,-0.331593706184764,-0.831593706184764
2024-07-23,PDL,long,128135.0,127814.6625,stop,-24.999999999999545,-25.999999999999545,-26.499999999999545,-26.999999999999545
2024-07-25,PDL,long,126845.0,126527.88750000001,stop,-24.99999999999908,-25.99999999999908,-26.49999999999908,-26.99999999999908
2024-07-26,PDH,short,126875.0,126805.0,time,5.517241379310345,4.517241379310345,4.017241379310345,3.517241379310345
2024-07-30,PDL,long,127120.0,126802.20000000001,stop,-24.999999999999087,-25.999999999999087,-26.499999999999087,-26.999999999999087
2024-07-31,PDH,short,127665.0,127409.67,tp,20.000000000000135,19.000000000000135,18.500000000000135,18.000000000000135
2024-08-01,PDH,short,128295.0,128615.73749999999,stop,-24.999999999999094,-25.999999999999094,-26.499999999999094,-26.999999999999094
2024-08-02,PDL,long,127515.0,127196.21250000001,stop,-24.999999999999314,-25.999999999999314,-26.499999999999314,-26.999999999999314
2024-08-06,PDH,short,126585.0,126901.4625,stop,-24.99999999999954,-25.99999999999954,-26.49999999999954,-26.99999999999954
2024-08-07,PDH,short,127240.0,126985.52,tp,19.99999999999968,18.99999999999968,18.49999999999968,17.99999999999968
2024-08-08,PDH,short,127885.0,127629.23,tp,20.000000000000316,19.000000000000316,18.500000000000316,18.000000000000316
2024-08-09,PDH,short,129265.0,129588.16249999999,stop,-24.999999999999325,-25.999999999999325,-26.499999999999325,-26.999999999999325
2024-08-12,PDH,short,131165.0,131492.9125,stop,-25.000000000000444,-26.000000000000444,-26.500000000000444,-27.000000000000444
2024-08-13,PDH,short,131820.0,131556.36,tp,20.00000000000106,19.00000000000106,18.50000000000106,18.00000000000106
2024-08-15,PDH,short,136010.0,136350.025,stop,-24.99999999999957,-25.99999999999957,-26.49999999999957,-26.99999999999957
2024-08-16,PDH,short,136770.0,136840.0,time,-5.1180814506105134,-6.1180814506105134,-6.6180814506105134,-7.1180814506105134
2024-08-19,PDH,short,137050.0,137392.625,stop,-25.0,-26.0,-26.5,-27.0
2024-08-20,PDH,short,138395.0,138118.21,tp,20.00000000000059,19.00000000000059,18.50000000000059,18.00000000000059
2024-08-21,PDH,short,138530.0,138876.32499999998,stop,-24.99999999999874,-25.99999999999874,-26.49999999999874,-26.99999999999874
2024-08-22,PDL,long,138260.0,138536.52,tp,19.99999999999924,18.99999999999924,18.49999999999924,17.99999999999924
2024-08-26,PDH,short,138485.0,138208.03,tp,20.00000000000008,19.00000000000008,18.50000000000008,18.00000000000008
2024-08-27,PDH,short,138950.0,138672.1,tp,19.99999999999958,18.99999999999958,18.49999999999958,17.99999999999958
2024-08-28,PDL,long,138460.0,138450.0,time,-0.7222302470027445,-1.7222302470027446,-2.2222302470027446,-2.7222302470027446
2024-08-28,PDH,short,139070.0,139130.0,time,-4.314374056230675,-5.314374056230675,-5.814374056230675,-6.314374056230675
2024-08-29,PDH,short,139280.0,139001.44,tp,19.999999999999833,18.999999999999833,18.499999999999833,17.999999999999833
2024-08-29,PDL,long,137520.0,137795.04,tp,20.000000000000593,19.000000000000593,18.500000000000593,18.000000000000593
2024-08-30,PDL,long,137400.0,137674.8,tp,19.999999999999154,18.999999999999154,18.499999999999154,17.999999999999154
2024-09-02,PDL,long,136500.0,136773.0,tp,20.0,19.0,18.5,18.0
2024-09-03,PDL,long,136125.0,135784.6875,stop,-25.0,-26.0,-26.5,-27.0
2024-09-04,PDH,short,136590.0,136931.475,stop,-25.000000000000426,-26.000000000000426,-26.500000000000426,-27.000000000000426
2024-09-06,PDH,short,138340.0,138685.85,stop,-25.000000000000423,-26.000000000000423,-26.500000000000423,-27.000000000000423
2024-09-06,PDL,long,137270.0,137544.54,tp,20.000000000000593,19.000000000000593,18.500000000000593,18.000000000000593
2024-09-10,PDL,long,135850.0,136121.7,tp,20.00000000000086,19.00000000000086,18.50000000000086,18.00000000000086
2024-09-11,PDH,short,136145.0,135872.71,tp,20.0000000000006,19.0000000000006,18.5000000000006,18.0000000000006
2024-09-11,PDL,long,135035.0,135305.07,tp,20.000000000000515,19.000000000000515,18.500000000000515,18.000000000000515
2024-09-12,PDL,long,135015.0,135170.0,time,11.48020590304781,10.48020590304781,9.98020590304781,9.48020590304781
2024-09-13,PDH,short,136295.0,136022.41,tp,19.999999999999744,18.999999999999744,18.499999999999744,17.999999999999744
2024-09-17,PDL,long,135850.0,136121.7,tp,20.00000000000086,19.00000000000086,18.50000000000086,18.00000000000086
2024-09-18,PDL,long,135140.0,135410.28,tp,19.999999999999915,18.999999999999915,18.499999999999915,17.999999999999915
2024-09-19,PDL,long,134450.0,134718.9,tp,19.999999999999567,18.999999999999567,18.499999999999567,17.999999999999567
2024-09-20,PDL,long,133670.0,133937.34,tp,19.99999999999974,18.99999999999974,18.49999999999974,17.99999999999974
2024-09-23,PDL,long,131610.0,131280.975,stop,-24.99999999999956,-25.99999999999956,-26.49999999999956,-26.99999999999956
2024-09-25,PDL,long,132335.0,132599.67,tp,20.000000000000966,19.000000000000966,18.500000000000966,18.000000000000966
