date,instrument,year,weekday,n_bars_day,is_fixing_eom,eom_offset,is_roll,ret_day,w1000_bar_missing,ret_into_10:00,ret_during_10:00,ret_after_10:00,tr_10:00,volu_10:00,tr_viz_media_10:00,volu_viz_media_10:00,absret_viz_media_10:00,w1100_bar_missing,ret_into_11:00,ret_during_11:00,ret_after_11:00,tr_11:00,volu_11:00,tr_viz_media_11:00,volu_viz_media_11:00,absret_viz_media_11:00,w1200_bar_missing,ret_into_12:00,ret_during_12:00,ret_after_12:00,tr_12:00,volu_12:00,tr_viz_media_12:00,volu_viz_media_12:00,absret_viz_media_12:00,w1300_bar_missing,ret_into_13:00,ret_during_13:00,ret_after_13:00,tr_13:00,volu_13:00,tr_viz_media_13:00,volu_viz_media_13:00,absret_viz_media_13:00,ret_am_prefix,ret_pos_fix
2022-04-13,WIN,2022,Wednesday,36,False,other,True,0.0013886551085675602,False,0.0005049017545335488,-0.0007149165229825005,0.0002525146248053556,365.0,218313,387.5,162204.5,0.001240806115805182,False,0.00016860563142806484,-0.0008007417397167815,0.000674849213378792,300.0,164423,322.5,153802.5,0.0011789275309120884,False,0.0004642721478917977,0.0005062436719540653,0.00012649687974364276,210.0,102654,300.0,118566.5,0.0004425711275026223,False,-0.0007589812784617456,0.0013081272681239042,0.0013063632532659408,250.0,92090,352.5,91606.5,0.0013065684582340142,-0.0014307355664029409,0.002823430257058668
2022-04-14,WIN,2022,Thursday,36,False,other,False,-0.007157894736842141,False,-0.0027788303650372326,0.00042220814861737566,-0.0011816838995568624,330.0,230139,270.0,172219.5,0.0017927387042270815,False,-0.0029482373752264257,-0.000549148819329992,0.0012256455771100239,470.0,218616,365.0,195003.0,0.0010776853340329628,False,-0.0033327708403645406,0.0014391534391533511,-0.0018174133558749306,240.0,122940,355.0,143093.0,0.0017522757140251977,False,-0.004138863079651944,-0.0009329940627650357,-0.0009338653535954089,180.0,98435,270.0,107160.5,0.0008894551019482111,-0.008084210526315805,0.0009338653535952979
2022-04-18,WIN,2022,Monday,36,False,other,False,-0.0010617063744851052,False,0.0008500510030602371,0.0025479870901987667,-0.003939175738066014,535.0,272601,365.0,176429.0,0.0015248988863079682,False,-0.003398759452799771,0.000511552562025841,0.0030676153551190133,280.0,168261,325.0,182024.5,0.0022557413773740542,False,0.0010629703643862953,-0.0008069996602106944,-0.0001275293317463122,180.0,92946,195.0,114935.5,6.373035904017055e-05,False,-0.00046760754973640406,0.00042529664440937864,0.00029759374202864564,315.0,112829,175.0,76600.5,0.00029760097188996637,-0.0010617063744851052,0.0
2022-04-19,WIN,2022,Tuesday,36,False,other,False,-0.003960311714857556,False,-0.0006830309498399023,-0.0017941817249775838,4.2795395215566856e-05,415.0,269685,225.0,135517.0,0.001068843629895011,False,0.003728145354816581,0.0005977031123254317,-0.0011947431302270495,190.0,140194,240.0,159957.5,0.001368835294606352,False,-0.0024330900243308973,-4.278990158324003e-05,-0.001454918909666647,110.0,87674,420.0,161696.0,0.0011540578203763086,False,-0.00351132616794414,-0.0006445790898543802,0.0003869802640066311,190.0,100345,267.5,89900.5,0.0018873043045835591,-0.009623983307073147,0.0057187083458742904
2022-04-20,WIN,2022,Wednesday,36,False,other,False,-0.013927339324502741,False,-0.00038533995547185285,0.0005139846661241787,-0.0038100946102145317,410.0,238506,232.5,155102.0,0.0005351256475020216,False,-0.004754358161648153,-0.00021518333620240693,0.0012483319702121243,275.0,182862,260.0,160472.5,0.0009242610468722101,False,0.00142112742775935,-0.0034402683409305856,0.0001294610106590266,515.0,163797,210.0,124504.0,0.0004093949361932414,False,0.0004313133491482546,-0.0009484802759215372,0.0010356880852715467,155.0,69769,197.5,77515.0,0.0007335621197827047,-0.013032923037608057,-0.0009062270746127421
2022-04-22,WIN,2022,Friday,36,False,other,False,-0.014061135371179034,False,0.001182084847423548,-0.0008745845723281409,-0.0024947478991597105,360.0,218594,285.0,134885.5,0.001225609946951256,False,0.0010956262599701727,0.0008317646543798407,-0.006911333712436019,440.0,204977,380.0,164429.5,0.002234366654282116,False,-0.004734557888737889,0.001101176056027775,-0.002859908482928497,250.0,111468,170.0,99185.5,8.799718409013835e-05,False,-0.001671652296322379,0.0015422578655150954,-0.00043996656254119415,195.0,72198,175.0,76257.0,0.0010799040721080067,-0.007467248908296975,-0.006643495094372787
2022-04-25,WIN,2022,Monday,36,False,other,False,0.009565725063996,False,0.003596637144270165,-0.0008959369260403971,-0.00044839027889875815,325.0,197458,300.0,169407.5,0.0011443692726593735,False,-0.002465483234713961,0.0006291286568103072,0.0008532806395114001,330.0,206902,397.5,219438.5,0.001660669653214708,False,-0.005201560468140465,0.0014424160468784475,-0.0005401026194976621,340.0,182390,460.0,162901.0,0.0025810564511610234,False,-0.0013044847285322847,0.003378074047383217,0.000718229564124373,460.0,139384,280.0,126481.0,0.0002920678129059717,0.0004490950734270527,0.009112537594828662
2022-04-26,WIN,2022,Tuesday,36,False,D-3,False,-0.025427131195075114,False,-0.0011204732879168677,0.0017947682505496942,-0.006942578159992885,425.0,222314,245.0,162183.5,6.729475100941684e-05,False,-0.005912653975363891,-0.0005407110350110766,-0.004102425389955866,280.0,165376,325.0,197024.0,0.001533020357935344,False,-0.0018973617636429685,-0.0002715669412509669,-0.000588528226719176,265.0,130987,202.5,116241.0,0.000497977225351387,False,-0.00027184993883377917,0.0005891683661907177,0.0013135842732254766,290.0,100967,240.0,99148.5,0.0012456515441109928,-0.015167060712851899,-0.010418082166961051
2022-04-27,WIN,2022,Wednesday,36,False,D-2,False,0.004750916248133619,False,0.00355311684807047,-0.0012548738403621584,-0.002557774287637371,415.0,270117,392.5,171321.5,0.001054520978236495,False,0.002653235598327086,-0.0034086831718693755,0.0,640.0,272981,465.0,253326.5,0.003194700969485431,False,0.002799602637045151,-0.0004953170028818565,0.0023877100509077653,375.0,182925,280.0,146827.5,0.0014412956518527476,False,0.0001797995235313099,0.0011684868095815926,-8.977869551551887e-05,335.0,114862,265.0,106555.0,0.000583588757084641,0.007963440568300006,-0.0031871436908021966
2022-04-28,WIN,2022,Thursday,36,False,D-1,False,-0.01070425047946122,False,-0.0029948149472555086,-0.0005828289621161442,-0.0036782846633471866,235.0,181700,297.5,170209.0,0.0017704870452309174,False,-0.0016633698975004885,-0.001486017922276761,-0.0038333183007125404,330.0,199271,370.0,202785.0,0.0011498452384550162,False,-9.039139473920876e-05,0.0015367926233953444,-0.0015794936594611952,270.0,138066,255.0,121744.0,0.0011532766581306975,False,-0.0010386560693641522,0.000678088694001211,0.004833754969280735,160.0,81069,177.5,88112.5,0.0007002535957759126,-0.01271129744436017,0.0020328876039030774
2022-04-29,WIN,2022,Friday,36,True,D0,False,-0.016600505232767904,False,0.0033328889481403223,-8.858180529713877e-05,0.000531537916371283,350.0,221756,517.5,201405.0,0.0020837164630390648,False,0.0007071823204420902,-0.0007950178879024827,-0.003005790567121913,230.0,162786,430.0,194803.5,0.0026318817851586074,False,-0.0011083034091412536,0.00017752529735481914,0.0,185.0,116213,327.5,141903.0,0.001375185387375244,False,-0.002790821298839341,-0.001732486340011552,-0.0010234959060163584,320.0,113310,190.0,83890.0,0.0006215668392262619,0.013713460844460457,-0.029903880384478443
2022-05-02,WIN,2022,Monday,36,False,other,False,-0.005702722590139819,False,-0.000550787166659017,0.0008725602755452755,-0.010140405616224646,345.0,214609,345.0,192678.5,0.0017202656803500527,False,-0.009891468608325349,-0.001156283243143208,-0.0021300240785330216,500.0,239779,497.5,222458.5,0.0014829160245521944,False,-0.0046731134039698086,-0.0018594272963926572,-0.002375186289120701,495.0,172386,522.5,189272.0,0.003280142962852839,False,0.003462960363142864,0.000559623187054159,0.0013983406357789274,255.0,111863,255.0,108024.0,0.0015622343486259016,-0.013337012509197943,0.007737484851309873
2022-05-03,WIN,2022,Tuesday,36,False,other,False,-0.001204261232051862,False,-0.001942196531791951,0.0013436500949821628,0.001619545601776906,630.0,305600,350.0,186647.5,0.0013883748277960795,False,-0.0015232644017725283,-0.0004160695298414119,0.0021736114322712385,540.0,249765,427.5,220007.0,0.0009014489599133424,False,-0.00073913244329471,0.00032360963432109813,-0.0017098756874162069,285.0,159096,265.0,145940.5,0.0013157442126287555,False,-0.0012468252135765523,-0.0031440724986129265,-9.276437847871577e-05,550.0,161039,227.5,136104.5,0.0006714145034671382,-0.0013895321908290459,0.00018552875695743154
2022-05-04,WIN,2022,Wednesday,36,False,other,False,0.01796629005371364,False,-0.002233389168062483,-0.002145122178698,-0.0031311337508178605,315.0,243387,197.5,153004.0,0.001282330459192682,False,-0.0029940119760478723,-0.0013607357357356964,-0.000751773716111459,350.0,187004,227.5,153945.5,0.000586371648024886,False,0.0005640423031727515,-0.0007046554234979574,0.0008461827754795426,260.0,134040,257.5,128831.0,0.0011518593014444578,False,-0.0007041592338747904,0.00028186216939918296,0.0037572797294758153,190.0,83980,230.0,99599.0,0.0008453923511562156,-0.01407668086682723,0.032500469659966225
2022-05-05,WIN,2022,Thursday,36,False,other,False,-0.020401613790574036,False,-0.0017054620880386784,-0.001061963246837161,-0.00753374006285823,295.0,218576,255.0,147806.0,0.0013164622550038696,False,-0.008611908510047228,-0.001214272370633318,-0.007808846909192924,465.0,220821,390.0,202102.0,0.002706276358816928,False,-0.004875533261450515,-0.005888726621755325,0.00440716519761164,1075.0,251294,867.5,267312.5,0.0016813904491662646,False,-0.004157414843860674,0.00441197400256188,-0.0004250897411676169,860.0,200922,632.5,191457.5,0.0031615585701261217,-0.02934164679992668,0.009210277725297589
2022-05-06,WIN,2022,Friday,36,False,other,False,0.0016957136128119554,False,-0.0028558052434456416,0.0025353302971971026,-0.011661124900482323,540.0,292353,647.5,276891.5,0.002128212164059562,False,-0.013305223705785907,0.006314989791557757,0.0031140888930829558,875.0,272162,570.0,299981.0,0.0021512607849661913,False,0.006497175141243039,0.0013565347553559093,-0.0007473841554559435,340.0,192131,637.5,205234.0,0.004176509919890048,False,-0.006754238867151097,-0.0007034657412183787,0.0014547843634145075,570.0,180734,437.5,159484.5,0.0024809301960787566,0.00372114931700418,-0.0020179266976394494
2022-05-09,WIN,2022,Monday,36,False,other,False,-0.0012882908674491933,False,0.001677932786806613,0.006652627548578538,-0.004897066514524817,740.0,225015,350.0,170054.5,0.0021672031488744192,False,-0.004195670830552167,0.000909700277697878,-0.0021525950729490706,490.0,283502,460.0,263990.0,0.0025101610326696555,False,-0.001487381249400288,-0.0003844120897602554,0.005912324552970638,190.0,151600,360.0,165797.5,0.0014388043600288558,False,0.007542999903910719,0.0044346955319249926,-0.0012343334599316247,690.0,205042,362.5,182437.5,0.0014783873520073376,0.005057734516652257,-0.006314090391188798
2022-05-10,WIN,2022,Tuesday,36,False,other,False,-0.007843323667823365,False,0.0032940277844082377,0.0007137419109251031,-0.006799486472350291,300.0,243377,287.5,168658.0,0.0014753466156793849,False,-0.0014764013906748419,-0.0008108365925784122,-0.004534606205250591,355.0,286140,507.5,274981.0,0.0028455501737189026,False,-0.0035394843832209366,-0.0036960591369461504,0.0017345218019755304,465.0,226529,347.5,218246.0,0.0006721104486410168,False,-0.00033713817849057026,0.00014453651956070068,-0.0007707500361289199,255.0,159672,337.5,145788.5,0.0012993431893938423,-0.013214811997908416,0.005443422130160469
2022-05-11,WIN,2022,Wednesday,36,False,other,False,0.003134647352172948,False,-0.011520955812630351,0.003981006283275024,0.008360405121345282,510.0,265292,597.5,263270.5,0.003297615562430356,False,0.008169857027501948,-0.000659599528857524,0.001980104662675064,325.0,277413,522.5,268785.5,0.0035730632976155308,False,-0.001835812464695885,0.001603395425607168,0.00047083196007347006,315.0,158648,397.5,171862.5,0.001529459506908415,False,0.0009424182452171248,-0.0016006025797947743,-0.001461712561297679,240.0,111959,277.5,122871.5,0.0005891272865100605,0.007266682498219046,-0.004102225575254637
2022-05-12,WIN,2022,Thursday,36,False,other,False,0.02383687535898904,False,4.785833931553185e-05,0.002871362940275679,0.002099637335369442,450.0,240759,415.0,200691.5,0.001240893447118141,False,-0.00019043084979764036,0.0035236417313462276,0.006548042704626278,745.0,293195,665.0,328843.0,0.002182850364345068,False,0.0030711079612568692,0.0024493641073952688,-0.0029602480969833644,595.0,222605,270.0,155945.0,0.0007531081731177447,False,-0.004514035830159413,9.446884889707796e-05,0.0037785754770451874,215.0,150466,370.0,136782.0,0.002288250524095037,0.01340225923798588,0.01029661817494798
2022-05-13,WIN,2022,Friday,36,False,other,False,-0.002822375422199652,False,-0.0007918025151374408,-0.000885657017666519,0.006111785014462967,210.0,199153,265.0,130072.0,0.0008630929311586599,False,0.007638565440148959,0.002727188684478188,-9.219563914630857e-05,490.0,230334,440.0,219453.5,0.0022222718863078583,False,-0.0009669398655492989,-0.0005530718532515966,-0.0005533779109984094,220.0,126860,182.5,116345.5,0.0002074784488236281,False,0.0003688675765400884,0.0022584808259586975,-0.0019773751494527314,400.0,121099,287.5,95216.5,0.0018641927173437267,0.006153703789385956,-0.00892118090683347
2022-05-16,WIN,2022,Monday,36,False,other,False,0.016035324192423817,False,0.0005553241704845391,0.0014800425512233595,0.0032791428043599247,385.0,253981,382.5,211870.0,0.0002542294927222466,False,0.0012468827930174342,0.001245330012453305,0.0012438383931450137,555.0,259377,417.5,263790.5,0.0024409131062049227,False,-0.0010104721660848526,0.001195402298850512,0.0016991182953709494,290.0,156848,257.5,151661.0,0.000551775332865434,False,0.0029400955531053707,0.0024734334921217016,-0.0019189473203271579,345.0,151883,210.0,104380.0,0.0008010338779915194,0.01729026260748312,-0.0012336089916388238
2022-05-17,WIN,2022,Tuesday,36,False,other,False,-0.0023569939262079176,False,-0.0002260806655814962,-0.0009949798742707738,0.0009053870529651675,285.0,160714,312.5,171138.0,0.000633052895466002,False,0.0008152173913043015,-0.002805683772287071,-0.004084225812307163,555.0,236441,312.5,207453.0,0.00024875621890546595,False,-0.0046739574352225866,-0.00031913923588944293,0.0021433783290769615,190.0,106334,217.5,142392.5,0.0005470211067974962,False,0.0023701002734730636,-0.001364132411786123,0.0012749874778015258,320.0,132169,135.0,80365.0,0.0004323384525023455,-0.004578007433596265,0.0022312280861527256
2022-05-18,WIN,2022,Wednesday,36,False,other,False,-0.021004942339374,False,-0.0029597923591822006,-0.003288271830471312,-0.0038946162657502725,490.0,235633,405.0,193345.0,0.0026538830988321327,False,0.0007359028608224794,0.0005515212795292879,-0.0034452662042353532,335.0,219490,330.0,185118.5,0.002090679660056882,False,0.0005069825321473154,-0.0008291873963516272,-0.002489511779078857,250.0,127369,235.0,134718.5,0.0011755581573192897,False,-0.0023551142923112778,0.0006480281429364076,-0.0013414746970117353,195.0,111489,290.0,125415.0,0.0015027268939341032,-0.010708401976935789,-0.010407993338884314
2022-05-19,WIN,2022,Thursday,36,False,other,False,0.012009757928316711,False,0.004209541627689495,0.0008383791336747937,0.0008377158281751562,475.0,266391,460.0,221801.0,0.002240285749740889,False,0.0009319664492077884,0.00032588454376170084,-0.001768593502745941,450.0,257136,440.0,247664.5,0.0010699710422816255,False,-0.0014413241584526615,0.00041905294035471385,0.004794042355131589,395.0,171098,370.0,179826.0,0.0010717187125252048,False,0.0022325581395348237,-0.00013922405791721992,-0.003434831043445996,175.0,93361,315.0,119611.0,0.0012049404294900423,0.010696190654907012,0.0012996658002228934
2022-05-20,WIN,2022,Friday,36,False,other,False,0.006994937873907148,False,0.00045858937907006236,0.0006875687568757005,0.0013741926618111577,340.0,219304,380.0,185652.5,4.5821119083522266e-05,False,0.0027025789015620028,-0.0022384650525354433,0.0002747001190366305,485.0,233125,437.5,217512.0,0.002059654019089141,False,-0.005570013240195459,-0.0016069051007758794,-0.00041386921732733395,320.0,167893,412.5,183893.0,0.0016252920649758584,False,0.00041377407935261346,-0.0003216911764706287,-0.003447800303406412,415.0,156232,222.5,104573.5,0.0009198025481336747,0.0010584445467096693,0.0059302165218591
2022-05-23,WIN,2022,Monday,36,False,other,False,0.012721490231712762,False,-0.0022644927536231707,0.0014071720381299002,0.00036263088708587965,365.0,193649,222.5,143015.5,0.0009293752342998673,False,-0.001678308990292976,-0.0004089236221546111,0.007363636363636461,295.0,284745,532.5,266553.0,0.003768463785070786,False,0.0036641635754999236,0.0004957858205254517,0.0015316005225460838,205.0,150607,182.5,146121.0,0.0006541602692619053,False,0.0007657312733659882,0.0007201368259970309,0.00031481897908691714,165.0,89881,150.0,89672.0,0.0003823085088643374,0.010222626079054997,0.002473577692826634
2022-05-24,WIN,2022,Tuesday,36,False,other,False,0.010571687840290389,False,0.0007287301876479635,0.002594210813762876,-0.0005447364837259938,515.0,289600,327.5,192196.0,0.000840670323393411,False,-0.002493991747154589,-0.00427311573779432,-0.0008217677136596047,520.0,262711,415.0,248263.5,0.0012075987135646837,False,-0.0025982313793417866,0.00036561400301637903,0.006167481383343221,185.0,138384,357.5,171074.0,0.0002512865467488856,False,0.007170914405773221,-0.00013604825177992996,-0.005124948977277888,195.0,124718,422.5,175289.0,0.0017694827063264307,0.0004083484573502716,0.010159190893010983
2022-05-25,WIN,2022,Wednesday,36,False,other,False,0.0007219239272662215,False,-4.5214088710054945e-05,-9.043226623262068e-05,0.00185394528600491,555.0,267263,355.0,158396.5,0.0014018064589387813,False,0.005711695376246606,0.00013522040926705614,0.0009013881377322175,310.0,210500,340.0,203377.0,0.0013981280223719361,False,-9.000495027222666e-05,-0.0009001305189252351,0.00013514122257762828,250.0,122935,322.5,116557.5,0.0012161614687059563,False,-0.0011240501775999778,0.00018005041411606193,-0.0016201620162016317,205.0,76943,295.0,91949.5,0.0017104264250404344,0.002571853990885664,-0.0018451845184518367
2022-05-26,WIN,2022,Thursday,36,False,D-3,False,0.010224215246636748,False,-0.0024232633279482885,-4.498425551058283e-05,0.002699298182472498,255.0,169640,235.0,148699.5,0.0002248777866659113,False,0.008951464171652157,0.0018724921979491604,-0.001290437413785428,290.0,183249,480.0,188783.0,0.003296815315333046,False,0.0003115680776248908,0.0004894544807332313,0.00026685643124002567,115.0,74599,190.0,92324.0,0.0008462739863633328,False,0.0001779596921296367,0.0005337840843377961,0.0001333748277241309,155.0,67112,115.0,59120.5,0.0003334637561367426,0.008654708520179355,0.0015560396567821932
2022-05-27,WIN,2022,Friday,36,False,D-2,False,0.0015138023152270197,False,-0.00031142946122708626,-0.00044503782821536664,0.0,200.0,194029,337.5,172424.5,0.0018896042570546445,False,0.0006667555674089165,-0.003775764036958118,0.0035669698591047627,485.0,230635,472.5,186639.0,0.002628956839188179,False,0.002400640170712176,-0.0014191946070605255,0.0006217800675074603,310.0,133282,270.0,124805.5,0.0011328436926458796,False,-0.0007102588005504229,0.0004886499933365318,-0.00039960927093507514,130.0,59735,167.5,68519.0,0.0007546677346562669,0.0027604630454141077,-0.001243228842909172
2022-05-30,WIN,2022,Monday,36,False,D-1,False,-0.019520381574879675,False,-0.002598661028893612,-0.00044159858688452847,-0.0032692732493925236,345.0,210569,327.5,118000.0,0.002428483064825515,False,-0.0006649525667169476,-0.0015525883866388535,-0.0067087257863870375,175.0,131581,407.5,177097.5,0.002909137076601842,False,-0.004286671131949138,0.000358760482532805,-0.0005379236148467248,165.0,91376,330.0,125177.0,0.0014763916368473184,False,-0.0032713421465382364,0.0008991997122560491,0.0016619503211605657,225.0,81149,307.5,88594.0,0.0019745783441098563,-0.016782228503290253,-0.0027848897273503592
2022-05-31,WIN,2022,Tuesday,36,True,D0,False,0.004582621978614476,False,0.0010707593468368692,-8.913450396652589e-05,-0.001782928459995503,260.0,239550,287.5,167950.0,0.0003790790417503853,False,-0.00111423095779295,-8.92379082634287e-05,0.001784997099379737,360.0,236588,365.0,238442.5,0.0007811733538350962,False,0.0007133939718209081,-0.0019158795223668257,-0.001919557162626706,345.0,133935,200.0,135451.5,0.0007140152024603386,False,0.0020558659217877473,-0.0004014093929798346,-4.46169633694371e-05,215.0,112563,322.5,126485.0,0.0019666037140031456,0.0069637883008355494,-0.0023646990585820538
2022-06-01,WIN,2022,Wednesday,36,False,other,False,-0.002585246266993524,False,0.000713744033546071,-0.0030312486069629108,0.0030851777330651586,510.0,291372,237.5,157096.5,0.0007373272596843394,False,0.002143718458309074,-0.004991309773162755,0.000850949480472929,665.0,301973,360.0,224073.0,0.0016564772969778208,False,0.009074573225516636,-0.0013801086279049413,-0.005349500713266786,295.0,196320,555.0,196012.5,0.0034423461771780905,False,-0.0033492609297548492,0.0007617169997311546,0.0011640401146131296,205.0,95391,195.0,104476.5,0.00017922756818899988,-0.004412747938489003,0.0018356017191976104
2022-06-02,WIN,2022,Thursday,36,False,other,False,0.005926916221033807,False,0.0016895647147747717,0.0008877446846287107,0.0003547671840353761,460.0,284233,262.5,140474.0,0.0009763396283916093,False,-0.008195268893417151,0.002679887444727358,-0.004009087264466138,415.0,209996,880.0,274517.5,0.006307260767025258,False,0.002059640010745989,0.0026362823949954706,0.004411961317349222,370.0,139641,390.0,154720.5,0.0016505890977430715,False,0.002089631869109043,-0.00031057278495050245,0.0038611752174684266,125.0,80231,217.5,88298.5,0.0012204805117820294,0.004099821746880616,0.0018196342978873403
2022-06-03,WIN,2022,Friday,36,False,other,False,-0.004276931301790965,False,0.0002678332291758956,-0.0015619421635130193,-0.0023243339889147396,455.0,253333,297.5,177152.5,0.0017436552447575582,False,0.0034021218496800287,-0.0006691947356680661,-0.0023214285714285854,390.0,230632,445.0,211442.0,0.0023960733486943497,False,-0.0021885747465273386,-0.00317815577439573,0.0030085316569374854,480.0,170859,235.0,131437.5,0.0010995861761004533,False,0.001165239994622036,0.0004476476118000505,-0.00017898693395379528,195.0,112081,180.0,95168.0,0.00011187785163024877,-0.0043660340372448925,8.949346697684213e-05
2022-06-06,WIN,2022,Monday,36,False,other,False,-0.01665704259761025,False,-0.002002848495638254,-0.0014717031619319032,-0.00022332395372726133,275.0,174284,220.0,119828.0,0.0008698887420421353,False,-0.0013388673182487265,-0.0007150198864905866,-0.007378588677220299,195.0,155340,532.5,238292.5,0.0024817350882250233,False,-0.00251594932159227,-0.0016214755427439442,0.0015338807182170289,470.0,165369,187.5,116520.0,0.0003607870986985784,False,0.00018035891423928696,-0.0015778559192137775,-0.0019867250643428314,250.0,117809,305.0,109557.0,0.0019180256248482186,-0.016257273575267628,-0.0004063755813428216
2022-06-07,WIN,2022,Tuesday,36,False,other,False,0.0014520373899626904,False,-0.006064171607005453,0.0025497427491689706,0.0009991371088604595,555.0,289375,505.0,225681.0,0.002065803430259694,False,0.002591733733460666,-0.001995464852607709,0.0034534466306175293,570.0,233141,497.5,231330.5,0.0011356867538138138,False,0.002993333030976375,-0.0012208907981008377,0.0006790710308297587,380.0,143447,237.5,115322.0,0.001358338867102682,False,0.001133221522143124,0.0006791632708502693,-0.0001809872856431971,205.0,74936,242.5,93334.5,0.0004297864639883908,0.002858698611489352,-0.0014026514637346388
2022-06-08,WIN,2022,Wednesday,36,False,other,False,-0.011486946651532381,False,0.00022872827081421576,0.0013263206037046338,0.006029049054535385,305.0,210231,300.0,182805.5,0.0011877580796759712,False,0.005700994253397873,-0.0054872794884586185,-0.000729594163246694,660.0,208948,250.0,196614.0,0.0006586110209511054,False,-0.0005471207769115471,-0.000638656995574971,0.0017802528872050694,190.0,126841,240.0,121372.0,0.0007074780790613522,False,0.002599179206566271,0.0,-0.00650384318006092,230.0,104939,265.0,98725.0,0.0018210411907940705,-0.0017253121452894815,-0.00977850548051118
2022-06-09,WIN,2022,Thursday,36,False,other,False,-0.013464621021296086,False,-0.0015219998155151515,-0.0022171924800221676,-0.001666512359966621,280.0,224243,465.0,272170.5,0.002431089550960608,False,0.005474113935795222,0.0002768293808248501,-0.002167996678813622,555.0,326578,517.5,244567.5,0.0033342379896205143,False,-0.001940581250288731,-0.0008332947548724823,-0.0005096603808553146,325.0,163876,337.5,134006.5,0.0017590182077473204,False,0.001532175689479054,0.0017616244031337658,0.0013883104262113477,405.0,147448,205.0,97714.5,0.0001388707294727176,-0.010350354934737793,-0.0031468369660789808
2022-06-10,WIN,2022,Friday,36,False,other,False,-0.022253129346314293,False,-0.01181835101433093,-0.0022600998210754453,-0.005238567181084508,480.0,238000,1120.0,343506.0,0.007459580355154705,False,0.005479843705327392,-0.0016112980427467338,0.00132915598594896,480.0,222190,422.5,200982.0,0.0016373992637078727,False,0.0025689819219789634,0.0012811995824237865,0.00033175355450243416,325.0,146682,287.5,137740.5,0.0007110352801295017,False,0.002086296823138989,0.0037853695467020554,-0.0005185255020269119,470.0,184679,342.5,131269.0,0.0015586830539875418,-0.01650440426518307,-0.005845196568303956
2022-06-13,WIN,2022,Monday,36,False,other,False,-0.007722007722007707,False,-0.0021202775636083304,0.0038632412594166166,-0.00885168614999754,555.0,254089,502.5,237138.0,0.00401815428557889,False,-0.008461464075041114,-0.0038035792656165857,-0.0016153507269078826,625.0,253808,487.5,241922.5,0.003064008132674434,False,0.005000245110054369,0.0018047900102433623,0.006914349710279044,325.0,169025,522.5,163042.0,0.003304591487152009,False,0.0031119323154722434,0.0007270964614638498,-0.0008234439331556986,385.0,163700,307.5,138948.5,0.0013785283404161852,-0.003619691119691071,-0.004117219665778604
2022-06-14,WIN,2022,Tuesday,36,False,other,False,-0.009029126213592198,False,0.0005844535359438296,0.001801012461059237,-0.0035957240038873017,440.0,287504,415.0,241444.5,0.0006320853603553056,False,0.00024306061931844702,-0.004617029548989127,-0.005663785947951805,670.0,255675,585.0,279253.5,0.004074865951959328,False,0.0006377551020408934,0.0004902681766927319,0.004606036848294748,275.0,134187,490.0,168162.0,0.002182172846530883,False,0.00039089221147259323,-0.0012210608576731508,-0.0022494987529952937,300.0,149230,322.5,131529.0,0.0010741405919976188,-0.00733009708737864,-0.0017115751381485689
2022-06-15,WIN,2022,Wednesday,36,False,other,True,0.0026224193010060404,False,0.009757030801607058,-0.003978779840848823,0.003138672246528529,560.0,225936,475.0,188344.0,0.002737873148734582,False,0.007800608828006039,-0.0009911270530489347,-0.0035434186903524623,290.0,178389,470.0,199789.5,0.0027005775661596565,False,-0.003310318736404083,-0.001091288669576751,-0.0013299767254073558,235.0,113593,305.0,125197.5,0.0012817929164026243,False,-0.0005234356412087138,-0.001190249476290206,-0.002955336288669619,380.0,131596,170.0,77946.5,0.0007376868970210282,0.00028608210556435587,0.0023356690023357274
2022-06-17,WIN,2022,Friday,36,False,other,False,-0.01683322014165134,False,-0.0005337473919161395,-0.0023788717351199695,-0.007786266971628764,615.0,269450,607.5,268446.0,0.004452074805139317,False,0.0028463463709083037,-0.006508441399559528,-0.00615702886415137,755.0,282350,535.0,273039.5,0.003935769498020658,False,-0.0005449321311800093,0.0,0.0003469640644362393,475.0,187651,492.5,209712.5,0.0009417546903214835,False,-0.0017812082529315987,-0.0008426270136306924,0.001637148385176257,320.0,141357,327.5,131608.0,0.001165602276612776,-0.022169399437275583,0.0054571612839211525
2022-06-20,WIN,2022,Monday,36,False,other,False,0.002907693065891337,False,0.0008394647177916159,-9.8677718571194e-05,-0.010016776867660115,520.0,324897,560.0,272738.0,0.00441328839916022,False,0.0007945572826140168,-0.0007939264625613784,0.002731155030291088,425.0,236392,490.0,218178.0,0.0023671709811778907,False,0.010972098103465333,0.0015223690026027192,0.002059530230961615,445.0,195890,610.0,183636.0,0.00472426204568166,False,0.0004898599000686676,0.0006854680767724997,-0.0009295953813787117,380.0,137452,195.0,84955.0,0.0008073280842014197,0.007293874131388378,-0.004354420470668807
