date,instrument,year,weekday,n_bars_day,is_fixing_eom,eom_offset,is_roll,ret_day,w1000_bar_missing,ret_into_10:00,ret_during_10:00,ret_after_10:00,tr_10:00,volu_10:00,tr_viz_media_10:00,volu_viz_media_10:00,absret_viz_media_10:00,w1100_bar_missing,ret_into_11:00,ret_during_11:00,ret_after_11:00,tr_11:00,volu_11:00,tr_viz_media_11:00,volu_viz_media_11:00,absret_viz_media_11:00,w1200_bar_missing,ret_into_12:00,ret_during_12:00,ret_after_12:00,tr_12:00,volu_12:00,tr_viz_media_12:00,volu_viz_media_12:00,absret_viz_media_12:00,w1300_bar_missing,ret_into_13:00,ret_during_13:00,ret_after_13:00,tr_13:00,volu_13:00,tr_viz_media_13:00,volu_viz_media_13:00,absret_viz_media_13:00,ret_am_prefix,ret_pos_fix
2024-03-07,WDO,2024,Thursday,38,False,other,False,-0.0006063668519453724,False,-0.00010101010101004615,-0.00010102030508130078,-0.0007071421355692165,3.5,9344,3.0,9323.0,0.0,False,-0.00020202020202020332,-0.000505152556071975,0.00020216314565857374,5.5,18239,3.75,11759.5,0.0005054385196981981,False,0.00040448983719287845,-0.00020216314565857374,-0.0002022040238600642,3.5,9136,3.5,7938.0,0.000202163153920909,False,0.0,-0.00020222446916073888,0.00010113268608424875,3.0,6246,3.75,7717.5,0.00010113268608413772,-0.0007074279939363048,0.00010113268608424875
2024-03-08,WDO,2024,Friday,38,False,other,False,0.006048387096774244,False,0.00040245497534963093,0.0025143316906366397,-0.0017054574638843967,14.0,27206,5.5,24428.5,0.0003015485149621133,False,0.0016048144433300493,0.0013018225515721848,-0.003000300030002956,11.5,39014,18.75,40976.0,0.0026584660274890926,False,-0.0010021044192805029,-0.0006018657839301778,-0.0006022282445046212,6.5,16060,7.75,18420.0,0.00020074274816817006,False,-0.0009028892455859028,0.0007028818154433125,0.0,8.0,13069,6.75,13628.0,0.000602137702202743,0.004737903225806361,0.0013043042038727304
2024-03-11,WDO,2024,Monday,38,False,other,False,-0.0009018036072144797,False,0.0008002400720215075,-0.0006996501749125805,-0.0021004200840167853,5.0,21991,7.75,24133.0,0.0007501500300060027,False,-0.0020036064916850727,0.0004015257980325426,-0.002207727044656327,4.5,18957,7.25,19640.0,0.0010026070499026818,False,-0.0013053519429662153,0.00040217172732748274,0.0009044317154054404,3.5,8989,4.25,10236.5,0.00040209093349519165,False,-0.0005022601707684871,0.0013065326633165952,-0.00030114434852435146,10.5,20343,5.25,9843.5,0.0006525902848494303,-0.0018036072144288484,0.0009034330455732764
2024-03-12,WDO,2024,Tuesday,38,False,other,False,-0.0009036144578312699,False,0.0010040160642570406,0.0006018054162486575,0.0016036884835120002,14.0,54411,15.5,41010.0,0.0018611236961041389,False,-0.00040080160320643543,0.00020048115477155903,-0.0009020747719755695,7.0,22362,13.0,26309.5,0.00190301598409659,False,0.0018081366147664202,-0.0005013536548681419,0.0011034206038720296,4.0,10543,5.5,13848.5,0.00035110850055719567,False,0.000501454217229913,0.00010024057738577952,0.00020048115477155903,4.0,7201,4.5,7056.5,0.00030064137898899723,0.0016064257028112205,-0.0025060144346431557
2024-03-13,WDO,2024,Wednesday,38,False,other,False,0.0007042253521127861,False,0.002110340669279509,0.00040112314480555966,0.00070175438596487,5.0,19249,5.75,24768.5,0.00040135461584211996,False,0.0003007217321571165,-0.0008016835354244245,-0.0006018054162487685,6.0,20476,4.75,15163.5,0.0003508722922926366,False,0.0,0.0002006621852110868,0.0003009328919651999,2.5,7697,3.75,9224.0,0.00010036130068247218,False,-0.0007021063189568411,0.00010037137408414054,0.0004014452027298887,4.5,11513,5.5,10435.0,0.0004512635379061436,0.0024144869215292353,-0.001706142111601805
2024-03-14,WDO,2024,Thursday,38,False,other,False,0.006238679814852155,False,0.0002012882447663955,0.0006037432078889182,0.0018103188172584606,7.5,27142,7.75,22593.5,0.001057828655791182,False,0.0023122549512415436,-0.0009027081243730972,-0.0007028112449799506,7.5,17781,6.25,17585.0,0.0007027658873622888,False,0.00010035122930251994,0.0004013646397751369,0.0004012036108325123,5.5,16186,8.25,14480.5,0.0007534559873733082,False,0.0004012036108325123,-0.000802085422097476,0.0004013646397751369,4.0,8980,4.5,10154.0,5.017057997191987e-05,0.0028174683034816184,0.003411599438089441
2024-03-15,WDO,2024,Friday,38,False,other,False,0.0022033049574361474,False,0.002404327790022087,-0.00079952028782726,-0.0002000400080015563,7.5,28956,9.25,24801.0,0.0013511713155606175,False,-0.0011990407673860837,-0.0018007202881152873,0.0009019843656044024,12.0,32042,6.25,16328.5,0.00035068146320466065,False,-0.000200340578984326,0.0008015228934976637,0.0,7.0,10450,5.0,8627.0,0.0004505556893598106,False,0.0012015620306398134,-0.00010001000100012813,0.00010002000400088917,3.5,13501,4.5,9057.0,0.0005005055471000164,0.0013019529293940568,0.0009001800360071144
2024-03-18,WDO,2024,Monday,38,False,other,False,0.00811135589825751,False,0.00030039050765995334,0.0,0.0007007007007007182,3.5,11479,4.25,13296.5,0.00010010010010008674,False,0.0036039643607967964,-0.00019950124688283832,0.0014967072440630336,8.0,30289,9.75,31496.5,0.001550090850444108,False,0.003493013972055925,0.0005967180507209235,-0.0009940357852882276,5.0,18080,12.0,29205.0,0.0014434019574889323,False,-0.0003980495571698217,0.0008959681433549083,-0.0009947279419079136,6.5,14920,5.25,8881.5,0.0004974530510681308,0.006709393150410525,0.0013926191186710568
2024-03-19,WDO,2024,Tuesday,38,False,other,False,-0.0029720626114523307,False,-0.0007918440067307131,-0.0001981178801386818,-0.0007926285544436196,7.0,23427,6.0,18586.0,0.0003468339094587214,False,-0.0009911785112498572,-0.0006945133445778184,-0.0008935663224781676,8.0,23439,7.5,23183.0,0.00044639921272832117,False,-0.001390406197239069,0.0009945300845350946,-0.0018875422213391335,8.0,21740,8.25,15213.5,0.0009935617412407671,False,-0.000696240302367257,0.0005971931919976914,-0.00019894558838162713,6.5,14389,5.5,11057.0,0.0001492091912861926,-0.0040618189023181595,0.0010942007360987827
2024-03-20,WDO,2024,Wednesday,38,False,other,False,-0.012318696602424017,False,-9.962143853359251e-05,-0.0002988940918601246,-0.00019932230416586094,6.5,20056,8.25,22716.5,0.0006467661691542115,False,-9.965122072741472e-05,0.0003986446083317219,-0.0013948390953472112,4.5,17220,4.25,9943.5,0.0003487594306170738,False,-0.0014952153110048272,-0.00019966057701903406,-9.984025559106602e-05,3.5,12627,5.25,14808.5,0.0002494263194652291,False,-0.0005989817310572132,0.0002996703626010344,-0.0004993009786299352,4.5,11083,4.5,7182.5,0.0003994258263094741,-0.0051659050268230144,-0.0071899340922708666
2024-03-21,WDO,2024,Thursday,38,False,other,False,0.0038329634859795014,False,0.0009059794644654673,-0.0004022930705018801,0.0012072434607646176,7.0,21509,11.5,24925.0,0.0013070688547600628,False,0.0007030936118923581,0.0005018568704204807,-0.0005016051364366003,6.0,17217,8.25,21223.0,0.0007032149179625469,False,0.00010034115994383974,-0.00020066218521119783,-0.00030105368790767084,5.5,11048,4.5,8275.5,0.00020074274816817006,False,-0.00030105368790767084,-0.0006022886970488139,0.0005022097227802558,3.5,7683,3.0,7129.5,0.00010044194455605115,0.004236433326608946,-0.0004017677782242046
