date,instrument,weekday,year,dst_regime,anchor_time_local,n_bars_day,first_bar_time,last_bar_time,is_roll,day_open,day_close,ret_day,gap_on,anchor_found,anchor_late,valid_for_conditional,ret_morning,ret_post,ret_ny30,ret_post_after30,ret_ny60,morning_high,morning_low,range_morning_pts,range_morning_pct,tr_sum_morning,volu_morning,tr_sum_post,volu_post,vol_par,broke_high,broke_low,t_first_break,false_break_high,false_break_low
2022-06-15,WIN,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,True,104865.0,105140.0,0.0026224193010060404,,True,False,True,0.00243169789729647,0.00019025875190248343,0.007800608828006039,-0.007551444213705905,0.005802891933028853,105600.0,104350.0,1250.0,0.011920087731845707,2830.0,1088197,14780.0,4833969,1.0445229681978798,True,True,0.0,True,True
2022-06-17,WIN,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,103070.0,101335.0,-0.01683322014165134,,True,False,True,-0.011497040846026985,-0.00539824311724002,0.0028463463709083037,-0.008221189136285778,-0.009373313049025889,103380.0,101790.0,1590.0,0.015426409236441254,2840.0,1331903,11950.0,4727003,0.8415492957746479,False,True,0.0,False,False
2022-06-20,WIN,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,101455.0,101750.0,0.002907693065891337,0.0011841910494894137,True,False,True,-0.007589571731309475,0.01057754382480014,0.0007945572826140168,0.009775219570287375,0.00024829915081681087,101775.0,100605.0,1170.0,0.011532206396924745,3065.0,1327440,8755.0,3420560,0.5712887438825448,True,True,0.0,True,True
2022-06-21,WIN,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,102500.0,102290.0,-0.00204878048780488,0.0073710073710073765,True,False,True,-0.0011219512195121961,-0.0009278702935000549,-0.0013673878009473617,0.0004401193212382193,-0.0032231283879474715,102880.0,102055.0,825.0,0.008048780487804878,2130.0,1282996,9975.0,4281253,0.9366197183098591,False,True,0.0,False,True
2022-06-22,WIN,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,100350.0,100810.0,0.004583956153462854,-0.0189656857952879,True,False,True,-0.003139013452914785,0.007747288449042822,0.003548757934722868,0.004183683633828039,0.01124606387764282,100590.0,99780.0,810.0,0.008071748878923767,3110.0,1422356,9770.0,4081048,0.6282958199356913,True,True,0.0,False,False
2022-06-23,WIN,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,101485.0,99200.0,-0.022515642705818628,0.0066957643090963526,True,False,True,0.0016751244026211864,-0.02415031233092324,-0.005312084993359889,-0.01893883202294422,-0.006295804436574737,102015.0,101070.0,945.0,0.009311720943981869,2530.0,1298815,10920.0,4472087,0.8632411067193676,False,True,0.0,False,False
2022-06-24,WIN,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,100000.0,100600.0,0.006000000000000005,0.008064516129032251,True,False,True,-0.0011499999999999844,0.007158231966761797,0.002602993442458734,0.004543412052523843,0.009110477048605903,101015.0,99875.0,1140.0,0.0114,2605.0,1111744,9305.0,3725936,0.7143953934740883,True,True,0.0,True,True
2022-06-27,WIN,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,101100.0,102945.0,0.01824925816023737,0.00497017892644136,True,False,True,0.0022749752720079286,0.015938024277114327,0.007056153162932954,0.008819638394825802,0.008043027731175378,101860.0,100675.0,1185.0,0.01172106824925816,2470.0,1324058,7840.0,3655057,0.6348178137651821,True,False,15.0,False,False
2022-06-28,WIN,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,103410.0,102110.0,-0.012571318054346747,0.004516975083782571,True,False,True,0.0012571318054346303,-0.013811087502414554,0.0014970059880239361,-0.01528521143738848,-0.002704268881591698,103850.0,103040.0,810.0,0.007832898172323759,2655.0,1440933,9870.0,4190681,0.7435028248587571,True,True,0.0,False,False
2022-06-29,WIN,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,102120.0,101150.0,-0.009498629063846464,9.793360101850723e-05,True,False,True,0.002594986290638479,-0.01206231381550027,-0.0022464228158421973,-0.009837991287748982,-0.005567221761000107,103190.0,102030.0,1160.0,0.01135918527222875,3170.0,1495487,9850.0,4277331,0.6214511041009463,False,True,0.0,False,False
