date,direction,pnl_pct_net,y_win,stop_pct_used,range_first_30m_pct,overshoot_close_pct,vol_20d_pct,btc_vs_sma200_pct,direction_first_30m,time_to_break_min,exit_reason,p_win
2021-03-25,-1,1.3120849145630884,1,0.007338468791752349,1.8346171979380872,-0.1374840193585794,0.8065129695018883,0.0,1.0,10.0,tp2,0.56403536741589
2021-03-26,-1,0.21150082934288406,1,0.004309957560053734,1.0774893900134335,-0.2132756747025494,0.8172742593386274,0.0,1.0,0.0,trail_stop_be,0.6942861603803637
2021-03-29,-1,0.34288659793813836,1,0.003,0.5118303049638385,0.06189003436425567,0.7966398624981087,0.0,1.0,190.0,tp2,0.568762749049565
2021-03-30,1,0.06916865992204838,1,0.003,0.49435035418796586,0.041721077763908127,0.7843524246004803,0.0,-1.0,0.0,trail_stop_be,0.6008984284996908
2021-04-01,-1,0.062045277300245255,1,0.003,0.46963350598763626,0.14032745441092473,0.7684235439235141,0.0,1.0,75.0,trail_stop_be,0.5246134291865531
2021-04-02,1,-0.03202466662791533,0,0.00314876172159198,0.787190430397995,0.22122246575846582,0.7501155910430115,0.0,-1.0,305.0,time,0.4277102068445993
2021-04-07,-1,0.08806088067033992,1,0.003,0.5749082680660845,-0.027615110481566566,0.6598689739122816,0.0,1.0,15.0,trail_stop_be,0.62489020704576
2021-04-08,-1,-0.38601978700956646,0,0.003160197870095611,0.7900494675239027,0.13831066912074771,0.6375612293211776,0.0,1.0,20.0,stop,0.4868331806701292
2021-04-09,1,-0.39693319826310897,0,0.0032693319826311,0.817332995657775,0.04884696800627052,0.635113564643403,0.0,-1.0,20.0,stop,0.5530768023666641
2021-04-13,-1,-0.3699999999999856,0,0.003,0.5639974716858824,0.019903587721128362,0.6070310086474885,0.0,1.0,25.0,stop,0.5923110967224693
2021-04-14,1,-0.47176621743011593,0,0.004017662174301139,1.0044155435752846,-0.006604061214611217,0.5724189242056502,0.0,-1.0,0.0,stop,0.5682448087906123
2021-04-20,-1,0.3956003270564724,1,0.003,0.5841934340879942,-0.07510580063582992,0.6820125354487698,0.0,1.0,0.0,tp2,0.6556799913883087
2021-04-22,1,0.3533537960668909,1,0.00643398357648278,1.6084958941206948,-0.13257571579120103,0.7142963644629605,0.0,-1.0,70.0,trail_stop_be,0.5872280575365999
2021-04-27,1,0.8434972426470544,1,0.004673221608116803,1.1683054020292007,-0.004080882352943316,0.8514404468877603,0.0,-1.0,5.0,tp2,0.5583991149222539
2021-04-28,1,0.07713533073637462,1,0.003,0.5268459767246505,0.17060464724715418,0.8503722741578186,0.0,-1.0,15.0,trail_stop_be,0.5111618617429372
2021-04-29,1,0.16064600448095595,1,0.003424629609999919,0.8561574024999796,-0.3019230769230753,0.8604105406479813,0.0,-1.0,0.0,trail_stop_be,0.7695057157996528
2021-04-30,-1,-0.869999999999997,0,0.008,2.1385801077316655,-0.18335417038757545,0.85714379224349,0.0,1.0,0.0,stop,0.563246052790926
2021-05-03,1,0.8159526720223612,1,0.008,2.366242928852803,-0.010635696821509794,0.8584685162564835,0.0,-1.0,130.0,time_partial,0.41961519382267587
2021-05-04,1,-0.6098465633317649,0,0.005398465633317677,1.349616408329419,0.1267572463768137,0.8715304533054694,0.0,-1.0,5.0,stop,0.44819026322179445
2021-05-05,-1,0.6258447052901434,1,0.003573833246874058,0.8934583117185144,-0.370904664685614,0.886359050265558,0.0,1.0,0.0,tp2,0.7944935665090475
2021-05-06,1,0.14722793397457334,1,0.003217215553964957,0.8043038884912392,-0.03162029840868021,0.8886971832521123,0.0,-1.0,10.0,trail_stop_be,0.6185811892801248
2021-05-07,1,-0.3699999999999949,0,0.003,0.6244710059660155,-0.015500878734621632,0.8939953793064744,0.0,-1.0,0.0,stop,0.6282530928841887
2021-05-11,-1,-0.713742538626378,0,0.006437425386263904,1.609356346565976,-0.2649748448753865,0.822791858295537,0.0,1.0,0.0,stop,0.6723773795544311
2021-05-12,-1,1.390620052770453,1,0.007763044625998899,1.9407611564997245,-0.2410554089709778,0.8155564323343433,0.0,1.0,25.0,tp2,0.6209595952623468
2021-05-20,1,0.5482664645440084,1,0.008,2.3599510049356964,0.30337744095505276,1.248675412193452,0.0,-1.0,15.0,trail_stop_be,0.24862342744548252
2021-05-21,-1,-0.369999999999994,0,0.003,0.714732526388248,0.1732209261726332,1.2985811285556998,0.0,1.0,0.0,stop,0.49819053715940925
2021-05-24,1,0.5237449501029975,1,0.008,2.286049594174471,-0.14364448725152454,1.4614847009427985,0.0,-1.0,30.0,trail_stop_be,0.5487626255804398
2021-05-25,1,0.8197950166770295,1,0.004558269367190996,1.139567341797749,-0.15706542096494838,1.483144988026584,0.0,-1.0,0.0,tp2,0.6837537260369116
2021-05-26,1,-0.7352533987363996,0,0.006652533987363965,1.6631334968409912,0.14985732232060664,1.5046839328228538,0.0,-1.0,70.0,stop,0.4179742202961771
2021-05-27,1,-0.6166021110925053,0,0.005466021110925048,1.3665052777312618,-0.003044023625664598,1.5143520585671588,0.0,-1.0,75.0,stop,0.5571044774586889
2021-05-31,1,1.0370758457940712,1,0.005671297203911863,1.4178243009779656,0.2056111831448869,1.5658884121074301,0.0,-1.0,5.0,tp2,0.4135510733787356
2021-06-02,1,0.5691739131014718,1,0.0032337400505156053,0.8084350126289013,-0.0919844941186337,1.5391875587238375,0.0,-1.0,0.0,tp2,0.6796928777839957
2021-06-04,1,-0.4312797766305989,0,0.003612797766306115,0.9031994415765286,0.29333708495929633,1.525640237013801,0.0,-1.0,0.0,stop,0.41093675035086696
2021-06-08,1,-0.6195251703368179,0,0.00549525170336813,1.3738129258420324,0.005098110825518409,1.381149869405338,0.0,-1.0,0.0,stop,0.5493978483244808
2021-06-09,-1,0.15866109040518717,1,0.0034369322418054864,0.8592330604513716,0.21025653006068842,1.2631652221237066,0.0,1.0,0.0,trail_stop_be,0.4546448925124128
2021-06-10,-1,0.839173901851858,1,0.004731860023304266,1.1829650058260663,0.2938293980255685,1.2421993065920374,0.0,1.0,0.0,tp2,0.3622025627270013
2021-06-14,-1,-0.49084896347483403,0,0.00420848963474827,1.0521224086870675,0.27286319217603117,1.0443104619341272,0.0,1.0,15.0,stop,0.38191022234987543
2021-06-15,-1,-0.3699999999999944,0,0.003,0.5343143293094853,0.06850809626501145,1.0170170318224208,0.0,1.0,225.0,stop,0.5683889234333803
2021-06-16,1,-0.36999999999999533,0,0.003,0.6640096115550127,0.054744072739015964,1.0026351079762381,0.0,-1.0,45.0,stop,0.5792497045216112
2021-06-17,-1,0.06292477101985984,1,0.003,0.47323049634222436,-0.14418030256252154,0.9678213954330164,0.0,1.0,30.0,trail_stop_be,0.7160383204183397
2021-06-21,-1,1.6243098353735772,1,0.008,2.2610009440549867,-0.6511487668093805,0.94305674193421,0.0,1.0,0.0,tp2,0.8185053792801386
2021-06-23,1,-0.870000000000005,0,0.008,2.322239868168319,-0.13965119965427447,1.057579548094398,0.0,-1.0,0.0,stop,0.5277404892732618
2021-06-24,-1,0.4916374233358856,1,0.003,0.7133207368778899,-0.7029887277978806,1.061858206937014,0.0,1.0,0.0,tp2,0.9154416394831743
2021-06-28,1,-0.5628278810308694,0,0.004928278810308671,1.2320697025771676,-0.014607724060964743,1.079027520319854,0.0,-1.0,220.0,stop,0.5561208163135569
2021-06-29,1,0.06993442668212817,1,0.003,0.4979285073698921,-0.2585935558684765,1.0695937976999936,0.0,-1.0,0.0,trail_stop_be,0.7830320682965015
2021-06-30,-1,0.4305899280575506,1,0.003,0.6299259914964062,-0.028776978417266185,1.0350008076176223,0.0,1.0,0.0,tp2,0.634108008565368
2021-07-02,-1,0.22990675643469105,1,0.004588620927793877,1.1471552319484692,0.055171591992364155,1.0335669318692369,0.0,1.0,30.0,trail_stop_be,0.5181318969865577
2021-07-05,-1,0.30491208742040266,1,0.003,0.46130629935748346,-0.030342781573768778,1.0008967509035789,0.0,1.0,65.0,tp2,0.6486677303308033
2021-07-06,1,0.22638722701954223,1,0.004452748354601618,1.1131870886504045,0.04571041230733558,1.0094575312542744,0.0,-1.0,60.0,trail_stop_be,0.5338328723532847
2021-07-07,-1,0.2745352375001248,1,0.003,0.42089018071673495,-0.12327796009833882,1.0032148384890416,0.0,1.0,0.0,tp2,0.7115459424613322
2021-07-09,-1,-0.36999999999998207,0,0.003,0.6902392508943819,0.19323051579864636,0.9916298343953953,0.0,1.0,20.0,stop,0.47417284863486986
2021-07-13,1,-0.3818231830311193,0,0.0031182318303112754,0.7795579575778188,-0.07345679012345455,0.7832857074692796,0.0,-1.0,315.0,stop,0.6297527687460617
2021-07-14,-1,0.10728337134714595,1,0.003,0.6525029727987829,-0.09044879017522439,0.774803259193701,0.0,1.0,0.0,trail_stop_be,0.6614053387455885
2021-07-15,-1,0.6205274822347768,1,0.0035411237636294893,0.8852809409073723,-0.10387381023608067,0.7639900059567782,0.0,1.0,10.0,tp2,0.6446559502988247
2021-07-19,1,0.08805464659685482,1,0.003,0.5689986054051418,-0.15438481675392765,0.6324299571866249,0.0,-1.0,5.0,trail_stop_be,0.7094863462021519
2021-07-20,1,0.08596997530542468,1,0.003,0.5614539306847097,-0.8472630855453862,0.6297031308051584,-30.906723254164824,-1.0,5.0,trail_stop_be,0.9513475019062567
2021-07-22,1,0.03748804224956884,1,0.003,0.368854996796559,0.010080525610463409,0.6092094939574229,-27.986736785034054,-1.0,0.0,trail_stop_be,0.6618370382076751
2021-07-28,1,0.7020278938117857,1,0.003926963255124298,0.9817408137810745,-0.0011666806161066013,0.7072520838260533,-11.568300236995393,-1.0,50.0,tp2,0.5842860940427455
2021-07-29,1,0.09930739417123872,1,0.003,0.6148832586781903,0.17060955353098323,0.742574192370417,-10.30876873049781,-1.0,15.0,trail_stop_be,0.5100786494911237
2021-08-02,-1,-0.4362764085402324,0,0.003662764085402412,0.915691021350603,0.10892491212542232,0.7722013954932849,-10.884278649453433,1.0,0.0,stop,0.512987883691848
2021-08-03,-1,0.5288256600168288,1,0.0030535043048482316,0.7633760762120578,-0.08278109278805107,0.7636116787653269,-12.444562705910506,1.0,30.0,tp2,0.6577677933650458
2021-08-04,1,0.1435107614911697,1,0.0031609927098065387,0.7902481774516347,-0.07724394031948655,0.766333515725574,-14.562622212024994,-1.0,5.0,trail_stop_be,0.6622316405557751
2021-08-06,1,0.4408281028642692,1,0.003,0.6375583747227689,-0.08586500960367363,0.7927656282523605,-8.71410979176599,-1.0,15.0,tp2,0.6768768557922479
2021-08-10,1,-0.7364707039774443,0,0.006664707039774365,1.6661767599435913,0.10431618414089783,0.8264974731294852,2.8853556181387345,-1.0,40.0,stop,0.420438008945458
2021-08-11,-1,-0.36999999999998434,0,0.003,0.5393792133607251,0.09027956989248001,0.8234863317812431,1.2562095561832909,1.0,40.0,stop,0.5533673932485802
2021-08-12,1,-0.3699999999999994,0,0.003,0.6031815545613375,0.19755055314155534,0.8281905063175145,0.9412630273817301,-1.0,0.0,stop,0.4824214686056207
2021-08-13,1,0.06028681635995345,1,0.003,0.45975510091839306,0.2583502133344814,0.8311114991234613,-1.6574892708700784,-1.0,30.0,trail_stop_be,0.4588734651547531
2021-08-16,1,-0.7888278494077836,0,0.007188278494077856,1.7970696235194639,0.09350378613692474,0.7619884046197223,3.509693903756549,-1.0,5.0,stop,0.41157825911720036
2021-08-18,1,-0.3699999999999932,0,0.003,0.6550020272926385,0.03417867707448316,0.692639752288258,-1.7584712609292001,-1.0,320.0,stop,0.5706506438921936
2021-08-20,-1,-0.4173044578915673,0,0.0034730445789157727,0.8682611447289431,0.0723249393457746,0.6824383323588854,2.508051025415439,1.0,10.0,stop,0.5225032240822455
2021-08-24,1,0.16613040391170414,1,0.003507131080498965,0.8767827701247412,-0.36726947656504555,0.675546303994387,7.858427713975388,-1.0,15.0,trail_stop_be,0.7865831165220869
2021-08-25,1,-0.3700000000000078,0,0.003,0.5553227771825869,0.3616717805488303,0.6763606469495045,3.7969364919979514,-1.0,0.0,stop,0.36795259203130665
2021-08-26,-1,-0.36999999999999506,0,0.003,0.5242220519275897,0.17988153162682216,0.6505114007971874,6.512350093500224,1.0,0.0,stop,0.4818668461149858
2021-08-31,-1,0.27557065889964866,1,0.003,0.4224684868288279,0.4078320632530168,0.588147846843705,2.0037898378694057,1.0,0.0,tp2,0.3445312733760616
2021-09-01,-1,0.266455504575896,1,0.003,0.40982320398003613,-0.12828565302732048,0.5867558009115253,2.2620068528123443,1.0,30.0,tp2,0.6982507466334641
2021-09-02,1,-0.36999999999999705,0,0.003,0.27839594799393913,0.3614879900016755,0.5881739550221927,5.954773483795595,-1.0,0.0,stop,0.3922911348628735
2021-09-03,1,0.3551226952659976,1,0.003,0.5246958763790565,-0.22638072359137262,0.5865292395844041,6.893715118139952,-1.0,5.0,tp2,0.7445851051694563
2021-09-07,1,-0.46717109892635705,0,0.00397171098926348,0.99292774731587,-0.3920162392034918,0.5663720118856691,14.266271178571015,-1.0,0.0,stop,0.7811614366813022
2021-09-08,1,-0.7113400272811861,0,0.006413400272811927,1.6033500682029818,0.11665334888710563,0.6537002387386395,1.7813310240525664,-1.0,5.0,stop,0.4157598569556647
2021-09-09,1,0.1248831480095267,1,0.003,0.715208548378343,0.17592275112439287,0.6531246734484273,0.11682311847816641,-1.0,65.0,trail_stop_be,0.4753516566582407
2021-09-10,1,-0.48932463676732635,0,0.004193246367673242,1.0483115919183104,0.05899453551912123,0.6400915348036442,0.991803013452002,-1.0,0.0,stop,0.5195700447259514
2021-09-14,1,-0.4126988586792162,0,0.0034269885867921714,0.8567471466980429,0.22495826395303645,0.7016258371276237,-1.9742048284951048,-1.0,0.0,stop,0.43342806706482656
2021-09-15,-1,0.12451880265055158,1,0.003,0.7209232484945896,-0.12686301971195538,0.6903220585616442,2.751420991745312,1.0,0.0,trail_stop_be,0.67072157405238
2021-09-16,1,-0.5260181587170885,0,0.004560181587170853,1.140045396792713,-0.2205523609007855,0.6935730372194819,4.93095959404099,-1.0,0.0,stop,0.689528648202175
2021-09-17,-1,0.09075869336143001,1,0.003,0.5861148098596131,0.0492096944151708,0.6965905714315161,4.06499994424288,1.0,10.0,trail_stop_be,0.5691421756179993
2021-09-20,-1,0.8839265888750292,1,0.004964337938379912,1.241084484594978,-0.08888637136060541,0.7108623211229321,3.0458553571012104,1.0,220.0,tp2,0.5799622288556187
2021-09-23,-1,0.855027174005337,1,0.004825398569133431,1.2063496422833577,-0.09232709329271539,0.7723418978019574,-4.826443474255425,1.0,20.0,tp2,0.60819099252942
2021-09-24,-1,-0.8700000000000001,0,0.008,2.273781947673146,0.2818333333333396,0.8157131404520788,-1.8722187700415756,1.0,0.0,stop,0.2511388665361124
2021-09-27,1,-0.3893045888919137,0,0.003193045888919067,0.7982614722297667,-0.05637042339452333,0.846771616321338,-5.2427510772632715,-1.0,35.0,stop,0.6387899986681674
2021-09-28,1,-0.6335102618542159,0,0.005635102618542112,1.408775654635528,0.01866267384089691,0.7830137857145891,-7.308950319526293,-1.0,0.0,stop,0.522192300083971
2021-09-30,1,-0.5429269065478515,0,0.004729269065478574,1.1823172663696435,0.042214109125562574,0.793918365749352,-8.317701037122852,-1.0,0.0,stop,0.533687712335925
2021-10-01,1,0.13603058661579348,1,0.0030368469807785783,0.7592117451946445,-0.469002158138258,0.8267186513394247,-3.077841553277993,-1.0,0.0,trail_stop_be,0.8485568208963289
2021-10-04,-1,0.15792734390794078,1,0.0034327077191796517,0.8581769297949129,0.15255425638828732,0.7744030897464431,6.924472311894216,1.0,0.0,trail_stop_be,0.46662769590008124
2021-10-05,-1,0.5890937996820302,1,0.003383183754017034,0.8457959385042584,-0.19473370429252376,0.7815082833851005,9.300242640284175,1.0,0.0,tp2,0.6947137468256566
2021-10-11,-1,-0.49043533306250875,0,0.004204353330625186,1.0510883326562965,-0.2444409193193556,0.7674800930425514,21.502122927776153,1.0,20.0,stop,0.6891176190714422
2021-10-12,1,-0.4885501253445851,0,0.004185501253445876,1.046375313361469,-0.17936363113465775,0.724212962289002,27.666071503213967,-1.0,15.0,stop,0.64831725266447
2021-10-13,1,0.5211313868613138,1,0.003,0.7443334439545964,0.2439598540146028,0.7284199009108973,24.377396475694958,-1.0,0.0,tp2,0.40126221647317245
2021-10-14,1,-0.38922752490754964,0,0.0031922752490755415,0.7980688122688854,0.0008376963350841211,0.6840159825655401,27.39859467049264,-1.0,40.0,stop,0.5540983790354871
2021-10-15,-1,-0.5117864703186046,0,0.004417864703186116,1.1044661757965288,0.05685743396038818,0.6903352688924482,27.334064368136303,1.0,130.0,stop,0.46816174479990785
2021-10-18,-1,-0.5423350374336916,0,0.004723350374336869,1.1808375935842172,0.29018567039751,0.6867799105280953,36.4804413882633,1.0,5.0,stop,0.3035532252384336
2021-10-19,-1,-0.7320624460742688,0,0.0066206244607426926,1.655156115185673,-0.08600062485569492,0.6793940496728904,37.49835102997407,1.0,180.0,stop,0.48739795000384073
2021-10-20,-1,-0.8700000000000043,0,0.008,2.71598481221293,-0.13331316187593847,0.6768811160450905,42.44924270706459,1.0,0.0,stop,0.40197364416999437
2021-10-21,1,-0.6321958019812821,0,0.005621958019812849,1.4054895049532121,0.23833796682378094,0.6376173591346957,46.11777823618667,-1.0,0.0,stop,0.3066797615739997
2021-10-25,1,0.1727980298522973,1,0.0036259473981698747,0.9064868495424686,-0.31870551435360345,0.6577666460600866,34.51356037049253,-1.0,215.0,trail_stop_be,0.7260809391803789
2021-10-26,1,-0.369999999999998,0,0.003,0.589566808258129,0.2075992268740685,0.6300269188999353,39.35832915216201,-1.0,0.0,stop,0.4204985622315666
2021-10-27,-1,0.12418277148380465,1,0.003,0.7211229845401279,0.11295425698147327,0.6385485278941169,33.250710520475224,1.0,45.0,trail_stop_be,0.4682885204918543
2021-11-02,-1,0.38300784573211083,1,0.003,0.5661074326427035,0.020386299902325877,0.6556208716176841,34.59651031152397,1.0,0.0,tp2,0.5512585892533757
2021-11-03,1,0.9795474085489497,1,0.005370245762440322,1.3425614406100805,0.0457458025792799,0.654744088584842,39.66939775540326,-1.0,0.0,tp2,0.445802084081786
2021-11-08,1,0.6630388432790099,1,0.003717543815156676,0.9293859537891689,0.15060960666585246,0.6019252194466947,39.357243267780454,-1.0,35.0,tp2,0.41792623306712307
2021-11-11,1,-0.3699999999999949,0,0.003,0.6055836204929189,0.22469128543777228,0.6069568627682587,42.17274163089335,-1.0,10.0,stop,0.40237060446916134
2021-11-12,-1,0.6245083463877769,1,0.003570482884412789,0.8926207211031971,0.013391304049249013,0.5922046764802456,41.6918722124253,1.0,5.0,tp2,0.5067676423226057
2021-11-15,1,-0.369999999999998,0,0.003,0.33865249336485725,-0.10081256025340463,0.5916311144160027,42.84994123869146,-1.0,5.0,stop,0.6510591314474685
2021-11-16,-1,-0.398311768768638,0,0.0032831176876864975,0.8207794219216243,0.2385644079476023,0.5906409607603242,38.52866525765637,1.0,5.0,stop,0.36654421201087783
2021-11-17,1,-0.3700000000000008,0,0.003,0.7050732266064977,0.11101339177159826,0.5979249250012854,30.768112717510387,-1.0,30.0,stop,0.4816104569881947
2021-11-19,-1,-0.3699999999999864,0,0.003,0.7281941604584117,0.02249671995049322,0.6090229312200228,23.83342882971791,1.0,0.0,stop,0.543227967534253
2021-11-24,1,0.9265502416855477,1,0.005100092179705556,1.2750230449263888,-0.21089342855648185,0.6199030548283629,25.12960979899183,-1.0,0.0,tp2,0.6441410216165127
2021-11-26,-1,-0.4371718147110181,0,0.0036717181471102,0.91792953677755,0.15795625722547424,0.6413331154004984,28.229573449451202,1.0,20.0,stop,0.42290371172924435
2021-11-29,-1,-0.4216721637370875,0,0.0035167216373709117,0.8791804093427278,-0.07492173913043781,0.6481307202483285,24.51510639784327,1.0,180.0,stop,0.5838815729374979
2021-11-30,-1,0.16131582041228398,1,0.0034807307824888294,0.8701826956222073,0.07401901666618117,0.651737775709873,25.494514799591684,1.0,0.0,trail_stop_be,0.49084115473735596
2021-12-01,-1,-0.4710462074978156,0,0.004010462074978204,1.0026155187445511,0.12799309451877328,0.6520852234480086,23.605618753187148,1.0,5.0,stop,0.44068886303878707
