date,year,is_edt,T0,vol_pre,vol_post,vol_ratio,ret_pre,ret_post,vol_ratio_pb
2022-12-27,2022,False,2022-12-27 11:30:00,0.0005991548467460158,0.0009157290366222185,1.528367902881039,0.007148303469310058,-0.0013248793413457305,1.235964284019735
2022-12-28,2022,False,2022-12-28 11:30:00,0.00047425602501864156,0.0006493278893023683,1.3691505327251143,0.0008552694098640234,0.0006646410938093705,1.4603229516745067
2022-12-29,2022,False,2022-12-29 11:30:00,0.0008594126058433793,0.0008584656738061155,0.9988981636633844,-0.005411049933548462,0.005058700009544781,0.5416790818857613
2023-01-02,2023,False,2023-01-02 11:30:00,0.0009583504155869504,0.0005574381539181587,0.5816642272511048,0.0009302325581395099,0.00018587360594790603,3.3786169816674514
2023-01-03,2023,False,2023-01-03 11:30:00,0.0006626871826443762,0.0006482570656795953,0.9782248437230984,0.003807931642983098,0.005273871206513681,0.5317271658552599
2023-01-04,2023,False,2023-01-04 11:30:00,0.001263533413742875,0.0005769889659770951,0.45664717664087867,-9.109957183206507e-05,9.110787172006418e-05,1.4337523812245783
2023-01-05,2023,False,2023-01-05 11:30:00,0.000505440151035245,0.0011810066313743446,2.336590452807125,0.004339396177638344,-0.003125574554145971,1.5009302978822943
2023-01-06,2023,False,2023-01-06 11:30:00,0.0005494304332696228,0.000642855890070552,1.1700405568089134,-0.011627906976744207,-0.004611764705882315,1.0338103679624004
2023-01-09,2023,False,2023-01-09 11:30:00,0.0005486848328656313,0.0010962650309526145,1.9979867590418368,0.0070022710068129435,0.0007517383950386147,1.2679725611189863
2023-01-10,2023,False,2023-01-10 11:30:00,0.0013133407030031703,0.0003969918619204001,0.3022763712512775,-0.003988225239768273,0.0031461531127847664,0.4797717615990478
2023-01-11,2023,False,2023-01-11 11:30:00,0.0006859751928406932,0.0004950230308295814,0.7216340124190798,-0.003533231474407983,0.0007666506947772156,2.9115235856583284
2023-01-12,2023,False,2023-01-12 11:30:00,0.0012284474722576062,0.0014196045198851908,1.1556086458269816,-0.0034775888717155645,0.002617293524622033,0.482373757077352
2023-01-13,2023,False,2023-01-13 11:30:00,0.00047100312223223123,0.0009438892005155056,2.003997757046958,-0.001459285922755127,-0.0022408417770849454,0.553879867082458
2023-01-16,2023,False,2023-01-16 11:30:00,0.00066564741456319,0.0006322438247216011,0.9498178929103046,0.0020483808037456974,0.002141536065414229,1.0989334290360746
2023-01-17,2023,False,2023-01-17 11:30:00,0.0006819151093773734,0.0007953061423076243,1.1662832094067885,-0.0025228022511158965,-0.0030155642023346196,1.1145706671504438
2023-01-18,2023,False,2023-01-18 11:30:00,0.0008842797702673008,0.0006873914655193455,0.7773461393463296,-0.0034259984338292915,-9.822217856791937e-05,0.39447917141123073
2023-01-19,2023,False,2023-01-19 11:30:00,0.0007673250317825805,0.0009437774838650936,1.229957898900541,-0.004491161012900147,0.001823766557880635,0.7103257428264885
2023-01-20,2023,False,2023-01-20 11:30:00,0.0006523247222243919,0.00046241790148021655,0.7088768610568623,0.003359247528553544,-0.00181748612971111,1.2028779888458911
2023-01-23,2023,False,2023-01-23 11:30:00,0.0005589765710376319,0.0008471686227736567,1.5155708962918644,0.0001916259461531844,-0.005651882364211103,1.1629090063051177
2023-01-24,2023,False,2023-01-24 11:30:00,0.0008041479404440147,0.0012404285448859853,1.5425377377713307,-0.0059529524723955785,-0.0020283975659228792,1.1529711014722854
2023-01-25,2023,False,2023-01-25 11:30:00,0.00032516203954559747,0.0005369189351115041,1.6512349838309215,0.00029285435376813496,-0.0045867083048697355,0.9171183722241778
2023-01-26,2023,False,2023-01-26 11:30:00,0.000848928329360954,0.0008656687676225072,1.0197194953714819,-0.0016665032839917604,-0.0034367635506676875,1.0580194105264953
2023-01-27,2023,False,2023-01-27 11:30:00,0.000672958742735689,0.0004921326102669451,0.7312968522651839,-0.0018667714678718417,0.0005906093119401046,1.432415000884851
2023-01-30,2023,False,2023-01-30 11:30:00,0.0004575357388788559,0.0006381552804450482,1.3947659739297784,-0.003132648066568766,-0.00019640577432977757,0.9298736160023984
2023-01-31,2023,False,2023-01-31 11:30:00,0.0007489745431231154,0.0006193732959645093,0.8269617460986222,-0.006702933747814277,0.0009779951100243878,0.800288384885692
2023-02-01,2023,False,2023-02-01 11:30:00,0.0008191367713808831,0.0005233234128435941,0.6388718357270017,0.0017681728880156733,0.0,0.6185443442337804
2023-02-02,2023,False,2023-02-02 11:30:00,0.0006170721086438494,0.0010812059718119753,1.7521549858867569,-0.008425852498017417,0.002499250224932581,0.7600867103929307
2023-02-03,2023,False,2023-02-03 11:30:00,0.0011383492164507292,0.0012689970730443607,1.11476957572034,0.005582761998041086,0.0010713937859161415,1.3886479048203575
2023-02-06,2023,False,2023-02-06 11:30:00,0.0007697188138399887,0.0007850795173392674,1.0199562531447646,0.0013469309216855851,0.0037471176018446517,0.8741275848836577
2023-02-07,2023,False,2023-02-07 11:30:00,0.00046551859128988554,0.0012349749441775508,2.65290144643979,0.0041569992266048406,0.0053913545778376815,2.6188089442596407
2023-02-08,2023,False,2023-02-08 11:30:00,0.0007358650980056428,0.0007830762357123877,1.064157326981124,0.005494505494505475,0.002876042565429948,1.079805635724159
2023-02-09,2023,False,2023-02-09 11:30:00,0.001677931391664685,0.0015828823789399982,0.9433534570025607,0.0032479938861291746,0.0057131974861930335,0.9279813612497684
2023-02-10,2023,False,2023-02-10 11:30:00,0.0008718797156297605,0.0008388015713563882,0.9620611149905238,-0.004822239031770037,0.00095011876484552,1.0714996537934878
2023-02-13,2023,False,2023-02-13 11:30:00,0.0006392464348718985,0.0011383778866327725,1.7808122572649112,-0.0015341835267044246,-0.004801690194948582,0.613547990152566
2023-02-14,2023,False,2023-02-14 11:30:00,0.001435590770603845,0.0011748631354565053,0.818383037501926,0.0028043709505849446,-0.0034715525554483984,2.6313495211047675
2023-02-15,2023,False,2023-02-15 11:30:00,0.001244452587412496,0.0011980466229713678,0.9627097368670212,-0.0005751533742330839,0.002014195281028197,0.8599432136769227
2023-02-16,2023,False,2023-02-16 11:30:00,0.0007130742037460743,0.0007601885498218312,1.0660721504553743,0.005057251908396898,-0.0026583119718978088,0.27269171560046584
2023-02-17,2023,False,2023-02-17 11:30:00,0.00020762385492913613,0.0008466147041999254,4.077636957896203,-0.0036280313156387134,-0.0025871981602146876,0.39363708581968904
2023-02-23,2023,False,2023-02-23 11:30:00,0.0014936320476492404,0.0012522623628586544,0.8384008396375354,-0.005337214944201807,-0.0005853658536585371,0.6747333557028261
2023-02-24,2023,False,2023-02-24 11:30:00,0.0006753258785709241,0.0004973179073289313,0.7364117429963141,0.005032907471931969,0.001251926040061635,3.0590878285984258
2023-02-27,2023,False,2023-02-27 11:30:00,0.0012498315920184317,0.0004967904648405796,0.3974859237141553,0.00038498556304134013,-0.0014431402732345555,0.9057948557390708
2023-02-28,2023,False,2023-02-28 11:30:00,0.0007488353735762657,0.0008577545716991949,1.145451459648275,-0.0013329524897648382,-0.0009533797311469527,1.0599319856063105
2023-03-01,2023,False,2023-03-01 11:30:00,0.0007790487952610651,0.0012396658630013935,1.5912557346115557,0.00248470948012236,0.00028598665395618283,0.2570607857892458
2023-03-02,2023,False,2023-03-02 11:30:00,0.0004288679632109919,0.0007137889233018724,1.6643558962941392,0.004301691998852775,-0.0017133066818960652,0.8467480199928701
2023-03-03,2023,False,2023-03-03 11:30:00,0.0009875123903630063,0.0003972461632792412,0.40226954836811196,0.0030583962534644904,-0.0020962363030013753,1.063308960935954
2023-03-06,2023,False,2023-03-06 11:30:00,0.0005088802923694883,0.0005412702492136323,1.0636494620244132,0.001720676799541243,-0.004676018704074858,1.0765810284041992
2023-03-07,2023,False,2023-03-07 11:30:00,0.0005445826200985807,0.0006081051029750798,1.1166443447368926,0.0012499999999999734,0.0025929127052721768,0.847370677061714
2023-03-08,2023,False,2023-03-08 11:30:00,0.00037023353989059277,0.0006774558424115784,1.8298067825291369,-0.00643550091249645,-0.006767208043310102,1.0429236450753367
2023-03-09,2023,False,2023-03-09 11:30:00,0.0004537165809204158,0.0009221514498178133,2.0324393874852977,-0.0010666149520023316,0.0022325761987962434,0.715243587364301
2023-03-10,2023,False,2023-03-10 11:30:00,0.0007030621367254039,0.0008148159358347858,1.1589529477862208,0.004135012982017461,-0.007182532081976611,1.3051584410321402
2023-03-13,2023,True,2023-03-13 10:30:00,0.0009463216597670095,0.0010892057308187764,1.1509889048581492,0.00028444107329095303,-0.00417061611374403,1.088766624246671
2023-03-14,2023,True,2023-03-14 10:30:00,0.0006826213984369814,0.0012054230727016428,1.7658735507877954,-0.003231017770597755,0.0003813518924586923,1.0000693496338358
2023-03-15,2023,True,2023-03-15 10:30:00,0.0011167093462415845,0.0009268704280312642,0.8300014960479687,-0.0012227238525206463,0.0024484414728316306,1.0221075519430605
2023-03-16,2023,True,2023-03-16 10:30:00,0.0004554015648926731,0.0008491697420301425,1.8646614493524432,0.0010381275953190716,0.002828320920147176,0.6073573059380283
2023-03-17,2023,True,2023-03-17 10:30:00,0.0006484381202194744,0.0005528645329750947,0.852609548599593,0.0012346851552853533,0.003889205084424141,1.533294037001627
2023-03-20,2023,True,2023-03-20 10:30:00,0.0006963485240566077,0.0006020131019531435,0.8645284382109274,-0.005675368898978461,-0.00028538812785383616,1.1106764878573447
2023-03-21,2023,True,2023-03-21 10:30:00,0.00042815315622331723,0.0005072029676101061,1.1846297527830387,0.0008568164508757636,-0.0012365642537810473,1.561636611028323
2023-03-22,2023,True,2023-03-22 10:30:00,0.0002848687324857879,0.0009792039278153641,3.4373864736601676,9.493971328211614e-05,0.002658059616480024,0.9094579153594116
2023-03-23,2023,True,2023-03-23 10:30:00,0.0004126893930779622,0.0012840686148117841,3.1114650299946223,0.002480442663613802,0.0037114579368100475,2.911349981747227
2023-03-24,2023,True,2023-03-24 10:30:00,0.000687181512156132,0.0007664458189163467,1.1153469721726235,-0.003089598352214229,-0.005165289256198302,0.8335432889476025
