date,weekday,year,n_bars_day,day_open,day_close,day_high,day_low,day_range_pts,ret_open_close,last_bar_time,or15_high,or15_low,or15_width_pts,or15_width_pct,or15_open,or15_close,or15_ret,or15_broke,or15_side,or15_breakout_time,or15_false_break,or15_time_to_return_min,or15_continuation_pts,or15_continuation_pct,or15_typology,or15_rest_of_day_ret,or15_day_range_ratio,or30_high,or30_low,or30_width_pts,or30_width_pct,or30_open,or30_close,or30_ret,or30_broke,or30_side,or30_breakout_time,or30_false_break,or30_time_to_return_min,or30_continuation_pts,or30_continuation_pct,or30_typology,or30_rest_of_day_ret,or30_day_range_ratio,or60_high,or60_low,or60_width_pts,or60_width_pct,or60_open,or60_close,or60_ret,or60_broke,or60_side,or60_breakout_time,or60_false_break,or60_time_to_return_min,or60_continuation_pts,or60_continuation_pct,or60_typology,or60_rest_of_day_ret,or60_day_range_ratio,instrument,timeframe,is_roll,or15_width_tercile,or30_width_tercile,or60_width_tercile
2023-04-17,Monday,2023,108,4930.0,4950.5,4967.0,4909.0,58.0,0.004158215010142019,17:55:00,4933.5,4909.0,24.5,0.004969574036511156,4930.0,4913.5,-0.003346855983772823,True,up,09:30:00,True,0.0,17.0,0.0034458295327860545,weak_trend,0.007530273735626425,0.4224137931034483,4933.5,4909.0,24.5,0.004969574036511156,4930.0,4926.5,-0.0007099391480730466,True,up,09:30:00,True,0.0,17.0,0.0034458295327860545,weak_trend,0.0048716127067898185,0.4224137931034483,4946.5,4909.0,37.5,0.007606490872210953,4930.0,4939.0,0.0018255578093306912,True,up,10:20:00,True,0.0,4.0,0.0008086525826341858,weak_trend,0.0023284065600324144,0.646551724137931,WDO,M5,False,largo,medio,largo
2023-04-18,Tuesday,2023,109,4927.5,4993.5,5004.5,4918.5,86.0,0.013394216133942205,18:00:00,4935.0,4918.5,16.5,0.0033485540334855404,4927.5,4932.0,0.0009132420091324533,True,up,09:20:00,True,0.0,58.5,0.011854103343465046,trend,0.012469586374695973,0.19186046511627908,4936.5,4918.5,18.0,0.0036529680365296802,4927.5,4934.0,0.0013191273465245068,True,up,09:30:00,False,,57.0,0.011546642357945914,trend,0.012059181191730772,0.20930232558139536,4952.5,4918.5,34.0,0.006900050735667174,4927.5,4950.5,0.004667681380010169,True,up,10:00:00,True,0.0,41.0,0.008278647147905098,trend,0.008685991314008712,0.3953488372093023,WDO,M5,False,medio,medio,largo
2023-04-19,Wednesday,2023,108,5019.5,5083.0,5097.0,5012.5,84.5,0.01265066241657542,17:55:00,5030.0,5012.5,17.5,0.0034864030281900587,5019.5,5018.0,-0.0002988345452734631,True,up,09:45:00,False,,53.0,0.010536779324055666,trend,0.012953367875647714,0.20710059171597633,5030.0,5012.5,17.5,0.0034864030281900587,5019.5,5019.5,0.0,True,up,09:45:00,False,,53.0,0.010536779324055666,trend,0.01265066241657542,0.20710059171597633,5041.5,5012.5,29.0,0.005777467875286383,5019.5,5040.5,0.004183683633828039,True,up,10:00:00,True,0.0,41.5,0.008231677080234057,trend,0.008431703204047292,0.3431952662721893,WDO,M5,False,medio,estreito,medio
2023-04-20,Thursday,2023,108,5091.5,5056.0,5092.5,5042.0,50.5,-0.00697240498870666,17:55:00,5092.5,5072.5,20.0,0.003928115486595306,5091.5,5087.0,-0.0008838259844839991,True,down,09:25:00,True,0.0,16.5,0.003252833908329226,weak_trend,-0.0060939650088460695,0.39603960396039606,5092.5,5071.5,21.0,0.004124521260925071,5091.5,5072.5,-0.003731709712265552,True,down,09:30:00,True,10.0,15.5,0.0030562949817608204,weak_trend,-0.0032528339083292,0.4158415841584158,5092.5,5063.0,29.5,0.005793970342728076,5091.5,5066.0,-0.005008347245408995,True,down,10:05:00,True,0.0,7.0,0.0013825794983211535,weak_trend,-0.001973943939992062,0.5841584158415841,WDO,M5,False,medio,medio,medio
2023-04-24,Monday,2023,108,5074.0,5039.5,5090.5,5038.0,52.5,-0.00679936933385894,17:55:00,5085.0,5070.5,14.5,0.002857705951911707,5074.0,5076.5,0.0004927079227434739,True,down,09:20:00,True,0.0,31.0,0.006113795483680111,trend,-0.007288486161725616,0.2761904761904762,5085.0,5068.0,17.0,0.0033504138746551044,5074.0,5069.0,-0.0009854158454868367,True,down,09:35:00,True,5.0,28.5,0.005623520126282557,trend,-0.005819688301440085,0.3238095238095238,5085.0,5064.0,21.0,0.004138746551044541,5074.0,5066.5,-0.0014781237682301995,True,down,10:00:00,True,5.0,24.5,0.0048380726698262246,trend,-0.005329122668508823,0.4,WDO,M5,False,medio,estreito,estreito
2023-04-25,Tuesday,2023,108,5050.5,5064.0,5087.0,5033.0,54.0,0.0026730026730026335,17:55:00,5065.0,5050.0,15.0,0.00297000297000297,5050.5,5063.0,0.00247500247500243,True,up,09:15:00,True,15.0,-1.0,-0.00019743336623889436,range,0.00019751135690304622,0.2777777777777778,5070.5,5050.0,20.5,0.004059004059004059,5050.5,5067.0,0.0032670032670032434,True,down,09:40:00,True,0.0,-14.0,-0.002772277227722772,range,-0.000592066311426831,0.37962962962962965,5070.5,5038.0,32.5,0.006435006435006435,5050.5,5039.0,-0.002277002277002227,True,down,10:00:00,True,0.0,-26.0,-0.005160778086542279,range,0.004961301845604282,0.6018518518518519,WDO,M5,False,medio,medio,medio
2023-04-26,Wednesday,2023,108,5050.0,5047.5,5075.0,5037.0,38.0,-0.0004950495049504955,17:55:00,5059.0,5037.0,22.0,0.004356435643564357,5050.0,5058.5,0.0016831683168316847,True,up,09:15:00,True,5.0,-11.5,-0.0022731765170982405,range,-0.0021745576752001394,0.5789473684210527,5065.0,5037.0,28.0,0.005544554455445544,5050.0,5056.5,0.0012871287128712883,True,up,09:35:00,True,0.0,-17.5,-0.0034550839091806516,range,-0.001779887273805958,0.7368421052631579,5075.0,5037.0,38.0,0.0075247524752475245,5050.0,5068.5,0.0036633663366336666,False,,,,,,,range,-0.00414323764427349,1.0,WDO,M5,False,largo,largo,largo
2023-04-27,Thursday,2023,108,5040.0,4975.0,5050.0,4972.0,78.0,-0.012896825396825351,17:55:00,5044.0,5026.0,18.0,0.0035714285714285713,5040.0,5036.0,-0.0007936507936507908,True,down,09:30:00,True,0.0,51.0,0.010147234381217668,trend,-0.01211278792692616,0.23076923076923078,5044.0,5026.0,18.0,0.0035714285714285713,5040.0,5033.0,-0.001388888888888884,True,down,09:30:00,True,0.0,51.0,0.010147234381217668,trend,-0.011523941982912733,0.23076923076923078,5050.0,5023.0,27.0,0.005357142857142857,5040.0,5025.5,-0.0028769841269841168,True,down,10:00:00,True,0.0,48.0,0.009556042205853077,trend,-0.010048751368023079,0.34615384615384615,WDO,M5,False,medio,medio,medio
2023-04-28,Friday,2023,108,5023.5,5016.0,5050.0,5010.5,39.5,-0.0014929829799940064,17:55:00,5038.0,5022.5,15.5,0.003085498158654325,5023.5,5036.0,0.0024883049666566404,True,up,09:15:00,True,20.0,-22.0,-0.004366812227074236,reversal,-0.003971405877680745,0.3924050632911392,5046.0,5022.5,23.5,0.0046780133373146215,5023.5,5042.5,0.00378222354931812,True,up,09:30:00,True,0.0,-30.0,-0.005945303210463734,reversal,-0.005255329697570699,0.5949367088607594,5050.0,5014.5,35.5,0.007066786105305066,5023.5,5026.5,0.0005971931919976914,True,down,10:00:00,True,0.0,-1.5,-0.0002991325157044571,range,-0.002088928678006585,0.8987341772151899,WDO,M5,True,medio,medio,largo
2023-05-02,Tuesday,2023,108,5029.0,5067.5,5083.0,5022.5,60.5,0.007655597534301117,17:55:00,5037.5,5022.5,15.0,0.0029827003380393717,5029.0,5029.0,0.0,True,up,09:15:00,True,0.0,30.0,0.005955334987593052,trend,0.007655597534301117,0.24793388429752067,5042.5,5022.5,20.0,0.003976933784052496,5029.0,5042.0,0.0025850069596340397,True,up,09:30:00,True,50.0,25.0,0.00495785820525533,trend,0.00505751685838951,0.3305785123966942,5062.0,5022.5,39.5,0.00785444422350368,5029.0,5054.5,0.005070590574666856,True,up,10:55:00,True,0.0,5.5,0.0010865270644014225,weak_trend,0.002571965575230095,0.6528925619834711,WDO,M5,False,medio,medio,largo
2023-05-03,Wednesday,2023,108,5046.0,5023.0,5080.0,5008.5,71.5,-0.00455806579468887,17:55:00,5064.5,5044.5,20.0,0.003963535473642489,5046.0,5062.5,0.0032699167657550543,True,up,09:15:00,True,0.0,-41.5,-0.008194293612400039,reversal,-0.0078024691358025144,0.27972027972027974,5073.5,5044.5,29.0,0.005747126436781609,5046.0,5067.0,0.004161712247324534,True,up,09:45:00,True,0.0,-50.5,-0.009953680890903715,reversal,-0.008683639234260854,0.40559440559440557,5080.0,5044.5,35.5,0.007035275465715418,5046.0,5080.0,0.006738010305192166,True,down,11:25:00,True,70.0,21.5,0.004262067598374468,weak_trend,-0.011220472440944929,0.4965034965034965,WDO,M5,False,medio,largo,largo
2023-05-04,Thursday,2023,108,5005.0,5012.5,5061.5,4995.5,66.0,0.0014985014985013922,17:55:00,5021.0,5003.0,18.0,0.0035964035964035964,5005.0,5019.0,0.002797202797202747,True,up,09:15:00,True,5.0,-8.5,-0.0016928898625771759,range,-0.0012950787009364806,0.2727272727272727,5028.0,5002.5,25.5,0.005094905094905095,5005.0,5006.0,0.00019980019980025965,True,down,09:30:00,True,0.0,-10.0,-0.001999000499750125,range,0.0012984418697563616,0.38636363636363635,5028.0,4995.5,32.5,0.006493506493506494,5005.0,5024.0,0.003796203796203823,True,up,10:20:00,True,0.0,-15.5,-0.003082736674622116,range,-0.002289012738853513,0.49242424242424243,WDO,M5,False,medio,largo,medio
2023-05-05,Friday,2023,108,5008.5,4978.5,5034.0,4951.0,83.0,-0.005989817310572021,17:55:00,5025.0,5007.0,18.0,0.0035938903863432167,5008.5,5024.0,0.0030947389437956385,True,up,09:15:00,True,0.0,-46.5,-0.009253731343283582,reversal,-0.009056528662420349,0.21686746987951808,5027.5,5007.0,20.5,0.004093041828890885,5008.5,5017.5,0.0017969451931716396,True,up,09:30:00,True,0.0,-49.0,-0.00974639482844356,reversal,-0.007772795216741457,0.2469879518072289,5034.0,5003.0,31.0,0.006189477887591095,5008.5,5018.0,0.0018967754816812121,True,down,10:10:00,True,15.0,24.5,0.004897061762942235,weak_trend,-0.007871662016739722,0.37349397590361444,WDO,M5,False,medio,medio,medio
2023-05-08,Monday,2023,108,4978.0,5034.0,5042.0,4966.0,76.0,0.011249497790277285,17:55:00,4978.5,4966.0,12.5,0.0025110486139011652,4978.0,4976.0,-0.0004017677782242046,True,up,09:15:00,True,0.0,55.5,0.011147936125338957,trend,0.01165594855305474,0.16447368421052633,4985.0,4966.0,19.0,0.003816793893129771,4978.0,4984.0,0.0012053033346726139,True,up,09:30:00,True,0.0,49.0,0.00982948846539619,trend,0.010032102728732006,0.25,4986.0,4966.0,20.0,0.004017677782241864,4978.0,4984.0,0.0012053033346726139,True,up,10:45:00,True,60.0,48.0,0.009626955475330927,trend,0.010032102728732006,0.2631578947368421,WDO,M5,False,estreito,medio,estreito
2023-05-09,Tuesday,2023,108,5031.0,5009.5,5060.0,4995.5,64.5,-0.004273504273504258,17:55:00,5033.5,5020.0,13.5,0.0026833631484794273,5031.0,5028.5,-0.0004969191015702368,True,up,09:25:00,True,0.0,-24.0,-0.004768054037945764,reversal,-0.0037784627622551303,0.20930232558139536,5034.5,5020.0,14.5,0.0028821307891075333,5031.0,5029.0,-0.0003975352812561894,True,up,09:35:00,True,75.0,-25.0,-0.004965736418710895,reversal,-0.0038775104394511706,0.2248062015503876,5060.0,5020.0,40.0,0.007950705625124229,5031.0,5055.0,0.004770423375074495,True,down,10:55:00,True,5.0,10.5,0.0020916334661354582,weak_trend,-0.0090009891196835,0.6201550387596899,WDO,M5,False,estreito,estreito,largo
2023-05-10,Wednesday,2023,108,5008.5,4966.0,5013.5,4960.0,53.5,-0.008485574523310335,17:55:00,5013.5,4995.0,18.5,0.0036937206748527502,5008.5,5000.5,-0.0015972846161524945,True,down,09:30:00,False,,29.0,0.005805805805805806,trend,-0.006899310068993136,0.34579439252336447,5013.5,4995.0,18.5,0.0036937206748527502,5008.5,4998.0,-0.002096436058700246,True,down,09:30:00,False,,29.0,0.005805805805805806,trend,-0.006402561024409725,0.34579439252336447,5013.5,4960.0,53.5,0.010681840870520116,5008.5,4966.0,-0.008485574523310335,False,,,,,,,range,0.0,1.0,WDO,M5,False,medio,medio,largo
2023-05-11,Thursday,2023,108,4977.0,4952.0,5004.5,4946.0,58.5,-0.005023106288929102,17:55:00,4987.0,4972.5,14.5,0.002913401647578863,4977.0,4981.0,0.0008036970062286208,True,down,09:30:00,True,5.0,20.5,0.004122674710910005,trend,-0.005822124071471646,0.24786324786324787,4987.0,4972.5,14.5,0.002913401647578863,4977.0,4978.0,0.00020092425155726623,True,down,09:30:00,True,5.0,20.5,0.004122674710910005,trend,-0.005222981116914438,0.24786324786324787,4996.5,4966.5,30.0,0.006027727546714889,4977.0,4993.0,0.0032147880249147054,True,up,10:00:00,True,30.0,-44.5,-0.008906234364054839,reversal,-0.008211496094532311,0.5128205128205128,WDO,M5,False,medio,estreito,medio
2023-05-12,Friday,2023,108,4953.0,4939.5,4975.0,4924.5,50.5,-0.0027256208358570344,17:55:00,4971.0,4953.0,18.0,0.0036341611144760752,4953.0,4968.5,0.003129416515243344,True,up,09:15:00,True,5.0,-31.5,-0.006336753168376584,reversal,-0.005836771661467233,0.3564356435643564,4975.0,4953.0,22.0,0.004441752473248536,4953.0,4972.0,0.0038360589541692747,True,down,09:45:00,True,0.0,13.5,0.0027256208358570565,weak_trend,-0.006536604987932404,0.43564356435643564,4975.0,4950.0,25.0,0.005047445992327882,4953.0,4950.5,-0.0005047445992327759,True,down,10:00:00,True,140.0,10.5,0.0021212121212121214,weak_trend,-0.0022219977780022493,0.49504950495049505,WDO,M5,False,medio,medio,medio
2023-05-15,Monday,2023,108,4938.0,4910.5,4949.0,4902.0,47.0,-0.005569056298096342,17:55:00,4938.0,4924.0,14.0,0.0028351559335763467,4938.0,4929.0,-0.0018226002430133947,True,down,09:15:00,True,25.0,13.5,0.0027416734362307065,weak_trend,-0.0037532968147697687,0.2978723404255319,4938.0,4918.0,20.0,0.004050222762251924,4938.0,4923.0,-0.0030376670716889542,True,up,10:30:00,True,50.0,-27.5,-0.005569056298096395,reversal,-0.002539102173471419,0.425531914893617,4938.0,4918.0,20.0,0.004050222762251924,4938.0,4921.0,-0.0034426893479141407,True,up,10:30:00,True,50.0,-27.5,-0.005569056298096395,reversal,-0.002133712660028486,0.425531914893617,WDO,M5,False,medio,medio,estreito
2023-05-16,Tuesday,2023,108,4909.0,4955.0,4968.5,4901.5,67.0,0.009370543898961081,17:55:00,4922.0,4901.5,20.5,0.004176003259319617,4909.0,4920.0,0.0022407822367080943,True,up,09:30:00,True,0.0,33.0,0.006704591629418936,trend,0.007113821138211351,0.30597014925373134,4922.0,4901.5,20.5,0.004176003259319617,4909.0,4917.0,0.0016296598085150382,True,up,09:30:00,True,0.0,33.0,0.006704591629418936,trend,0.007728289607484173,0.30597014925373134,4929.5,4901.5,28.0,0.005703809329802404,4909.0,4928.5,0.0039722957832553085,True,up,10:00:00,True,0.0,25.5,0.005172938431889644,weak_trend,0.0053768895201380396,0.417910447761194,WDO,M5,False,largo,medio,medio
2023-05-17,Wednesday,2023,108,4955.0,4953.0,4984.5,4935.5,49.0,-0.0004036326942482571,17:55:00,4977.5,4950.5,27.0,0.00544904137235116,4955.0,4972.5,0.003531786074671972,True,up,09:40:00,True,5.0,-24.5,-0.004922149673530889,range,-0.0039215686274509665,0.5510204081632653,4977.5,4950.5,27.0,0.00544904137235116,4955.0,4965.0,0.0020181634712410634,True,up,09:40:00,True,5.0,-24.5,-0.004922149673530889,range,-0.0024169184290030454,0.5510204081632653,4984.5,4950.5,34.0,0.0068617558022199794,4955.0,4965.5,0.0021190716448031832,True,down,10:10:00,True,5.0,-2.5,-0.000504999495000505,range,-0.0025173698519787013,0.6938775510204082,WDO,M5,False,largo,largo,largo
2023-05-18,Thursday,2023,108,4963.5,4980.0,4994.5,4961.5,33.0,0.0033242671501965138,17:55:00,4974.5,4961.5,13.0,0.0026191195728820387,4963.5,4972.5,0.0018132366273799772,True,up,09:15:00,True,0.0,5.5,0.0011056387576640868,weak_trend,0.0015082956259426794,0.3939393939393939,4979.5,4961.5,18.0,0.003626473254759746,4963.5,4972.5,0.0018132366273799772,True,up,09:30:00,True,10.0,0.5,0.00010041168792047395,weak_trend,0.0015082956259426794,0.5454545454545454,4986.0,4961.5,24.5,0.004936033041200765,4963.5,4982.5,0.0038279439911352853,True,up,11:40:00,True,20.0,-6.0,-0.0012033694344163659,range,-0.0005017561465128217,0.7424242424242424,WDO,M5,False,estreito,medio,medio
2023-05-19,Friday,2023,108,4965.5,5010.0,5015.5,4956.5,59.0,0.008961836673043955,17:55:00,4970.5,4956.5,14.0,0.002819454234216091,4965.5,4961.5,-0.0008055583526331844,True,up,09:25:00,True,5.0,39.5,0.00794688663112363,trend,0.009775269575733159,0.23728813559322035,4974.0,4956.5,17.5,0.0035243177927701138,4965.5,4971.0,0.0011076427348706286,True,up,09:40:00,False,,36.0,0.007237635705669481,trend,0.00784550392275185,0.2966101694915254,4988.5,4956.5,32.0,0.0064444668210653505,4965.5,4983.5,0.00362501258684933,True,up,10:00:00,True,0.0,21.5,0.004309912799438709,weak_trend,0.005317547908096687,0.5423728813559322,WDO,M5,False,estreito,estreito,medio
2023-05-22,Monday,2023,108,5009.5,4978.5,5016.0,4963.0,53.0,-0.006188242339554839,17:55:00,5016.0,5001.0,15.0,0.002994310809462022,5009.5,5014.0,0.0008982932428385215,True,down,09:15:00,False,,22.5,0.004499100179964007,trend,-0.007080175508575981,0.2830188679245283,5016.0,4992.0,24.0,0.004790897295139236,5009.5,4994.0,-0.003094121169777475,True,down,09:30:00,True,5.0,13.5,0.002704326923076923,weak_trend,-0.003103724469363245,0.4528301886792453,5016.0,4987.5,28.5,0.005689190537977842,5009.5,4993.5,-0.0031939315300928417,True,down,10:00:00,True,0.0,9.0,0.0018045112781954887,weak_trend,-0.0030039050765995334,0.5377358490566038,WDO,M5,False,medio,medio,medio
2023-05-23,Tuesday,2023,108,4989.0,4981.0,5003.0,4958.5,44.5,-0.0016035277610743082,17:55:00,4995.0,4983.0,12.0,0.0024052916416115455,4989.0,4988.0,-0.00020044097013427464,True,down,09:20:00,True,0.0,2.0,0.0004013646397752358,weak_trend,-0.001403368083400136,0.2696629213483146,4995.0,4981.5,13.5,0.0027059530968129887,4989.0,4989.5,0.00010022048506708181,True,up,09:30:00,True,5.0,-14.0,-0.0028028028028028026,reversal,-0.0017035775127768327,0.30337078651685395,5003.0,4981.5,21.5,0.004309480857887352,4989.0,4997.0,0.0016035277610744192,True,down,10:15:00,True,20.0,0.5,0.00010037137408411121,weak_trend,-0.003201921152691578,0.48314606741573035,WDO,M5,False,estreito,estreito,estreito
2023-05-24,Wednesday,2023,108,4971.0,4966.0,4971.5,4941.5,30.0,-0.0010058338362503028,17:55:00,4971.5,4951.5,20.0,0.0040233353450010055,4971.0,4956.5,-0.0029169181251257337,True,down,09:20:00,True,10.0,-14.5,-0.0029284055336766634,range,0.0019166750731363091,0.6666666666666666,4971.5,4946.0,25.5,0.0051297525648762825,4971.0,4949.5,-0.004325085495876069,True,down,09:40:00,True,5.0,-20.0,-0.0040436716538617065,range,0.0033336700676835918,0.85,4971.5,4941.5,30.0,0.006035003017501509,4971.0,4946.5,-0.004928585797626228,False,,,,,,,range,0.003942181340341744,1.0,WDO,M5,False,largo,largo,medio
2023-05-25,Thursday,2023,108,4958.5,5041.5,5049.0,4949.5,99.5,0.01673893314510444,17:55:00,4974.0,4949.5,24.5,0.004941010386205506,4958.5,4969.5,0.002218412826459515,True,up,09:15:00,True,0.0,67.5,0.013570566948130277,trend,0.014488379112586713,0.24623115577889448,4982.0,4949.5,32.5,0.0065544015327215896,4958.5,4979.0,0.00413431481294757,True,up,09:30:00,True,5.0,59.5,0.011942994781212364,trend,0.012552721430006075,0.32663316582914576,4996.5,4949.5,47.0,0.009478672985781991,4958.5,4994.0,0.00715942321266505,True,up,10:00:00,True,0.0,45.0,0.009006304413089163,weak_trend,0.009511413696435822,0.4723618090452261,WDO,M5,False,largo,largo,largo
2023-05-26,Friday,2023,108,5020.5,5002.0,5036.0,4982.5,53.5,-0.0036848919430335636,17:55:00,5023.0,5008.0,15.0,0.002987750224081267,5020.5,5020.5,0.0,True,up,09:15:00,True,0.0,-21.0,-0.0041807684650607205,reversal,-0.0036848919430335636,0.2803738317757009,5024.0,5008.0,16.0,0.003186933572353351,5020.5,5018.5,-0.00039836669654413903,True,up,09:30:00,True,0.0,-22.0,-0.004378980891719745,reversal,-0.0032878350104612597,0.29906542056074764,5036.0,5001.0,35.0,0.006971417189522956,5020.5,5005.5,-0.0029877502240812648,True,down,13:55:00,True,215.0,-1.0,-0.0001999600079984003,range,-0.0006992308460693764,0.6542056074766355,WDO,M5,False,medio,estreito,largo
