date,weekday,year,n_bars_day,day_open,day_close,day_high,day_low,day_range_pts,ret_open_close,last_bar_time,or15_high,or15_low,or15_width_pts,or15_width_pct,or15_open,or15_close,or15_ret,or15_broke,or15_side,or15_breakout_time,or15_false_break,or15_time_to_return_min,or15_continuation_pts,or15_continuation_pct,or15_typology,or15_rest_of_day_ret,or15_day_range_ratio,or30_high,or30_low,or30_width_pts,or30_width_pct,or30_open,or30_close,or30_ret,or30_broke,or30_side,or30_breakout_time,or30_false_break,or30_time_to_return_min,or30_continuation_pts,or30_continuation_pct,or30_typology,or30_rest_of_day_ret,or30_day_range_ratio,or60_high,or60_low,or60_width_pts,or60_width_pct,or60_open,or60_close,or60_ret,or60_broke,or60_side,or60_breakout_time,or60_false_break,or60_time_to_return_min,or60_continuation_pts,or60_continuation_pct,or60_typology,or60_rest_of_day_ret,or60_day_range_ratio,instrument,timeframe,is_roll,or15_width_tercile,or30_width_tercile,or60_width_tercile
2023-10-20,Friday,2023,107,115470.0,114770.0,115825.0,114190.0,1635.0,-0.006062180652983473,17:50:00,115575.0,115020.0,555.0,0.004806443232008314,115470.0,115070.0,-0.0034641032302762387,True,down,09:15:00,True,0.0,250.0,0.0021735350373848026,weak_trend,-0.0026071087164334372,0.3394495412844037,115575.0,114890.0,685.0,0.0059322767818480995,115470.0,115010.0,-0.00398371871481773,True,down,09:30:00,True,0.0,120.0,0.001044477326138045,weak_trend,-0.0020867750630380044,0.41896024464831805,115575.0,114840.0,735.0,0.006365289685632632,115470.0,115020.0,-0.0038971161340607408,True,up,10:10:00,True,0.0,-805.0,-0.006965174129353234,reversal,-0.0021735350373848217,0.44954128440366975,WIN,M5,False,largo,largo,medio
2023-10-23,Monday,2023,107,114290.0,114615.0,115375.0,113785.0,1590.0,0.002843643363373838,17:50:00,114315.0,113850.0,465.0,0.004068597427596465,114290.0,114215.0,-0.00065622539154786,True,down,10:10:00,True,0.0,-765.0,-0.0067193675889328066,reversal,0.003502166965810183,0.29245283018867924,114315.0,113850.0,465.0,0.004068597427596465,114290.0,114150.0,-0.0012249540642226275,True,down,10:10:00,True,0.0,-765.0,-0.0067193675889328066,reversal,0.004073587385019728,0.29245283018867924,114315.0,113850.0,465.0,0.004068597427596465,114290.0,113985.0,-0.002668649925627764,True,down,10:10:00,True,0.0,-765.0,-0.0067193675889328066,reversal,0.0055270430319778185,0.29245283018867924,WIN,M5,False,medio,medio,estreito
2023-10-24,Tuesday,2023,107,115395.0,115450.0,115860.0,114355.0,1505.0,0.0004766237705273735,17:50:00,115495.0,115030.0,465.0,0.004029637332640062,115395.0,115385.0,-8.665886736858308e-05,True,up,09:25:00,True,0.0,-45.0,-0.00038962725659119445,range,0.0005633314555617552,0.3089700996677741,115555.0,115030.0,525.0,0.004549590536851683,115395.0,115485.0,0.0007799298063173588,True,up,10:05:00,True,0.0,-105.0,-0.0009086582147029553,range,-0.0003030696627267515,0.3488372093023256,115555.0,115030.0,525.0,0.004549590536851683,115395.0,115510.0,0.000996576974738872,True,up,10:05:00,True,0.0,-105.0,-0.0009086582147029553,range,-0.0005194355467058598,0.3488372093023256,WIN,M5,False,medio,medio,medio
2023-10-25,Wednesday,2023,107,115400.0,114310.0,115695.0,114180.0,1515.0,-0.009445407279029427,17:50:00,115400.0,115135.0,265.0,0.0022963604852686307,115400.0,115265.0,-0.0011698440207972283,True,up,09:40:00,True,0.0,-1090.0,-0.009445407279029462,reversal,-0.008285255715091311,0.17491749174917492,115400.0,115135.0,265.0,0.0022963604852686307,115400.0,115310.0,-0.0007798960138648559,True,up,09:40:00,True,0.0,-1090.0,-0.009445407279029462,reversal,-0.008672274737663743,0.17491749174917492,115525.0,115135.0,390.0,0.0033795493934142113,115400.0,115470.0,0.0006065857885615422,True,up,10:00:00,True,20.0,-1215.0,-0.010517204068383466,reversal,-0.010045899367801203,0.25742574257425743,WIN,M5,False,estreito,estreito,estreito
2023-10-26,Thursday,2023,107,113820.0,116720.0,116755.0,113680.0,3075.0,0.025478826216833506,17:50:00,114140.0,113680.0,460.0,0.004041468986118433,113820.0,114030.0,0.0018450184501845879,True,up,09:20:00,True,0.0,2580.0,0.022603819870334677,trend,0.023590283258791533,0.14959349593495935,114220.0,113680.0,540.0,0.004744333157617291,113820.0,114190.0,0.0032507467931821576,True,up,09:30:00,False,,2500.0,0.02188758536158291,trend,0.022156055696646026,0.17560975609756097,114740.0,113680.0,1060.0,0.009312950272359866,113820.0,114720.0,0.007907221929362107,True,up,10:15:00,True,0.0,1980.0,0.01725640578699669,trend,0.017433751743375137,0.34471544715447155,WIN,M5,False,medio,medio,largo
2023-10-27,Friday,2023,107,116665.0,114960.0,116860.0,114340.0,2520.0,-0.014614494492778518,17:50:00,116780.0,116410.0,370.0,0.00317147387819826,116665.0,116490.0,-0.0015000214288775071,True,down,10:00:00,True,0.0,1450.0,0.012455974572631217,trend,-0.013134174607262405,0.14682539682539683,116780.0,116410.0,370.0,0.00317147387819826,116665.0,116530.0,-0.0011571593879912134,True,down,10:00:00,True,0.0,1450.0,0.012455974572631217,trend,-0.013472925426928684,0.14682539682539683,116780.0,116410.0,370.0,0.00317147387819826,116665.0,116430.0,-0.0020143144902069476,True,down,10:00:00,True,0.0,1450.0,0.012455974572631217,trend,-0.01262561195568157,0.14682539682539683,WIN,M5,False,estreito,estreito,estreito
2023-10-30,Monday,2023,107,115550.0,113800.0,115910.0,113600.0,2310.0,-0.015144958892254423,17:50:00,115885.0,115380.0,505.0,0.004370402423193423,115550.0,115835.0,0.002466464733881457,True,up,09:15:00,True,0.0,-2085.0,-0.01799197480260603,reversal,-0.017568092545431013,0.21861471861471862,115910.0,115380.0,530.0,0.004586758978797058,115550.0,115610.0,0.0005192557334487979,True,down,10:05:00,True,5.0,1580.0,0.013693881088576876,trend,-0.0156560851137445,0.22943722943722944,115910.0,115380.0,530.0,0.004586758978797058,115550.0,115495.0,-0.00047598442232799076,True,down,10:05:00,True,5.0,1580.0,0.013693881088576876,trend,-0.014675959998268318,0.22943722943722944,WIN,M5,False,medio,medio,medio
2023-10-31,Tuesday,2023,108,114250.0,114670.0,114980.0,113415.0,1565.0,0.0036761487964989126,17:55:00,114435.0,114025.0,410.0,0.003588621444201313,114250.0,114370.0,0.0010503282275711179,True,up,09:15:00,True,10.0,235.0,0.0020535675274173113,weak_trend,0.002623065489201659,0.26198083067092653,114570.0,114025.0,545.0,0.004770240700218818,114250.0,114385.0,0.001181619256017452,True,down,10:05:00,True,45.0,-645.0,-0.005656654242490682,reversal,0.002491585435153265,0.34824281150159747,114570.0,114025.0,545.0,0.004770240700218818,114250.0,114195.0,-0.00048140043763678086,True,down,10:05:00,True,45.0,-645.0,-0.005656654242490682,reversal,0.004159551644117521,0.34824281150159747,WIN,M5,False,medio,medio,medio
2023-11-01,Wednesday,2023,107,114530.0,116905.0,116905.0,114220.0,2685.0,0.02073692482319034,17:50:00,114630.0,114220.0,410.0,0.0035798480747402427,114530.0,114390.0,-0.001222387147472248,True,up,09:15:00,False,,2275.0,0.019846462531623484,trend,0.021986187603811436,0.1527001862197393,114825.0,114220.0,605.0,0.005282458744433773,114530.0,114725.0,0.0017026106696935717,True,up,09:30:00,False,,2080.0,0.01811452209884607,trend,0.019001961211593033,0.22532588454376165,115185.0,114220.0,965.0,0.00842573998079106,114530.0,115135.0,0.005282458744433782,True,up,10:05:00,True,5.0,1720.0,0.014932499891478926,trend,0.015373257480349123,0.35940409683426444,WIN,M5,False,medio,largo,largo
2023-11-03,Friday,2023,107,117765.0,119785.0,119875.0,117715.0,2160.0,0.017152804313675496,17:50:00,118155.0,117715.0,440.0,0.0037362544049590286,117765.0,117935.0,0.0014435528382796825,True,up,09:25:00,False,,1630.0,0.013795438195590539,trend,0.015686607029295807,0.2037037037037037,118480.0,117715.0,765.0,0.006495987772258311,117765.0,118215.0,0.0038211692777989636,True,up,09:30:00,True,45.0,1305.0,0.011014517218095881,trend,0.01328088652032311,0.3541666666666667,118960.0,117715.0,1245.0,0.01057190166857725,117765.0,118930.0,0.009892582685857354,True,up,10:00:00,True,0.0,825.0,0.006935104236718225,weak_trend,0.0071891028335995255,0.5763888888888888,WIN,M5,False,medio,largo,largo
