date,ret
2000-04-06,0.008074866226594805
2000-04-07,-0.000598566628741926
2000-04-10,0.0042412638244640356
2000-04-11,-0.0038169401651497238
2000-04-12,-0.001093966524562359
2000-04-13,-0.010975697175384101
2000-04-14,-0.013550403153147235
2000-04-17,-0.0022515269958549395
2000-04-18,0.012848588303846676
2000-04-19,0.002931139369242875
2000-04-20,-0.008040258669969215
2000-04-24,-0.008672928235874176
2000-04-25,0.00248468373220282
2000-04-26,-0.0061933930183475224
2000-04-27,-0.006226132850614077
2000-04-28,0.0016391429503525442
2000-05-02,0.0045979719024120775
2000-05-03,-0.01008199716725704
2000-05-04,0.0017732865263283104
2000-05-05,0.002327347879412119
2000-05-08,0.004656566640641156
2000-05-09,-0.0008629430596832952
2000-05-10,-0.005350154306519528
2000-05-11,0.0009651405385195798
2000-05-12,-0.006239473816855841
2000-05-15,-0.006985276300513479
2000-05-16,0.012301371077431296
2000-05-17,-0.0055852061346568825
2000-05-18,-0.0003467862370944812
2000-05-19,-0.009101422976193185
2000-05-22,-0.0004046028807465333
2000-05-23,-0.0039108452703013686
2000-05-24,0.0004914614827219575
2000-05-25,0.009704818458501728
2000-05-26,-0.0035407768856707844
2000-05-29,0.0047727290261717365
2000-05-30,0.005799194674483717
2000-05-31,0.0029853628819159787
2000-06-01,0.004610913165983271
2000-06-02,0.006835219898624554
2000-06-05,0.011616895544487693
2000-06-06,0.002721929758608119
2000-06-07,-0.008511094408908562
2000-06-08,0.006214673595623879
2000-06-09,-0.002854871038031673
2000-06-12,-0.0021960017853866398
2000-06-13,-0.0034244418150756115
2000-06-14,2.5529350407433178e-05
2000-06-15,0.002290531326423709
2000-06-16,0.0008742717327007029
2000-06-19,0.0032775626873347238
2000-06-20,0.003020845720496653
2000-06-21,-0.008039748347611035
2000-06-23,-0.004869079708260209
2000-06-26,-0.004658696748332818
2000-06-27,0.0034640662121492977
2000-06-28,0.003018212879708571
2000-06-29,0.001916164666594575
2000-06-30,0.011548088449234752
2000-07-03,-0.004806128614091668
2000-07-04,-0.002247822238388094
2000-07-05,0.005238776608894498
2000-07-06,0.005455019548655616
2000-07-07,0.00035862702328099744
2000-07-10,-0.0023615118773901104
2000-07-11,0.0034983075622171964
2000-07-12,-0.004769795373238471
2000-07-13,-0.005445986329596066
2000-07-14,0.000395007529355088
2000-07-17,0.011426473463731124
2000-07-18,0.0013432581166713546
2000-07-19,-0.005811919997038094
2000-07-20,0.0030338315200733276
2000-07-21,0.00862596719597747
2000-07-24,-0.0024826778100954434
2000-07-25,0.005547890439800662
2000-07-26,-0.0017941041849739458
2000-07-27,0.007280230203154308
2000-07-28,0.0021932950353979563
2000-07-31,0.0074821604516446365
2000-08-01,-0.010981198521807853
2000-08-02,-0.0025746962392413737
2000-08-03,-0.013549773517038923
2000-08-04,0.014250611760968281
2000-08-07,-0.0027428759361374324
2000-08-08,-0.0018721418453003346
2000-08-09,0.0036521980302586443
2000-08-10,-0.00043637748878453937
2000-08-11,0.0007033475309066802
2000-08-14,-0.004226316425931861
2000-08-15,-0.002175161328765917
2000-08-16,-0.0005802417565571893
2000-08-17,-0.001481927268340174
2000-08-18,-0.005388556983978747
2000-08-21,-0.0013930769225000367
2000-08-22,0.002722961250733297
2000-08-23,-0.0008106068315390395
2000-08-24,-0.0008766079781714904
2000-08-25,-0.0001999115173558725
2000-08-28,-0.004311149164781182
2000-08-29,-0.004886693679772529
2000-08-30,0.007151009671097693
2000-08-31,0.0023293309551202057
2000-09-01,0.0016661586580569495
2000-09-04,-0.002291355516213014
2000-09-05,-0.005177135656672064
2000-09-06,0.014164625589840671
2000-09-08,-0.0016123792111578433
2000-09-11,0.004787680314886661
2000-09-12,-0.011210622337618291
2000-09-13,-0.005237003454044007
2000-09-14,0.0014380036416641003
2000-09-15,-0.017349330018964104
2000-09-18,-0.017067216532040446
2000-09-19,0.003982052677118505
2000-09-20,-0.00021544601929590753
2000-09-21,0.005317810998109485
2000-09-22,-0.010552739332511073
2000-09-25,0.026938517316041334
2000-09-26,-0.011973925447882445
2000-09-27,0.003074930696253396
2000-09-28,0.0029181322493639474
2000-09-29,0.007277108367109411
2000-10-02,-0.005957755155476757
2000-10-03,-0.0012655842019259158
2000-10-04,-0.0036667230983727186
2000-10-05,-0.0037684362791920055
2000-10-06,0.0011042640038673999
2000-10-09,0.004239235689566408
2000-10-10,-0.003539932110378616
2000-10-11,0.004953456661339097
2000-10-13,0.013766682427070976
2000-10-16,-0.0058976906136148305
2000-10-17,-0.003882378807606344
2000-10-18,0.010787010012231172
2000-10-19,-0.007746523160353647
2000-10-20,0.006676196516457587
2000-10-23,0.010179072104755419
2000-10-24,0.0049313147114812645
2000-10-25,0.025727097963819934
2000-10-26,0.0043984870664035185
2000-10-27,-0.00917740007162329
2000-10-30,-0.005421319874045986
2000-10-31,-0.008723693733189722
2000-11-01,0.00019392295028032553
2000-11-03,0.015656078701827107
2000-11-06,0.014554711204108298
2000-11-07,0.005810225789302907
2000-11-08,-0.004341065596664884
2000-11-09,0.009782216633200787
2000-11-10,-0.0069545316877533125
2000-11-13,0.0003369220209618126
2000-11-14,-0.008171017841116967
2000-11-16,0.002156617211114064
2000-11-17,0.006562187809788741
2000-11-20,-0.014120980879522167
2000-11-21,-0.01549072451277414
2000-11-22,0.012426534535679285
2000-11-23,0.004801857777227598
2000-11-24,0.00795564594007656
2000-11-27,0.00022533329488861462
2000-11-28,0.011268178556178498
2000-11-29,-0.009762388803263015
2000-11-30,-0.0011758448045255886
2000-12-01,0.010810299626988736
2000-12-04,0.0025066793375757928
2000-12-05,-0.011451311523912091
2000-12-06,0.00011135458249648375
2000-12-07,0.0013352755041250342
2000-12-08,-0.0004087818537077618
2000-12-11,-0.0021937269817580898
2000-12-12,0.0008514426163351322
2000-12-13,-0.002439373941197148
2000-12-14,0.0002046547293296589
2000-12-15,0.0014678627410911103
2000-12-18,-0.005930869446918163
2000-12-19,0.0004106152109532992
2000-12-20,-0.00015568070623907156
2000-12-21,0.0005061672837594015
2000-12-22,-0.0024760076651594866
2000-12-26,0.0019440409000279033
2000-12-27,0.0009571149151884092
2000-12-28,-0.002469681024622523
2001-01-02,-0.0072138168176005685
2001-01-03,0.001293907418363122
2001-01-04,-0.002960883528048993
2001-01-05,0.004955790312862338
2001-01-08,0.001357130577615064
2001-01-09,-0.0036829596703613697
2001-01-10,-0.0018363404183781371
2001-01-11,0.0024667909219601536
2001-01-12,0.0034509805944629027
2001-01-15,-0.003582487956668179
2001-01-16,0.0031020873201365864
2001-01-17,-0.0019453518856446153
2001-01-18,0.0017515938860242087
2001-01-19,0.0017478166634743908
2001-01-22,0.0010323597918990535
2001-01-23,0.0007613971020794455
2001-01-24,0.0002262067884922206
2001-01-26,0.012416743865837585
2001-01-29,0.0005761601592822082
2001-01-30,-0.004054314656489534
2001-01-31,-0.0008610076845045266
2001-02-01,0.0018914597030470633
2001-02-02,0.016747935642704517
2001-02-05,0.0003613173069899696
2001-02-06,0.0024716284032715026
2001-02-07,0.00510370217399712
2001-02-08,-0.008150818701220218
2001-02-09,-0.008550116318599
2001-02-12,-0.008111751698934995
2001-02-13,-0.0017672834906840376
2001-02-14,0.008795897926947027
2001-02-15,-0.009250224431180553
2001-02-16,0.012640231363989953
2001-02-19,0.008301615403602155
2001-02-20,0.003000532752606013
2001-02-21,0.017531492641462323
2001-02-22,0.012363616269330352
2001-02-23,0.006181530637884832
2001-02-28,0.0009045758093419885
2001-03-01,-0.003141765324449454
2001-03-02,-0.00811374146366292
2001-03-05,-0.013223402579596923
2001-03-06,-0.00318303910661949
2001-03-07,0.018008157106097517
2001-03-08,-0.0013310204149784473
2001-03-09,0.021000015872008723
2001-03-12,-0.005439131737831245
2001-03-13,0.00632988084797949
2001-03-14,0.00839511066048586
2001-03-15,0.005923283360566162
2001-03-16,0.021724192737515496
2001-03-19,0.003241907671360061
2001-03-20,-0.02193081405245866
2001-03-21,0.003964120375381105
2001-03-22,0.025657429097501853
2001-03-23,0.009710159158788166
2001-03-26,-0.01345146293627923
2001-03-27,-0.008916435011048798
2001-03-28,-0.004584915395555637
2001-03-29,0.011826129144718879
2001-03-30,0.014661730823586534
2001-04-02,-0.0024384971004764336
2001-04-03,0.00848544276523521
2001-04-04,-0.0065461668235784354
2001-04-05,-0.003116369600984759
2001-04-06,-0.00464567721911108
2001-04-09,0.006861349598433836
2001-04-10,-0.013846533347981554
2001-04-11,-0.002841185054211502
2001-04-12,0.005696846879001801
2001-04-16,0.007743582784514911
2001-04-17,0.0017081194660985145
2001-04-18,-0.004604701788868043
2001-04-19,0.0038655958033784847
2001-04-20,0.014806373377117833
2001-04-23,0.006509127750477081
2001-04-24,-0.001754989593750076
2001-04-25,0.014097064280458385
2001-04-26,-0.014299612778933766
2001-04-27,-0.01127772523536678
2001-04-30,-0.010586171774660418
2001-05-02,0.01200510294129839
2001-05-03,0.003219795298526683
2001-05-04,-0.0053901224367307555
2001-05-07,-0.007404707979271928
2001-05-08,0.011007637582143846
2001-05-09,0.007905757323672553
2001-05-10,0.0030138270453387013
2001-05-11,0.004779586862218345
2001-05-14,0.005671265548537164
2001-05-15,0.006754947177558678
2001-05-16,-0.0037670987469601773
2001-05-17,-0.004181412395603214
2001-05-18,-0.002297748996113412
2001-05-21,0.007143919932415788
2001-05-22,-0.0048836746912965
2001-05-23,0.007707161451118468
2001-05-24,0.0011990901567390303
2001-05-25,-0.0021807226004955664
2001-05-28,-0.0031961432500215233
2001-05-29,0.003216108225205148
2001-05-30,0.003427394348218707
2001-05-31,-0.00014658603334135193
2001-06-01,0.004720156039655721
2001-06-04,-0.00453056448212539
2001-06-05,0.005411159370746464
2001-06-06,-0.0017913608892536923
2001-06-07,0.0010058635036749514
2001-06-08,-0.005718451873392903
2001-06-11,0.0019545381394273703
2001-06-12,0.0036570473202586205
2001-06-13,0.005040764948272397
2001-06-15,-0.00032032160971954995
2001-06-18,0.015526463116258262
2001-06-19,0.0023749735102762456
2001-06-20,0.0018668097921760482
2001-06-21,-0.021540760946170228
2001-06-22,-0.024159189908949014
2001-06-25,-0.010072095515714648
2001-06-26,0.004259550095113253
2001-06-27,0.00276162346216892
2001-06-28,-0.010554956863318341
2001-06-29,0.0037533936292722344
2001-07-02,0.006156601049221126
2001-07-03,0.004336094545260777
2001-07-04,0.01610612953634559
2001-07-05,0.006099529050912826
2001-07-06,0.025558353095365492
2001-07-10,-0.0046642199523717195
2001-07-11,0.01474328822617409
2001-07-12,0.003264489350607496
2001-07-13,0.003009553135700907
2001-07-16,0.006563961945987865
2001-07-17,-0.010489656649191062
2001-07-18,-0.009720624016591831
2001-07-19,0.005161007804743316
2001-07-20,-0.007472169971440076
2001-07-23,-0.007703509466175601
2001-07-24,0.002061076448963077
2001-07-25,0.010661642099771787
2001-07-26,-0.0014564225852587505
2001-07-27,0.001929344009893006
2001-07-30,-0.010309203853914707
2001-07-31,-0.0005607750103440214
2001-08-01,0.009898296719626144
2001-08-02,-0.0011415469977344081
2001-08-03,-0.00011026480663012718
2001-08-06,-0.003304544472118238
2001-08-07,-0.003858271079101334
2001-08-08,0.0036753679211054195
2001-08-09,-0.0007970983947912377
2001-08-10,0.0025681288004522147
2001-08-13,0.000862061157230594
2001-08-14,0.0035509546709490566
2001-08-15,-0.0024269976245405766
2001-08-16,-0.002325604951104045
2001-08-17,0.005663655673045463
2001-08-20,0.0009215370910650809
2001-08-21,0.000528000708841537
2001-08-22,-0.0022042052055577066
2001-08-23,0.0005956438147034555
2001-08-24,0.003298684206077129
2001-08-27,0.0011328594397164117
2001-08-28,-0.0005690788831905255
2001-08-29,-0.001674580119545673
2001-08-30,-0.0013732046183456807
2001-08-31,0.0016073953113175765
2001-09-03,0.0009410826691437741
2001-09-04,0.000602052681358353
2001-09-05,0.00019821513828614435
2001-09-06,0.00388411353573509
2001-09-10,0.0011254086003613963
2001-09-12,0.011230404423622116
2001-09-13,0.0033941340971750467
2001-09-14,-0.00028528616512427546
2001-09-17,-0.009666934724789257
2001-09-18,0.0029209586268272225
2001-09-19,0.007658551571406806
2001-09-20,0.007161922003304936
2001-09-21,0.01974537900223322
2001-09-24,-0.01001544620458288
2001-09-25,-0.016253905022592847
2001-09-26,0.0034209052770835455
2001-09-27,-0.006795317048745999
2001-09-28,-0.01052127906378358
2001-10-01,0.004147346613802522
2001-10-02,0.00467001847545
2001-10-03,0.006930456526207338
2001-10-04,0.0006648174775711836
2001-10-05,0.0058251729866029
2001-10-08,0.0079424988399172
2001-10-09,-0.0013830305573204473
2001-10-10,-0.0008639700685834289
2001-10-11,-5.173562255999451e-05
2001-10-15,-0.000745136781219475
2001-10-16,-0.006204657416682693
2001-10-17,-0.0073623681627503716
2001-10-18,0.0044380244938009
2001-10-19,0.002929134188891273
2001-10-22,-0.009168052433120058
2001-10-23,-0.0005490774049305226
2001-10-24,0.005706162845510736
2001-10-25,-0.0005902887920737145
2001-10-26,-0.0034431716352374526
2001-10-29,-0.0013529337040608205
2001-10-30,-0.0007037839531652036
2001-10-31,-0.003955857842859335
2001-11-01,-0.00603280883856487
2001-11-05,-0.014316552754087043
2001-11-06,-0.0051582300462136455
2001-11-07,0.0008424445132288508
2001-11-08,-0.011733406572924477
2001-11-09,-0.0057352312711841545
2001-11-12,0.003356292827987842
2001-11-13,-0.005938388943770758
2001-11-14,0.0003244589988096006
2001-11-16,-0.0024068861668166703
2001-11-19,0.007175408127760042
2001-11-20,-0.00516685599780725
2001-11-21,-0.00129336594898897
2001-11-22,0.0012298618466374367
2001-11-23,0.00749306716996802
2001-11-26,0.007300977830942603
2001-11-27,0.008812341599963866
2001-11-28,-0.006960007152901503
2001-11-29,-0.005786822216784503
2001-11-30,-0.0057324091460827
2001-12-03,0.017923473043079348
2001-12-04,0.011600812491479536
2001-12-05,-6.396726812726592e-05
2001-12-06,-0.003376854079313135
2001-12-07,0.013092771313962063
2001-12-10,0.013199948558430737
2001-12-11,0.0053822070826291864
2001-12-12,-0.003673841759622088
2001-12-13,-0.008598780279266409
2001-12-14,0.0006497348037716538
2001-12-17,0.006620316553628609
2001-12-18,0.004024705932621919
2001-12-19,0.012666126520445756
2001-12-20,-0.006490394621534495
2001-12-21,-0.0023568226346616706
2001-12-26,0.004458593913330967
2001-12-27,-0.0013937308360634098
2001-12-28,0.0006314145402419646
2002-01-02,0.003780524737975712
2002-01-03,0.0037055042335425183
2002-01-04,-0.003894924110073968
2002-01-07,-0.007809604623144907
2002-01-08,-0.00028376414625243626
2002-01-09,-0.00800939028903415
2002-01-10,-0.002120921076909559
2002-01-11,-0.006212525856882935
2002-01-14,0.0026442451625673467
2002-01-15,0.009148833981056018
2002-01-16,-0.003587916462545049
2002-01-17,0.005817731447026168
2002-01-18,-0.0023544928820266905
2002-01-21,0.0006594501117418607
2002-01-22,0.0024359675645878507
2002-01-23,-0.003346543072820166
2002-01-24,-0.004410613449919881
2002-01-28,-0.006261492550460804
2002-01-29,0.00023571101646414908
2002-01-30,-0.003604742983237056
2002-01-31,0.005721933379773986
2002-02-01,0.000984429282063706
2002-02-04,-0.0013950892442789787
2002-02-05,0.0007732021315307191
2002-02-06,0.0006127606648146695
2002-02-07,-0.007933488803504828
2002-02-08,-0.004162014885203068
2002-02-13,0.012411950919053217
2002-02-14,-5.7987161425922765e-05
2002-02-15,-0.003094163063825374
2002-02-18,0.002942454658565845
2002-02-19,0.0013277678826661445
2002-02-20,-0.0005366006133320089
2002-02-21,0.0015352925389770689
2002-02-22,-0.0006856619713192252
2002-02-25,0.008457826335496098
2002-02-26,0.004899208252292275
2002-02-27,0.005110949771454053
2002-02-28,0.013719773952894464
2002-03-01,-0.0038632386018578107
2002-03-04,0.006877286675510149
2002-03-05,0.007583165213110467
2002-03-06,-0.009967824472291146
2002-03-07,-0.004977181056448147
2002-03-08,0.0036688163575979496
2002-03-11,0.004217338230581309
2002-03-12,0.00020730808031260698
2002-03-13,0.005508873364434905
2002-03-14,-0.00228934983878729
2002-03-15,-0.0033672661844358198
2002-03-18,0.005808972737241552
2002-03-19,-0.00045413547466126113
2002-03-20,0.0025606227777636888
2002-03-21,-0.003149565808417232
2002-03-22,-0.0007303426653773907
2002-03-25,-0.005156032802808106
2002-03-26,0.006589384353253347
2002-03-27,0.006279517661922665
2002-03-28,0.00648173185029955
2002-04-01,0.001304689055499595
2002-04-02,0.009275946091510707
2002-04-03,0.0025909912415716745
2002-04-04,-0.005631176267301311
2002-04-05,0.009137854928559693
2002-04-08,0.0013604651244807813
2002-04-09,0.003492580842706975
2002-04-10,0.005679336902797143
2002-04-11,0.0014520534764675204
2002-04-12,-0.011884508884857368
2002-04-15,-0.00788795412347425
2002-04-16,0.000959060915282925
2002-04-17,0.000911624290283918
2002-04-18,-0.006501862779883444
2002-04-19,0.0031360175912021194
2002-04-22,-0.0028024525948177337
2002-04-23,-0.005489982670836067
2002-04-24,-0.0031093394681546986
2002-04-25,-0.003871606422640686
2002-04-26,0.00559528805230718
2002-04-29,-0.005396477253465097
2002-04-30,0.0035665866336519296
2002-05-02,-0.006021000031154702
2002-05-03,-0.01666382308871175
2002-05-06,-0.007360183608312261
2002-05-07,0.007465275680708956
2002-05-08,-0.006863247144930247
2002-05-09,-0.007301026755220754
2002-05-10,-0.013481635371421318
2002-05-13,-0.004338524620273512
2002-05-14,-0.00813944882947119
2002-05-15,0.0022382500941718927
2002-05-16,0.014386582533261737
2002-05-17,0.0022225350550003483
2002-05-20,0.0017841997835972587
2002-05-21,-0.0015535151169380479
2002-05-22,-0.009388891195975538
2002-05-23,-0.011505740330974481
2002-05-24,-0.002815381961457525
2002-05-27,-0.0009650234032387849
2002-05-28,0.00017434613981777764
2002-05-29,-0.0021941716923972437
2002-05-31,0.00015186558386163094
2002-06-03,0.0063401920725937744
2002-06-04,0.009581903695642243
2002-06-05,0.013042735264154188
2002-06-06,0.01085775030484548
2002-06-07,0.009277890806977005
2002-06-10,-0.011937068002727156
2002-06-11,0.009524915964512092
2002-06-12,0.027002369495555983
2002-06-13,-0.018856994604015347
2002-06-14,0.008054234718864791
2002-06-17,-0.012303860273589628
2002-06-18,-0.004638469816901058
2002-06-19,0.010494827406783506
2002-06-20,0.01515296390300976
2002-06-21,0.012608702071215679
2002-06-24,0.010946791964088121
2002-06-25,-0.00537371270791366
2002-06-26,0.010537779767096222
2002-06-27,-0.00015278661471227384
2002-06-28,-0.003005700200784584
2002-07-01,0.002423720694642319
2002-07-02,0.00953459741971526
2002-07-03,-0.009592920228363305
2002-07-04,-0.002766895567110351
2002-07-05,0.004483761049251699
2002-07-08,-0.0009447299791540978
2002-07-10,-0.0033709267084230873
2002-07-11,-0.005900523794385393
2002-07-12,-0.0018675224311924105
2002-07-15,0.005331926783063293
2002-07-16,0.0036002910645043895
2002-07-17,0.0017013361288534048
2002-07-18,-0.0005046005171151865
2002-07-19,-0.0021182925561581824
2002-07-22,0.0023025783045390645
2002-07-23,0.005350581067034226
2002-07-24,0.005835587267032673
2002-07-25,0.007102197934748523
2002-07-26,0.007292814380924305
2002-07-29,0.0268016704925249
2002-07-30,0.02510687270160282
2002-07-31,0.03104396556546041
2002-08-01,-0.019379668613471686
2002-08-02,-0.05800512290023118
2002-08-05,0.0087707689987274
2002-08-06,0.027695310056820528
2002-08-07,-0.02998579157678128
2002-08-08,-0.036531477902934116
2002-08-09,0.023753195609359627
2002-08-12,0.02146494942086352
2002-08-13,0.022829191529810246
2002-08-14,-0.0029732820234798915
2002-08-15,-0.0014483204002551625
2002-08-16,-0.0062848888211961594
2002-08-19,-0.010132792025283893
2002-08-20,-0.004919242204186773
2002-08-21,-0.0030738258765434004
2002-08-22,0.012667119194008277
2002-08-23,-0.001684613399061448
2002-08-26,-0.0019894374193357048
2002-08-27,0.0007783356820185063
2002-08-28,0.0013679696641604817
2002-08-29,4.279098235187548e-06
2002-08-30,-0.005591139890205514
2002-09-02,0.00024765115539758157
2002-09-03,0.0038070345434947166
2002-09-04,0.0017306274007933841
2002-09-05,0.0009029283872268061
2002-09-06,0.0013464914878936357
2002-09-09,-0.002604490604302304
2002-09-10,-0.00013672182833254887
2002-09-11,-0.0009290940871636305
2002-09-12,0.00036142580904978253
2002-09-13,0.0013375764199479807
2002-09-16,0.0019204423806911545
2002-09-17,0.0018216946036776161
2002-09-18,0.005085222975499239
2002-09-19,0.0029559753463517242
2002-09-20,0.0020589839342919285
2002-09-23,0.015291624666184186
2002-09-24,0.00962586317328822
2002-09-25,0.012860436186673286
2002-09-26,0.002904320885769096
2002-09-27,0.01221019619380279
2002-09-30,0.004565353653463923
2002-10-01,-0.017654682771243223
2002-10-02,-0.01894172454409141
2002-10-03,0.012644233919888231
2002-10-04,-0.0047114289559407425
2002-10-07,0.004372162961698593
2002-10-08,0.0003701886094955744
2002-10-09,0.01827787576326266
2002-10-10,0.0081251399747713
2002-10-11,-0.00019080070364657745
2002-10-14,-0.007515761392483255
2002-10-15,-0.0008599870490803115
2002-10-16,0.0017785211425993606
2002-10-17,0.005590020732638454
2002-10-18,-0.005976029458076124
2002-10-21,0.0039962560922834995
2002-10-22,0.0030246276331837465
2002-10-23,-0.00660995405970949
2002-10-24,-0.0008798063471732039
2002-10-25,-0.004862423246503664
2002-10-28,-0.0049914463936041355
2002-10-29,0.0062158689505676925
2002-10-30,-0.006210008932971311
2002-10-31,-0.008125724715226176
2002-11-01,-0.0029694473296012166
2002-11-04,-0.005955233939252937
2002-11-05,0.0015342556565607118
2002-11-06,0.002728905082369095
2002-11-07,0.0017932195338585656
2002-11-08,-0.008022201564506934
2002-11-11,-0.0022135480215483964
2002-11-12,0.003977829339306015
2002-11-13,0.0066329375880497775
2002-11-14,0.0035233919906948797
2002-11-18,-0.007582112011543366
2002-11-19,-0.0030602947206721117
2002-11-20,-0.0035829320050616027
2002-11-21,-0.0007815200795212108
2002-11-22,0.005420122501394261
2002-11-25,-0.0016515626176392651
2002-11-26,0.0038916816581639328
2002-11-27,-9.223685775347502e-06
2002-11-28,0.0011447927387080502
2002-11-29,0.003341537745083424
2002-12-02,-0.002495293256229438
2002-12-03,0.004732471549020033
2002-12-04,0.004231155808182757
2002-12-05,0.004611882522731085
2002-12-06,-0.0001685152642599115
2002-12-09,0.004434926273650767
2002-12-10,-0.0033283280015361746
2002-12-11,0.0024983185996058635
2002-12-12,-0.00460549602267729
2002-12-13,-0.002301096481085851
2002-12-16,-0.011006637361789282
2002-12-17,-0.005574806042020881
2002-12-18,-0.005865528762474714
2002-12-19,-0.003305562380615057
2002-12-20,0.0122777846159327
2002-12-23,-0.010202937370299179
2002-12-26,-0.004300727198460004
2002-12-27,-0.002059649712257466
2002-12-30,0.0016804726467848537
2003-01-02,0.0021297687245989323
2003-01-03,0.00859803009847904
2003-01-06,0.016708019890573404
2003-01-07,0.004354979000662586
2003-01-08,0.005327883234585389
2003-01-09,-0.0024030884747392478
2003-01-10,0.006657960370126436
2003-01-13,-0.00018279780156363296
2003-01-14,0.0037257764383788073
2003-01-15,-0.003300914305220943
2003-01-16,0.0012093148373339409
2003-01-17,-0.011063932847180257
2003-01-20,-0.007192154442532861
2003-01-21,-0.004337096037905719
2003-01-22,-0.012034073302571006
2003-01-23,0.004920757410282447
2003-01-24,-0.013673777662827985
2003-01-27,-0.008959769176840465
2003-01-28,0.004478889919668248
2003-01-29,-0.0009882882625161253
2003-01-30,0.009910417061992506
2003-01-31,0.0062928182464404335
2003-02-03,0.004868763074741839
2003-02-04,-0.006143511301008332
2003-02-05,-0.005553241054986713
2003-02-06,-0.0022779548722395076
2003-02-07,0.0036404763329805794
2003-02-10,-0.0028186708337109884
2003-02-11,0.004466540453916105
2003-02-12,-0.0031745297106334186
2003-02-13,-0.004349962369842862
2003-02-14,-0.002520032178169483
2003-02-17,0.0049697461933047495
2003-02-18,0.004945953030937205
2003-02-19,-0.00021477547630174184
2003-02-20,-0.0013520415504214517
2003-02-21,1.5423549488454573e-05
