date,pos,ret,equity,window
2010-03-05,1,0.0038931629187662917,2.1364774408134464,DISCOVERY
2010-03-08,1,0.00020466951694303616,2.1369147126192174,DISCOVERY
2010-03-09,1,-0.003777867898938912,2.128841731123643,DISCOVERY
2010-03-10,1,0.010541308890865632,2.1512825093911827,DISCOVERY
2010-03-11,1,0.0016147692340393882,2.1547563342010747,DISCOVERY
2010-03-12,1,0.0034804389272784517,2.162255832025428,DISCOVERY
2010-03-15,1,-8.236579475737086e-05,2.1620777361053545,DISCOVERY
2010-03-16,1,-0.0009327256921577426,2.1600611106524465,DISCOVERY
2010-03-17,1,0.001787072903627036,2.1639212973334723,DISCOVERY
2010-03-18,1,-0.011476433967408606,2.1390871974539554,DISCOVERY
2010-03-19,1,-0.005623721536338027,2.1270575667135287,DISCOVERY
2010-03-22,1,-0.003917720738542212,2.118724349172342,DISCOVERY
2010-03-23,1,0.01235121178235768,2.1448931623174077,DISCOVERY
2010-03-24,1,-0.004792913142265125,2.134612875690982,DISCOVERY
2010-03-25,1,-0.005493412432021283,2.1228865667821086,DISCOVERY
2010-03-26,1,-0.012068399774689842,2.097266723017863,DISCOVERY
2010-03-29,1,0.009474143162336343,2.1171365282013386,DISCOVERY
2010-03-30,1,0.006515188709684487,2.130930072206737,DISCOVERY
2010-03-31,1,0.008228498060209866,2.1484644261723327,DISCOVERY
2010-04-01,1,0.006434412602508026,2.162288532752136,DISCOVERY
2010-04-05,1,0.007545386974878054,2.178603836483092,DISCOVERY
2010-04-06,1,-0.0015064482590672879,2.1753218825264247,DISCOVERY
2010-04-07,1,-0.002922423400781025,2.1689646709526986,DISCOVERY
2010-04-08,1,-0.007838173887487171,2.151963948705955,DISCOVERY
2010-04-09,1,0.004583147351107015,2.1618267165771448,DISCOVERY
2010-04-12,1,0.007196285824809858,2.177383839533344,DISCOVERY
2010-04-13,1,0.001677543911400321,2.1810364965361346,DISCOVERY
2010-04-14,1,0.008162200776928863,2.198838554322672,DISCOVERY
2010-04-15,1,-0.0018070948830380673,2.194865044422529,DISCOVERY
2010-04-16,1,-0.0039753805151956905,2.1861396206914474,DISCOVERY
2010-04-19,1,-0.0013937257491230522,2.1830927416109116,DISCOVERY
2010-04-20,1,0.00548887936149184,2.1950754743045624,DISCOVERY
2010-04-22,1,-0.007058165360704998,2.179582268627693,DISCOVERY
2010-04-23,1,0.00042799584022193524,2.180515120772087,DISCOVERY
2010-04-26,1,0.010414390922920541,2.203223857653147,DISCOVERY
2010-04-27,1,-0.008053783398968504,2.185479569924169,DISCOVERY
2010-04-28,1,0.002247223781168957,2.190390831586962,DISCOVERY
2010-04-29,1,0.013840723671880216,2.220707425820377,DISCOVERY
