date,instrument,tf,mechanic,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,or_high,or_low,or_width,is_roll,tercile,year,pnl_pts,pnl_pct,pnl_rs_gross,pnl_liq_pts_05tick,pnl_liq_pct_05tick,pnl_liq_rs_05tick,pnl_liq_pts_1tick,pnl_liq_pct_1tick,pnl_liq_rs_1tick,pnl_liq_pts_2tick,pnl_liq_pct_2tick,pnl_liq_rs_2tick
2022-12-15,WIN,M5,C4,long,2022-12-15 10:35:00,105685.0,2022-12-15 10:40:00,106295.0,tp,105005.0,106295.0,105310.0,104700.0,610.0,True,1,2022,610.0,0.0057718692340445665,122.0,605.0,0.005724558830486824,121.0,600.0,0.005677248426929082,120.0,590.0,0.005582627619813597,118.0
2022-12-16,WIN,M5,C4,long,2022-12-16 09:40:00,105355.0,2022-12-16 10:05:00,105805.0,tp,105075.0,105805.0,105300.0,104850.0,450.0,False,1,2022,450.0,0.004271273314033506,90.0,445.0,0.0042238147216553555,89.0,440.0,0.004176356129277205,88.0,430.0,0.004081438944520906,86.0
2022-12-19,WIN,M5,C4,long,2022-12-19 10:25:00,105270.0,2022-12-19 12:15:00,106195.0,tp,104657.5,106195.0,105120.0,104195.0,925.0,False,1,2022,925.0,0.008786928849624774,185.0,920.0,0.0087394319369241,184.0,915.0,0.008691935024223425,183.0,905.0,0.008596941198822077,181.0
2022-12-20,WIN,M5,C4,short,2022-12-20 09:35:00,106315.0,2022-12-20 10:10:00,106590.0,stop,106590.0,105875.0,106810.0,106370.0,440.0,False,1,2022,-275.0,-0.002586652871184687,-55.0,-280.0,-0.002633682923388045,-56.0,-285.0,-0.002680712975591403,-57.0,-295.0,-0.0027747730799981187,-59.0
2022-12-21,WIN,M5,C4,short,2022-12-21 09:20:00,109095.0,2022-12-21 09:50:00,109452.5,stop,109452.5,108380.0,109810.0,109095.0,715.0,False,1,2022,-357.5,-0.003276960447316559,-71.5,-362.5,-0.003322792061964343,-72.5,-367.5,-0.003368623676612127,-73.5,-377.5,-0.003460286905907695,-75.5
2022-12-22,WIN,M5,C4,long,2022-12-22 10:20:00,109765.0,2022-12-22 10:40:00,109277.5,stop,109277.5,110330.0,109560.0,108995.0,565.0,False,1,2022,-487.5,-0.004441306427367558,-97.5,-492.5,-0.004486858288161071,-98.5,-497.5,-0.0045324101489545845,-99.5,-507.5,-0.004623513870541612,-101.5
2022-12-23,WIN,M5,C4,long,2022-12-23 09:30:00,109795.0,2022-12-23 10:30:00,110235.0,tp,109505.0,110235.0,109725.0,109285.0,440.0,False,1,2022,440.0,0.004007468463955554,88.0,435.0,0.0039619290495924225,87.0,430.0,0.003916389635229291,86.0,420.0,0.003825310806503028,84.0
2022-12-27,WIN,M5,C4,short,2022-12-27 10:15:00,110585.0,2022-12-27 10:35:00,110015.0,tp,111085.0,110015.0,111370.0,110800.0,570.0,False,1,2022,570.0,0.0051544061129447935,114.0,565.0,0.005109192024234752,113.0,560.0,0.00506397793552471,112.0,550.0,0.004973549758104626,110.0
2022-12-28,WIN,M5,C4,long,2022-12-28 09:30:00,110765.0,2022-12-28 10:15:00,110422.5,stop,110422.5,111210.0,110645.0,110200.0,445.0,False,1,2022,-342.5,-0.0030921319911524398,-68.5,-347.5,-0.0031372726041619644,-69.5,-352.5,-0.0031824132171714894,-70.5,-362.5,-0.0032726944431905386,-72.5
2022-12-29,WIN,M5,C4,long,2022-12-29 09:35:00,112785.0,2022-12-29 10:05:00,112352.5,stop,112352.5,113540.0,112730.0,111975.0,755.0,False,1,2022,-432.5,-0.0038347297956288513,-86.5,-437.5,-0.003879061931994503,-87.5,-442.5,-0.0039233940683601545,-88.5,-452.5,-0.004012058341091457,-90.5
2023-01-02,WIN,M5,C4,short,2023-01-02 09:40:00,109435.0,2023-01-02 10:40:00,108330.0,tp,110032.5,108330.0,110585.0,109480.0,1105.0,False,1,2023,1105.0,0.010097318042673734,221.0,1100.0,0.010051628820761183,220.0,1095.0,0.010005939598848632,219.0,1085.0,0.00991456115502353,217.0
2023-01-03,WIN,M5,C4,short,2023-01-03 09:20:00,107110.0,2023-01-03 09:30:00,107635.0,stop,107635.0,106290.0,108045.0,107225.0,820.0,False,1,2023,-525.0,-0.0049015031276258055,-105.0,-530.0,-0.00494818410979367,-106.0,-535.0,-0.004994865091961535,-107.0,-545.0,-0.0050882270562972644,-109.0
2023-01-04,WIN,M5,C4,long,2023-01-04 10:25:00,106025.0,2023-01-04 11:00:00,105675.0,stop,105675.0,106525.0,105925.0,105425.0,500.0,False,1,2023,-350.0,-0.0033011082291912286,-70.0,-355.0,-0.0033482669181796746,-71.0,-360.0,-0.0033954256071681206,-72.0,-370.0,-0.003489742985145013,-74.0
