date,instrument,tf,mechanic,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,or_high,or_low,or_width,is_roll,tercile,year,pnl_pts,pnl_pct,pnl_rs_gross,pnl_liq_pts_05tick,pnl_liq_pct_05tick,pnl_liq_rs_05tick,pnl_liq_pts_1tick,pnl_liq_pct_1tick,pnl_liq_rs_1tick,pnl_liq_pts_2tick,pnl_liq_pct_2tick,pnl_liq_rs_2tick
2021-07-19,WDO,M15,C3,long,2021-07-19 09:30:00,5203.5,2021-07-19 17:45:00,5257.0,eod,5159.0,,5191.5,5159.0,32.5,False,1,2021,53.5,0.010281541270298837,535.0,53.0,0.010185452099548381,530.0,52.5,0.010089362928797925,525.0,51.5,0.009897184587297011,515.0
2021-07-20,WDO,M15,C3,long,2021-07-20 09:30:00,5260.5,2021-07-20 11:15:00,5238.0,stop,5238.0,,5251.5,5238.0,13.5,False,1,2021,-22.5,-0.00427715996578272,-225.0,-23.0,-0.004372207965022337,-230.0,-23.5,-0.004467255964261952,-235.0,-24.5,-0.004657351962741184,-245.0
2021-07-21,WDO,M15,C3,long,2021-07-21 09:45:00,5260.0,2021-07-21 12:30:00,5233.5,stop,5233.5,,5255.5,5233.5,22.0,False,1,2021,-26.5,-0.005038022813688213,-265.0,-27.0,-0.005133079847908745,-270.0,-27.5,-0.005228136882129277,-275.0,-28.5,-0.005418250950570342,-285.0
2021-07-22,WDO,M15,C3,short,2021-07-22 09:30:00,5181.0,2021-07-22 10:30:00,5205.0,stop,5205.0,,5205.0,5187.0,18.0,False,1,2021,-24.0,-0.004632310364794441,-240.0,-24.5,-0.004728816830727659,-245.0,-25.0,-0.004825323296660877,-250.0,-26.0,-0.005018336228527312,-260.0
2021-07-23,WDO,M15,C3,short,2021-07-23 09:30:00,5178.5,2021-07-23 14:45:00,5203.0,stop,5203.0,,5203.0,5186.0,17.0,False,1,2021,-24.5,-0.004731099739306749,-245.0,-25.0,-0.004827652795210968,-250.0,-25.5,-0.004924205851115188,-255.0,-26.5,-0.0051173119629236265,-265.0
2021-07-26,WDO,M15,C3,short,2021-07-26 10:45:00,5186.5,2021-07-26 17:45:00,5181.0,eod,5229.0,,5229.0,5192.5,36.5,False,1,2021,5.5,0.0010604453870625664,55.0,5.0,0.0009640412609659693,50.0,4.5,0.0008676371348693724,45.0,3.5,0.0006748288826761785,35.0
2021-07-27,WDO,M15,C3,short,2021-07-27 09:30:00,5179.0,2021-07-27 09:45:00,5197.0,stop,5197.0,,5197.0,5182.0,15.0,False,1,2021,-18.0,-0.0034755744352191545,-180.0,-18.5,-0.0035721181695307974,-185.0,-19.0,-0.0036686619038424407,-190.0,-20.0,-0.003861749372465727,-200.0
2021-07-28,WDO,M15,C3,short,2021-07-28 10:45:00,5156.0,2021-07-28 14:30:00,5179.5,stop,5179.5,,5179.5,5158.5,21.0,False,1,2021,-23.5,-0.004557796741660201,-235.0,-24.0,-0.004654771140418929,-240.0,-24.5,-0.004751745539177657,-245.0,-25.5,-0.004945694336695112,-255.0
2021-07-29,WDO,M15,C3,short,2021-07-29 09:45:00,5076.0,2021-07-29 17:45:00,5077.0,eod,5092.0,,5092.0,5082.0,10.0,False,1,2021,-1.0,-0.00019700551615445234,-10.0,-1.5,-0.0002955082742316785,-15.0,-2.0,-0.0003940110323089047,-20.0,-3.0,-0.000591016548463357,-30.0
2021-08-02,WDO,M15,C3,short,2021-08-02 09:30:00,5175.0,2021-08-02 17:00:00,5214.5,stop,5214.5,,5214.5,5183.0,31.5,False,1,2021,-39.5,-0.007632850241545894,-395.0,-40.0,-0.007729468599033816,-400.0,-40.5,-0.00782608695652174,-405.0,-41.5,-0.008019323671497585,-415.0
