date,instrument,tf,mechanic,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,or_high,or_low,or_width,is_roll,tercile,year,pnl_pts,pnl_pct,pnl_rs_gross,pnl_liq_pts_05tick,pnl_liq_pct_05tick,pnl_liq_rs_05tick,pnl_liq_pts_1tick,pnl_liq_pct_1tick,pnl_liq_rs_1tick,pnl_liq_pts_2tick,pnl_liq_pct_2tick,pnl_liq_rs_2tick
2022-12-15,WIN,M5,C2,short,2022-12-15 09:50:00,105305.0,2022-12-15 10:00:00,105005.0,tp,105330.0,105005.0,105310.0,104700.0,610.0,True,1,2022,300.0,0.0028488675751388824,60.0,295.0,0.0028013864488865676,59.0,290.0,0.0027539053226342527,58.0,280.0,0.0026589430701296234,56.0
2022-12-16,WIN,M5,C2,short,2022-12-16 09:30:00,105175.0,2022-12-16 09:35:00,105315.0,stop,105315.0,105075.0,105300.0,104850.0,450.0,False,1,2022,-140.0,-0.0013311148086522463,-28.0,-145.0,-0.0013786546232469694,-29.0,-150.0,-0.0014261944378416924,-30.0,-160.0,-0.0015212740670311386,-32.0
2022-12-22,WIN,M5,C2,short,2022-12-22 10:05:00,109525.0,2022-12-22 10:15:00,109695.0,stop,109695.0,109277.5,109560.0,108995.0,565.0,False,1,2022,-170.0,-0.0015521570417712852,-34.0,-175.0,-0.0015978087194704405,-35.0,-180.0,-0.001643460397169596,-36.0,-190.0,-0.001734763752567907,-38.0
2023-01-02,WIN,M5,C2,long,2023-01-02 09:20:00,109480.0,2023-01-02 09:20:00,109380.0,stop,109380.0,110032.5,110585.0,109480.0,1105.0,False,1,2023,-100.0,-0.0009134088417975886,-20.0,-105.0,-0.0009590792838874681,-21.0,-110.0,-0.0010047497259773476,-22.0,-120.0,-0.0010960906101571063,-24.0
2023-01-04,WIN,M5,C2,short,2023-01-04 10:05:00,105775.0,2023-01-04 10:05:00,105675.0,tp,106020.0,105675.0,105925.0,105425.0,500.0,False,1,2023,100.0,0.0009454029780193808,20.0,95.0,0.0008981328291184117,19.0,90.0,0.0008508626802174427,18.0,80.0,0.0007563223824155046,16.0
2023-01-05,WIN,M5,C2,short,2023-01-05 10:00:00,107430.0,2023-01-05 10:05:00,107215.0,tp,107505.0,107215.0,107450.0,106980.0,470.0,False,1,2023,215.0,0.002001303174159918,43.0,210.0,0.001954761239877129,42.0,205.0,0.0019082193055943405,41.0,195.0,0.0018151354370287628,39.0
2023-01-06,WIN,M5,C2,short,2023-01-06 09:20:00,109070.0,2023-01-06 09:20:00,109180.0,stop,109180.0,109005.0,109165.0,108845.0,320.0,False,1,2023,-110.0,-0.0010085266342715687,-22.0,-115.0,-0.0010543687540111855,-23.0,-120.0,-0.0011002108737508023,-24.0,-130.0,-0.0011918951132300357,-26.0
2023-01-10,WIN,M5,C2,short,2023-01-10 09:20:00,109805.0,2023-01-10 09:30:00,109895.0,stop,109895.0,109620.0,109825.0,109415.0,410.0,False,1,2023,-90.0,-0.000819634807158144,-18.0,-95.0,-0.0008651700742224853,-19.0,-100.0,-0.0009107053412868266,-20.0,-110.0,-0.0010017758754155093,-22.0
2023-01-11,WIN,M5,C2,short,2023-01-11 09:40:00,112130.0,2023-01-11 09:45:00,111970.0,tp,112210.0,111970.0,112180.0,111760.0,420.0,False,1,2023,160.0,0.0014269151877285293,32.0,155.0,0.0013823240881120128,31.0,150.0,0.0013377329884954963,30.0,140.0,0.0012485507892624633,28.0
2023-01-12,WIN,M5,C2,short,2023-01-12 09:30:00,113425.0,2023-01-12 09:35:00,113515.0,stop,113515.0,113180.0,113430.0,112930.0,500.0,False,1,2023,-90.0,-0.0007934758651091029,-18.0,-95.0,-0.0008375578576151642,-19.0,-100.0,-0.0008816398501212255,-20.0,-110.0,-0.000969803835133348,-22.0
2023-01-17,WIN,M5,C2,short,2023-01-17 09:35:00,110355.0,2023-01-17 09:35:00,110445.0,stop,110445.0,110187.5,110435.0,109940.0,495.0,False,1,2023,-90.0,-0.0008155498165012913,-18.0,-95.0,-0.0008608581396402519,-19.0,-100.0,-0.0009061664627792125,-20.0,-110.0,-0.0009967831090571338,-22.0
2023-01-18,WIN,M5,C2,short,2023-01-18 09:40:00,113600.0,2023-01-18 09:40:00,113625.0,stop,113625.0,113222.5,113615.0,112830.0,785.0,False,1,2023,-25.0,-0.00022007042253521127,-5.0,-30.0,-0.0002640845070422535,-6.0,-35.0,-0.0003080985915492958,-7.0,-45.0,-0.0003961267605633803,-9.0
2023-01-19,WIN,M5,C2,short,2023-01-19 09:35:00,111870.0,2023-01-19 09:35:00,111715.0,tp,112000.0,111715.0,111925.0,111505.0,420.0,False,1,2023,155.0,0.0013855367837668723,31.0,150.0,0.0013408420488066506,30.0,145.0,0.001296147313846429,29.0,135.0,0.0012067578439259854,27.0
2023-01-26,WIN,M5,C2,short,2023-01-26 10:15:00,115260.0,2023-01-26 10:15:00,115242.5,tp,115585.0,115242.5,115530.0,114955.0,575.0,False,1,2023,17.5,0.00015183064376192955,3.5,12.5,0.00010845045982994968,2.5,7.5,6.50702758979698e-05,1.5,-2.5,-2.1690091965989935e-05,-0.5
2023-01-27,WIN,M5,C2,long,2023-01-27 09:25:00,114820.0,2023-01-27 09:25:00,114770.0,stop,114770.0,114940.0,115070.0,114810.0,260.0,False,1,2023,-50.0,-0.000435464204842362,-10.0,-55.0,-0.00047901062532659816,-11.0,-60.0,-0.0005225570458108344,-12.0,-70.0,-0.0006096498867793068,-14.0
2023-01-30,WIN,M5,C2,short,2023-01-30 09:20:00,112865.0,2023-01-30 09:20:00,113020.0,stop,113020.0,112655.0,112910.0,112400.0,510.0,False,1,2023,-155.0,-0.0013733221104859788,-31.0,-160.0,-0.001417622823727462,-32.0,-165.0,-0.0014619235369689452,-33.0,-175.0,-0.0015505249634519115,-35.0
2023-01-31,WIN,M5,C2,short,2023-01-31 09:25:00,112795.0,2023-01-31 09:25:00,112865.0,stop,112865.0,112647.5,112805.0,112490.0,315.0,False,1,2023,-70.0,-0.0006205948845250232,-14.0,-75.0,-0.0006649230905625249,-15.0,-80.0,-0.0007092512966000266,-16.0,-90.0,-0.0007979077086750299,-18.0
2023-02-07,WIN,M5,C2,long,2023-02-07 09:50:00,109295.0,2023-02-07 09:50:00,109250.0,stop,109250.0,109482.5,109695.0,109270.0,425.0,False,1,2023,-45.0,-0.00041172972231117615,-9.0,-50.0,-0.0004574774692346402,-10.0,-55.0,-0.0005032252161581042,-11.0,-65.0,-0.0005947207100050323,-13.0
2023-02-13,WIN,M5,C2,short,2023-02-13 09:35:00,108055.0,2023-02-13 09:45:00,107965.0,tp,108205.0,107965.0,108185.0,107745.0,440.0,False,1,2023,90.0,0.000832909166628106,18.0,85.0,0.0007866364351487668,17.0,80.0,0.0007403637036694276,16.0,70.0,0.0006478182407107492,14.0
2023-02-14,WIN,M5,C2,long,2023-02-14 10:05:00,109365.0,2023-02-14 10:05:00,109502.5,tp,109185.0,109502.5,109745.0,109260.0,485.0,False,1,2023,137.5,0.0012572578064280163,27.5,132.5,0.0012115393407397248,26.5,127.5,0.0011658208750514334,25.5,117.5,0.0010743839436748502,23.5
2023-02-17,WIN,M5,C2,short,2023-02-17 09:30:00,111280.0,2023-02-17 09:50:00,111117.5,tp,111320.0,111117.5,111295.0,110940.0,355.0,False,1,2023,162.5,0.0014602803738317756,32.5,157.5,0.0014153486700215672,31.5,152.5,0.0013704169662113587,30.5,142.5,0.0012805535585909418,28.5
2023-02-23,WIN,M5,C2,short,2023-02-23 09:20:00,109040.0,2023-02-23 09:20:00,109075.0,tp,109270.0,109075.0,109195.0,108955.0,240.0,False,1,2023,-35.0,-0.0003209831254585473,-7.0,-40.0,-0.00036683785766691124,-8.0,-45.0,-0.00041269258987527513,-9.0,-55.0,-0.0005044020542920029,-11.0
2023-02-24,WIN,M5,C2,short,2023-02-24 09:25:00,108855.0,2023-02-24 09:30:00,108910.0,stop,108910.0,108695.0,108900.0,108490.0,410.0,False,1,2023,-55.0,-0.0005052592898810344,-11.0,-60.0,-0.0005511919525974921,-12.0,-65.0,-0.0005971246153139497,-13.0,-75.0,-0.000688989940746865,-15.0
2023-02-27,WIN,M5,C2,long,2023-02-27 09:25:00,107670.0,2023-02-27 09:40:00,107832.5,tp,107595.0,107832.5,108045.0,107620.0,425.0,False,1,2023,162.5,0.0015092411999628494,32.5,157.5,0.0014628030091947619,31.5,152.5,0.0014163648184266741,30.5,142.5,0.0013234884368904987,28.5
2023-02-28,WIN,M5,C2,long,2023-02-28 09:25:00,107000.0,2023-02-28 09:25:00,106930.0,stop,106930.0,107167.5,107380.0,106955.0,425.0,False,1,2023,-70.0,-0.0006542056074766356,-14.0,-75.0,-0.0007009345794392523,-15.0,-80.0,-0.0007476635514018691,-16.0,-90.0,-0.0008411214953271028,-18.0
2023-03-01,WIN,M5,C2,short,2023-03-01 09:20:00,106660.0,2023-03-01 09:20:00,106670.0,stop,106670.0,106470.0,106665.0,106275.0,390.0,False,1,2023,-10.0,-9.375585974123383e-05,-2.0,-15.0,-0.00014063378961185074,-3.0,-20.0,-0.00018751171948246765,-4.0,-30.0,-0.0002812675792237015,-6.0
2023-03-03,WIN,M5,C2,short,2023-03-03 10:05:00,104995.0,2023-03-03 10:05:00,105105.0,stop,105105.0,104790.0,105025.0,104555.0,470.0,False,1,2023,-110.0,-0.0010476689366160294,-22.0,-115.0,-0.001095290251916758,-23.0,-120.0,-0.0011429115672174864,-24.0,-130.0,-0.0012381541978189437,-26.0
2023-03-07,WIN,M5,C2,long,2023-03-07 09:20:00,105820.0,2023-03-07 09:20:00,105725.0,stop,105725.0,105975.0,106175.0,105775.0,400.0,False,1,2023,-95.0,-0.0008977508977508977,-19.0,-100.0,-0.000945000945000945,-20.0,-105.0,-0.0009922509922509922,-21.0,-115.0,-0.0010867510867510867,-23.0
2023-03-10,WIN,M5,C2,long,2023-03-10 09:20:00,105715.0,2023-03-10 09:25:00,105907.5,tp,105605.0,105907.5,106150.0,105665.0,485.0,False,1,2023,192.5,0.0018209336423402544,38.5,187.5,0.001773636664617131,37.5,182.5,0.0017263396868940075,36.5,172.5,0.0016317457314477604,34.5
2023-03-14,WIN,M5,C2,long,2023-03-14 09:20:00,104195.0,2023-03-14 09:30:00,104115.0,stop,104115.0,104480.0,104770.0,104190.0,580.0,False,1,2023,-80.0,-0.0007677911608042613,-16.0,-85.0,-0.0008157781083545276,-17.0,-90.0,-0.0008637650559047939,-18.0,-100.0,-0.0009597389510053266,-20.0
2023-03-15,WIN,M5,C2,short,2023-03-15 09:20:00,102725.0,2023-03-15 09:20:00,102617.5,tp,102900.0,102617.5,102820.0,102415.0,405.0,False,1,2023,107.5,0.0010464833292771964,21.5,102.5,0.0009978096860550011,20.5,97.5,0.000949136042832806,19.5,87.5,0.0008517887563884157,17.5
2023-03-16,WIN,M5,C2,long,2023-03-16 09:25:00,103565.0,2023-03-16 09:25:00,103480.0,stop,103480.0,103705.0,103870.0,103540.0,330.0,False,1,2023,-85.0,-0.0008207405976922706,-17.0,-90.0,-0.0008690194563800512,-18.0,-95.0,-0.0009172983150678318,-19.0,-105.0,-0.001013856032443393,-21.0
2023-03-20,WIN,M5,C2,long,2023-03-20 09:30:00,102760.0,2023-03-20 09:40:00,102665.0,stop,102665.0,102880.0,103080.0,102680.0,400.0,False,1,2023,-95.0,-0.0009244842351109381,-19.0,-100.0,-0.000973141300116777,-20.0,-105.0,-0.0010217983651226157,-21.0,-115.0,-0.0011191124951342936,-23.0
2023-03-22,WIN,M5,C2,long,2023-03-22 10:10:00,101495.0,2023-03-22 10:10:00,101400.0,stop,101400.0,101670.0,101890.0,101450.0,440.0,False,1,2023,-95.0,-0.0009360066998374304,-19.0,-100.0,-0.00098527021035519,-20.0,-105.0,-0.0010345337208729495,-21.0,-115.0,-0.0011330607419084684,-23.0
2023-03-23,WIN,M5,C2,short,2023-03-23 09:35:00,101060.0,2023-03-23 09:35:00,101190.0,stop,101190.0,100837.5,101135.0,100540.0,595.0,False,1,2023,-130.0,-0.001286364535919256,-26.0,-135.0,-0.0013358400949930733,-27.0,-140.0,-0.001385315654066891,-28.0,-150.0,-0.001484266772214526,-30.0
2023-03-27,WIN,M5,C2,long,2023-03-27 09:20:00,99780.0,2023-03-27 09:20:00,99800.0,tp,99570.0,99800.0,100020.0,99580.0,440.0,False,1,2023,20.0,0.00020044097013429546,4.0,15.0,0.0001503307276007216,3.0,10.0,0.00010022048506714773,2.0,0.0,0.0,0.0
2023-03-28,WIN,M5,C2,short,2023-03-28 09:20:00,100330.0,2023-03-28 09:20:00,100187.5,tp,100455.0,100187.5,100345.0,100030.0,315.0,False,1,2023,142.5,0.0014203129672082128,28.5,137.5,0.0013704774244991528,27.5,132.5,0.0013206418817900928,26.5,122.5,0.0012209707963719725,24.5
2023-03-29,WIN,M5,C2,long,2023-03-29 09:40:00,102090.0,2023-03-29 09:55:00,102260.0,tp,102050.0,102260.0,102450.0,102070.0,380.0,False,1,2023,170.0,0.001665197374865315,34.0,165.0,0.0016162209814869232,33.0,160.0,0.0015672445881085317,32.0,150.0,0.0014692918013517484,30.0
2023-03-30,WIN,M5,C2,long,2023-03-30 09:20:00,103605.0,2023-03-30 09:20:00,103800.0,tp,103560.0,103800.0,104030.0,103570.0,460.0,False,1,2023,195.0,0.001882148544954394,39.0,190.0,0.0018338883258529994,38.0,185.0,0.0017856281067516046,37.0,175.0,0.0016891076685488153,35.0
2023-04-05,WIN,M5,C2,long,2023-04-05 09:20:00,101980.0,2023-04-05 09:20:00,102007.5,tp,101685.0,102007.5,102265.0,101750.0,515.0,False,1,2023,27.5,0.00026966071778780154,5.5,22.5,0.00022063149637183762,4.5,17.5,0.0001716022749558737,3.5,7.5,7.354383212394588e-05,1.5
2023-04-06,WIN,M5,C2,long,2023-04-06 09:25:00,100865.0,2023-04-06 09:25:00,100835.0,stop,100835.0,100997.5,101140.0,100855.0,285.0,False,1,2023,-30.0,-0.00029742725425073116,-6.0,-35.0,-0.0003469984632925197,-7.0,-40.0,-0.0003965696723343082,-8.0,-50.0,-0.0004957120904178852,-10.0
2023-04-10,WIN,M5,C2,long,2023-04-10 09:20:00,101025.0,2023-04-10 09:20:00,100905.0,stop,100905.0,101072.5,101210.0,100935.0,275.0,False,1,2023,-120.0,-0.0011878247958426132,-24.0,-125.0,-0.0012373174956693887,-25.0,-130.0,-0.0012868101954961644,-26.0,-140.0,-0.0013857955951497153,-28.0
2023-04-17,WIN,M5,C2,long,2023-04-17 09:20:00,108285.0,2023-04-17 09:25:00,108195.0,stop,108195.0,108572.5,108900.0,108245.0,655.0,False,1,2023,-90.0,-0.000831140047097936,-18.0,-95.0,-0.0008773144941589324,-19.0,-100.0,-0.0009234889412199289,-20.0,-110.0,-0.0010158378353419218,-22.0
2023-04-19,WIN,M5,C2,long,2023-04-19 10:25:00,106440.0,2023-04-19 10:30:00,106270.0,stop,106270.0,106762.5,107150.0,106375.0,775.0,False,1,2023,-170.0,-0.0015971439308530627,-34.0,-175.0,-0.001644118752348741,-35.0,-180.0,-0.0016910935738444193,-36.0,-190.0,-0.001785043216835776,-38.0
2023-04-24,WIN,M5,C2,long,2023-04-24 10:35:00,105150.0,2023-04-24 10:50:00,105445.0,tp,104855.0,105445.0,105840.0,105050.0,790.0,False,1,2023,295.0,0.002805515929624346,59.0,290.0,0.002757964812173086,58.0,285.0,0.002710413694721826,57.0,275.0,0.002615311459819306,55.0
2023-04-28,WIN,M5,C2,short,2023-04-28 09:35:00,104425.0,2023-04-28 09:40:00,104635.0,stop,104635.0,104242.5,104485.0,104000.0,485.0,False,1,2023,-210.0,-0.0020110126885324394,-42.0,-215.0,-0.0020588939430213073,-43.0,-220.0,-0.002106775197510175,-44.0,-230.0,-0.00220253770648791,-46.0
2023-05-02,WIN,M5,C2,long,2023-05-02 09:20:00,105105.0,2023-05-02 09:25:00,104990.0,stop,104990.0,105210.0,105410.0,105010.0,400.0,False,1,2023,-115.0,-0.0010941439512868083,-23.0,-120.0,-0.0011417154274297131,-24.0,-125.0,-0.0011892869035726179,-25.0,-135.0,-0.0012844298558584272,-27.0
